Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
22069,Wildlife Park: Gold Edition,PC,2004,Simulation,Deep Silver  ,B.Alive  ,,,,0.0,,0.0,0.0
22070,Marine Life Rescue,Wii,2011,Adventure,Conspiracy Entertainment  ,Conspiracy Entertainment  ,,,0.0,,,0.0,0.0
22071,Team Fortress 2,PC,2008,Shooter,Valve  ,Valve Corporation  ,9.2,,,0.0,,0.0,0.0
22072,Clive Barker's Undying,PC,2001,Shooter,Electronic Arts  ,DreamWorks Interactive  ,,,,0.0,,0.0,0.0
22073,Prince of Persia: The Two Thrones,PC,2005,Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,0.0,,0.0,0.0
22074,Real Madrid: The Game,Wii,2009,Sports,Virgin Play   ,Virgin Play  ,,,,0.0,,0.0,0.0
22075,The Settlers: Heritage of Kings,PC,2005,Strategy,Ubisoft  ,Blue Byte  ,,,,0.0,,0.0,0.0
22076,Tim Stockdale's Riding Star,DS,2008,Sports,DTP Entertainment  ,DTP Entertainment  ,,,,0.0,,0.0,0.0
22077,World Racing 2,PC,2006,Racing,Evolved Games  ,Synetic  ,,,,0.0,,0.0,0.0
22078,Castle of Shikigami III (JP sales),Wii,2007,Shooter,Arc System Works  ,Arc System Works  ,,,,,0.0,,0.0
22079,Crane Simulator 2009,PC,2009,Simulation,Unknown  ,Astragon  ,,,,0.0,,0.0,0.0
22080,Crazy Machines 2,DS,2009,Puzzle,DTP Entertainment  ,FAKT Software GmBH  ,,,,0.0,,0.0,0.0
22081,Nancy Drew: Danger By Design,PC,2006,Adventure,Her Interactive  ,Her Interactive  ,,,,0.0,,0.0,0.0
22082,Natsumegu,PSV,2015,Action,Unknown  ,Unknown  ,,,,,0.0,,0.0
22083,The Simpsons: Hit & Run,PC,2003,Racing,VU Games  ,Radical Entertainment  ,,,,0.0,,0.0,0.0
22084,Harry Potter: Quidditch World Cup,PC,2003,Sports,Electronic Arts  ,Electronic Arts  ,,,,0.0,,0.0,0.0
22085,Police Simulator 2 Law and Order,PC,2012,Simulation,Excalibur Publishing Limited  ,Excalibur Studios  ,,,,0.0,,0.0,0.0
22086,7 Wonders II,PC,2007,Puzzle,Mumbo Jumbo  ,Hot Lava Games  ,,,,0.0,,0.0,0.0
22087,Machi no Pet-Ya-San DS 2: Wannyan 333-Hiki Daishuugou!,DS,2009,Simulation,E-Frontier  ,E-Frontier  ,,,,,0.0,,0.0
22088,Manepa 1000-Mannin no FX Training,DS,2009,Misc,Genki  ,Genki  ,,,,,0.0,,0.0
22089,Nihon Yakyuu Kikou Shounin: Batting Revolution,Wii,2009,Sports,Alpha Unit  ,Alpha Unit  ,,,,,0.0,,0.0
22090,Slotter Up Core 11: Kyoujin no Hoshi IV,PS2,2009,Misc,Dorart  ,Dorart  ,,,,,0.0,,0.0
22091,Tenchu: Time of the Assassins,PSP,N/A,Action,Unknown  ,K2 LLC  ,,,,0.0,,0.0,0.0
22092,The Thing,PC,2002,Adventure,VU Games  ,Computer Artworks  ,,,,0.0,,0.0,0.0
22093,Worms Armageddon,PC,1999,Strategy,Microprose  ,Team17 Software  ,,,,0.0,,0.0,0.0
22094,SBK09 Superbike World Championship,PSP,2009,Racing,Black Bean Games  ,Milestone  ,,,,0.0,,0.0,0.0
22095,Startopia,PC,2001,Simulation,Eidos Interactive  ,Mucky Foot Productions  ,,,,0.0,,0.0,0.0
22096,Ratchet & Clank: Full Frontal Assault,PSV,2012,Action,Sony Computer Entertainment  ,Insomniac Games  ,,,0.0,,,0.0,0.0
22097,Army Men: Turf Wars,GBA,2002,Shooter,3DO  ,3DO  ,,,0.0,0.0,,0.0,0.0
22098,Star Trek Voyager: Elite Force,PC,2000,Shooter,Activision  ,Raven Software  ,,,,0.0,,0.0,0.0
22099,Jelly Belly: Ballistic Beans,DS,2009,Puzzle,Zoo Digital Publishing  ,Blue Monkey Studios  ,,,,0.0,,0.0,0.0
22100,Piyo-Tan: Oyashiki Sennyuu Daisakusen!,PS2,2008,Adventure,Prototype  ,Visual Arts  ,,,,,0.0,,0.0
22101,The Elder Scrolls III: Morrowind,PC,2002,Role-Playing,Bethesda Softworks  ,Bethesda Softworks  ,8.7,,,0.0,,0.0,0.0
22102,The Operative: No One Lives Forever,PC,2000,Shooter,Fox Interactive  ,Monolith Productions  ,8.9,,,0.0,,0.0,0.0
22103,X3: Reunion,PC,2005,Strategy,Enlight  ,Egosoft  ,,,,0.0,,0.0,0.0
22104,3D Pixel Racing,WW,2011,Racing,Microforum  ,Microforum  ,,,0.0,,,0.0,0.0
22105,F-22 Lightning 3,PC,1999,Simulation,NovaLogic  ,NovaLogic  ,,,,0.0,,0.0,0.0
22106,Imagine: Champion Rider 2009,PSP,2009,Sports,Ubisoft  ,Phoenix Interactive  ,,,,0.0,,0.0,0.0
22107,Metal Gear Solid 2: Substance,PC,2003,Action,Konami  ,Konami Computer Entertainment Japan  ,7.8,,,0.0,,0.0,0.0
22108,Naraba's World: The Mysterious Palace,DS,2012,Adventure,Mentor Interactive  ,Mentor Interactive  ,,,0.0,,,0.0,0.0
22109,18 Wheels of Steel: American Long Haul,PC,2007,Racing,ValuSoft  ,SCS Software  ,,,,0.0,,0.0,0.0
22110,Football Manager Handheld,PSP,2006,Sports,Sega  ,Sports Interactive  ,,,,0.0,,0.0,0.0
22111,Princess Ballerina: Yumemiru 4-Jin no Primadonna,DS,2008,Adventure,Spike  ,Spike  ,,,,,0.0,,0.0
22112,Rayman 2: The Great Escape,PC,1999,Platform,Ubisoft  ,Ubisoft Montpellier  ,9.1,,,0.0,,0.0,0.0
22113,Chronicles of Mystery: The Tree of Life,PC,2009,Puzzle,City Interactive  ,City Interactive  ,,,,0.0,,0.0,0.0
22114,Classic British Motor Racing,Wii,2007,Racing,Bold Games  ,DDI  ,,,0.0,0.0,,0.0,0.0
22115,Jewel Quest The Sapphire Dragon,3DS,2015,Puzzle,Tulip Games  ,Engine Software  ,,,,0.0,,0.0,0.0
22116,Stuntman Ignition,PSN,N/A,Racing,Unknown  ,Paradigm Entertainment  ,,,,0.0,,0.0,0.0
22117,Dungeons & Dragons: Daggerdale,PC,2011,Role-Playing,Atari  ,Bedlam Games  ,6.0,,,0.0,,0.0,0.0
22118,Crazy Frog Racer,DS,2006,Racing,Mercury Games  ,Digital Jesters  ,,,,0.0,,0.0,0.0
22119,Farming Simulator 14,3DS,2014,Simulation,Focus Home Interactive  ,Focus Home Interactive  ,,,,0.0,,0.0,0.0
22120,HimeHibi: New Princess Days!! Zoku! Ni-Gakki Portable,PSP,2010,Adventure,Takuyo  ,Takuyo  ,,,,,0.0,,0.0
22121,International Athletics,PSP,2008,Sports,Ghostlight  ,The Code Monkeys  ,,,,0.0,,0.0,0.0
22122,Mori no Cafeteria DS: Oshare na Cafe Recipe,DS,2008,Misc,D3 Publisher  ,Aspect  ,,,,,0.0,,0.0
22123,The Italian Job,PC,2002,Racing,SCi  ,Pixelogic  ,,,,0.0,,0.0,0.0
22124,FireTeam,PC,N/A,Strategy,Unknown  ,Multitude  ,,,,,,,
22125,Jade Rousseau,PC,2011,Adventure,Phenomedia  ,DECK13 Interactive  ,,,,0.0,,0.0,0.0
22126,Tago Akira no Atama no Taisou Dai-3-Shuu: Fushigi no Kuni no Nazotoki Otogibanashi,DS,2009,Adventure,Level 5  ,Level 5  ,,,,,0.0,,0.0
22127,Alexander,PC,2004,Strategy,Ubisoft  ,GSC Game World  ,,,,0.0,,0.0,0.0
22128,Kawaii Koneko DS 2,DS,2009,Simulation,MTO  ,MTO  ,,,,,0.0,,0.0
22129,Trevor Chan's Capitalism 2,PC,2002,Strategy,Ubisoft  ,Enlight Software  ,,,,0.0,,0.0,0.0
22130,Broken Sword: The Serpent's Curse,PC,2014,Adventure,Revolution Software  ,Revolution Software  ,,,,0.0,,0.0,0.0
22131,Mystery Masterpiece: The Moonstone,PC,2009,Puzzle,Big Fish Games  ,Big Fish Games  ,,,,0.0,,0.0,0.0
22132,The Elder Scrolls IV: Oblivion - Game of the Year Edition,X360,2007,Role-Playing,2K Games  ,Bethesda Softworks  ,8.5,,,0.0,,0.0,0.0
22133,Cryostasis: Sleep of Reason,PC,2009,Shooter,Aspyr  ,Action Forms Ltd.  ,7.0,,,0.0,,0.0,0.0
22134,Koisuru Purin! Koi wa Daibouken! Dr. Kanmi no Yabou!?,DS,2008,Platform,Tryfirst   ,Tryfirst  ,,,,,0.0,,0.0
22135,The Great Unknown: Houdini's Castle,PC,2014,Puzzle,Big Fish Games  ,Black Lime Games  ,,,,0.0,,0.0,0.0
22136,The Sims 2: Kitchen & Bath Interior Design Stuff,PC,2008,Simulation,Electronic Arts  ,Maxis  ,,,,0.0,,0.0,0.0
22137,"Warhammer 40,000: Eternal Crusade",PC,2017,Shooter,Behaviour Interactive  ,Behaviour Interactive Inc.  ,,,,0.0,,0.0,0.0
22138,Yume o Kanaeru Zou,DS,2009,Misc,Tryfirst   ,Tryfirst  ,,,,,0.0,,0.0
22139,Agatha Christie: And Then There Were None,PC,2005,Adventure,The Adventure Company  ,AWE Games  ,,,,0.0,,0.0,0.0
22140,Divine Divinity,PC,2002,Role-Playing,CDV Software Entertainment  ,Larian Studios  ,,,,0.0,,0.0,0.0
22141,Fifi and the Flowertots: Fifi's Garden Party,DS,2011,Action,Avanquest  ,Uacari  ,,,,0.0,,0.0,0.0
22142,StarCraft Battle Chest,PC,1999,Strategy,Blizzard Entertainment  ,Blizzard Entertainment  ,,,,0.0,,0.0,0.0
22143,Art of Murder: FBI Confidential,PC,2008,Adventure,City Interactive  ,City Interactive  ,,,,0.0,,0.0,0.0
22144,Beyond Divinity,PC,2004,Role-Playing,Hip Interactive  ,Larian Studios  ,,,,0.0,,0.0,0.0
22145,Cossacks: Back to War,PC,2002,Strategy,CDV Software Entertainment  ,GSC Game World  ,,,,0.0,,0.0,0.0
22146,Inspector Gadget Racing,GBA,2003,Racing,LSP Games  ,Bit Managers  ,,,0.0,0.0,,0.0,0.0
22147,Muppet Pinball Mayhem,GBA,2002,Misc,NewKidCo  ,Digital Eclipse  ,7.9,,0.0,0.0,,0.0,0.0
22148,Pacific Fighters,PC,2004,Simulation,Ubisoft  ,Maddox Games  ,,,,0.0,,0.0,0.0
22149,Return to Mysterious Island,PC,2004,Adventure,The Adventure Company  ,Kheops Studio  ,,,,0.0,,0.0,0.0
22150,Let's Play: Pet Hospitals,DS,2009,Simulation,Deep Silver  ,Deep Silver  ,,,,0.0,,0.0,0.0
22151,Disorder 6,X360,2013,Visual Novel,5pb  ,5pb. Games  ,,,,,0.0,,0.0
22152,Rugby 08,PC,2007,Sports,EA Sports  ,EA Canada  ,,,,0.0,,0.0,0.0
22153,Sable Maze: Sullivan River,PC,2015,Puzzle,Focus Multimedia  ,Big Fish Games  ,,,,0.0,,0.0,0.0
22154,Act of War: Direct Action,PC,2005,Strategy,Atari  ,Eugen Systems  ,8.2,,,0.0,,0.0,0.0
22155,Worms 4: Mayhem,PC,2005,Strategy,Majesco  ,Team17 Software  ,,,,0.0,,0.0,0.0
22156,Blitzkrieg,PC,2003,Strategy,CDV Software Entertainment  ,Nival Interactive  ,,,0.0,0.0,,0.0,0.0
22157,Fishdom,PC,2008,Puzzle,Unknown  ,Playrix Entertainment  ,,,,0.0,,0.0,0.0
22158,Juiced,PC,2005,Racing,THQ  ,Juice Games  ,,,,0.0,,0.0,0.0
22159,LittleBigPlanet: Game of the Year Edition,PS3,2009,Platform,Sony Computer Entertainment  ,Media Molecule  ,9.5,,,0.0,,0.0,0.0
22160,Princess Isabella: A Witch's Curse,PC,2009,Adventure,Unknown  ,Gogii Games  ,,,,0.0,,0.0,0.0
22161,Telly Addicts,PSP,2007,Misc,Ubisoft  ,Route 1 Games  ,,,,0.0,,0.0,0.0
22162,Vietcong 2,PC,2005,Shooter,2K Games  ,Pterodon  ,,,,0.0,,0.0,0.0
22163,Vikings 4: Tribes of the North,PC,2015,Action,Rondomedia  ,Unknown  ,,,,0.0,,0.0,0.0
22164,Enter the Matrix,PC,2003,Action,Atari  ,Shiny Entertainment  ,,3.0,,0.0,,0.0,0.0
22165,Hottarake no Shima: Kanata to Nijiiro no Kagami,DS,2009,Role-Playing,Namco Bandai  ,Bandai Namco Games  ,,,,,0.0,,0.0
22166,Cake Mania 3,PC,2008,Simulation,Sandlot Games  ,Sandlot Games  ,,,,0.0,,0.0,0.0
22167,Hayarigami 2 Portable: Keishichou Kaii Jiiken File,PSP,2008,Adventure,Nippon Ichi Software  ,Nippon Ichi Software  ,,,,,0.0,,0.0
22168,Brothers In Arms: Road to Hill 30,PC,2005,Shooter,Ubisoft  ,Gearbox Software  ,,,,0.0,,0.0,0.0
22169,Clever Kids: Dino Land,DS,2007,Misc,Midas Interactive Entertainment  ,Gamerholix  ,,,,0.0,,0.0,0.0
22170,Hayarigami 2 DS: Toshidensetsu Kaii Jiken,DS,2009,Adventure,Nippon Ichi Software  ,Nippon Ichi Software  ,,,,,0.0,,0.0
22171,Ninja Blade,PC,2009,Action,Noviy Disk  ,From Software  ,,,,0.0,,0.0,0.0
22172,Your Memories Off: Girl's Style,PSP,2009,Adventure,5pb  ,5pb. Games  ,,,,,0.0,,0.0
22173,Nox,PC,2000,Role-Playing,Electronic Arts  ,Westwood Studios  ,,,,0.0,,0.0,0.0
22174,Team Batista no Eikou: Shinjitsu o Tsumugu 4-tsu no Karte,DS,2008,Simulation,Hudson Entertainment  ,Hudson Soft  ,,,,,0.0,,0.0
22175,The * Kayou Generation,DS,2009,Misc,AQ Interactive  ,AQ Interactive  ,,,,,0.0,,0.0
22176,Watch Dogs 2,PC,2016,Action,Ubisoft  ,Ubisoft  ,,,,0.0,,0.0,0.0
22177,Delta Force 2,PC,1999,Shooter,NovaLogic  ,NovaLogic  ,,6.0,,0.0,,0.0,0.0
22178,Driver: Parallel Lines,PC,2007,Racing,Ubisoft  ,Reflections Interactive  ,,,,0.0,,0.0,0.0
22179,Glory of the Roman Empire,PC,2006,Strategy,CDV Software Entertainment  ,Haemimont Games  ,,,,0.0,,0.0,0.0
22180,ProStroke Golf: World Tour 2007,XB,2006,Sports,Oxygen Interactive  ,Gusto Games  ,,,0.0,0.0,,0.0,0.0
22181,Zoo Empire,PC,2004,Simulation,Enlight  ,Enlight Software  ,,,,0.0,,0.0,0.0
22182,Bratz: Rock Angelz,PC,2005,Misc,THQ  ,Blitz Games  ,,,,0.0,,0.0,0.0
22183,Warpath,XB,2006,Shooter,Groove Games  ,Digital Extremes  ,,,0.0,0.0,,0.0,0.0
22184,Alan Hansen's Sports Challenge,Wii,2007,Misc,Oxygen Interactive  ,Oxygen Interactive  ,,,,0.0,,0.0,0.0
22185,MLB SlugFest 20-04,GBA,2003,Sports,Midway Games  ,Handheld Games  ,,,0.0,0.0,,0.0,0.0
22186,Sea Trader: Rise of Taipan,GBA,2003,Simulation,Jaleco  ,Jaleco Entertainment  ,,,0.0,0.0,,0.0,0.0
22187,Space Colony,PC,2003,Strategy,Gathering of Developers  ,FireFly Studios  ,,,,0.0,,0.0,0.0
22188,Toudou Ryuunosuke Tantei Nikki: Aen no Koufune,DS,2009,Adventure,fonfun  ,fonfun  ,,,,,0.0,,0.0
22189,Asterix at the Olympic Games,Wii,2008,Sports,Atari  ,Etranges Libellules  ,,,,0.0,,0.0,0.0
22190,Toudou Ryuunosuke Tantei Nikki: Kohakuiro no Yuigon,DS,2008,Adventure,fonfun  ,fonfun  ,,,,,0.0,,0.0
22191,4x4 Hummer,PC,2009,Racing,Aspyr  ,1C Company / Avalon Style  ,,,,0.0,,0.0,0.0
22192,Cabela's Outdoor Adventures (2009),PC,2009,Sports,Activision  ,Activision  ,,,0.0,,,0.0,0.0
22193,Restaurant Empire II,PC,2009,Simulation,Paradox Interactive   ,Enlight Software  ,,,,0.0,,,0.0
22194,Memories Off #6 Double Pack,X360,2009,Adventure,5pb  ,5pb. Games  ,,,,,0.0,,0.0
22195,Midtown Madness 2,PC,2000,Racing,Microsoft  ,Angel Studios  ,,,,0.0,,0.0,0.0
22196,Saru Saru DS,DS,2009,Simulation,D3 Publisher  ,"Mobcast, Inc.  ",,,,,0.0,,0.0
22197,Agatha Christie: Evil Under the Sun,PC,2007,Adventure,The Adventure Company  ,AWE Games  ,,,,0.0,,0.0,0.0
22198,Clever Kids: Farmyard Fun,DS,2008,Misc,Midas Interactive Entertainment  ,Midas Interactive Entertainment  ,,,,0.0,,0.0,0.0
22199,Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage,PC,2009,Role-Playing,Bethesda Softworks  ,Bethesda Softworks  ,,,,0.0,,0.0,0.0
22200,Hitman 2: Silent Assassin,PC,2002,Action,Eidos Interactive  ,IO Interactive  ,,,,0.0,,0.0,0.0
22201,Sam & Max: Season Two,PC,2009,Adventure,Telltale Games  ,Telltale Games  ,,,,0.0,,0.0,0.0
22202,Little Britain: The Video Game,PSP,2007,Misc,Blast! Entertainment Ltd  ,Revolution Studios / Gamerholix  ,,,,0.0,,0.0,0.0
22203,Maruhan Pachinko & Pachi-Slot Hisshou Guide Kanshuu: The Pachinko Hall,DS,2009,Misc,Nippon Ichi Software  ,Nippon Ichi Software  ,,,,,0.0,,0.0
22204,SRS: Street Racing Syndicate,GBA,2005,Racing,Namco  ,Raylight Studios  ,,,0.0,0.0,,0.0,0.0
22205,My French Coach,Wii,2007,Misc,Ubisoft  ,Sensory Sweep Studios  ,,,,0.0,,0.0,0.0
22206,Populous: The Beginning,PC,1998,Strategy,Electronic Arts  ,Bullfrog Productions  ,,,,0.0,,0.0,0.0
22207,Tropico 2: Pirate Cove,PC,2003,Simulation,Gathering of Developers  ,Frog City Software  ,8.3,,,0.0,,0.0,0.0
22208,Tsukibuto,DS,2009,Action,SNK Playmore  ,SNK Playmore Corporation  ,,,,,0.0,,0.0
22209,FIFA 07 Soccer,PC,2006,Sports,EA Sports  ,EA Canada  ,8.4,,,0.0,,0.0,0.0
22210,Marvel Trading Card Game,PSP,2007,Misc,Konami  ,Vicious Cycle  ,,,0.0,0.0,,0.0,0.0
22211,Minna no Oekaki Yasan,DS,2009,Puzzle,Taito  ,Taito Corporation  ,,,,,0.0,,0.0
22212,Nexus: The Jupiter Incident,PC,2005,Strategy,HD Interactive  ,Mithis Entertainment  ,,,,0.0,,0.0,0.0
22213,Spartan,PC,2004,Strategy,Graphsim Entertainment   ,Slitherine Studios  ,,,,0.0,,0.0,0.0
22214,The Mystery of the Crystal Portal,PC,2010,Adventure,Avanquest  ,G5 Software  ,,,,0.0,,0.0,0.0
22215,Trivial Pursuit unhinged,PC,2004,Misc,Atari  ,Artech Studios  ,,,,0.0,,0.0,0.0
22216,Bigfoot: Collision Course,PC,N/A,Racing,Unknown  ,Destination Software  ,,,,0.0,,0.0,0.0
