Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
33086,G-Force,PSN,2009,Action,Disney Interactive Studios  ,Keen Games  ,7.0,,,,,,
33087,G-Force (2006),PS2,2006,Sports,Phoenix Games  ,Phoenix Games  ,,,,,,,
33088,G-LOC Air Battle,GG,1991,Simulation,Sega  ,Sega-AM2  ,,,,,,,
33089,G-Loc Air Battle,GEN,1993,Simulation,Sega  ,Sega-AM2  ,,,,,,,
33090,G-LOC Air Battle,MS,1991,Simulation,Sega  ,Sega-AM2  ,,,,,,,
33091,G-Nome,PC,1997,Action,7th Level  ,7th Level  ,,,,,,,
33092,G-O-D Pure: Growth or Devolution,PS,1998,Role-Playing,Imagineer  ,Unknown  ,,,,,,,
33093,G-Police,PSN,2007,Action,Sony Computer Entertainment  ,Wheelhaus  ,,,,,,,
33094,G-Police,PSN,2007,Action,Sony Computer Entertainment  ,Wheelhaus  ,,,,,,,
33095,G.G Series Collection Plus,DS,2010,Misc,Genterprise  ,Suzak  ,,,,,,,
33096,G.G Series Wonder Land,DSiW,2009,Shooter,Genterprise  ,Suzak  ,,,,,,,
33097,G.G Series Z-ONE,DSiW,2010,Shooter,Genterprise  ,Suzak  ,,,,,,,
33098,G.G Series: Chou Hero Ouga 2,DSiW,2010,Action,Genterprise  ,Suzak  ,,,,,,,
33099,G.G Series: D-Tank,DSiW,2011,Shooter,Genterprise  ,Suzak  ,,,,,,,
33100,G.G Series: Dark Spirits,DSiW,2011,Shooter,Genterprise  ,Suzak  ,,,,,,,
33101,G.G Series: Drift Circuit,DSiW,2011,Racing,Genterprise  ,Suzak  ,,,,,,,
33102,G.G Series: Drift Circuit 2,DSiW,2010,Racing,Genterprise  ,Suzak  ,,,,,,,
33103,G.G Series: Horizontal Bar,DSiW,2011,Action,Genterprise  ,Suzak  ,,,,,,,
33104,G.G Series: Ninja Karakuri Den,DSiW,2010,Puzzle,Genterprise  ,Suzak  ,,,,,,,
33105,G.G Series: Shinobi Karakuri-Den 2,DSiW,2010,Puzzle,Genterprise  ,Suzak  ,,,,,,,
33106,G.G Series: Super Hero Ogre,DSiW,2010,Action,Genterprise  ,Suzak  ,,,,,,,
33107,G.G Series: Z-One 2,DSiW,2010,Shooter,Genterprise  ,Suzak  ,,,,,,,
33108,G.G. Series: Assault Buster,DSiW,2010,Action,Genterprise  ,Genterprise  ,,,,,,,
33109,G.G. Series: Black x Block,DSiW,2009,Action,Genterprise  ,Genterprise  ,,,,,,,
33110,G.G. Series: Drilling Attack!!,DSiW,2010,Action,Genterprise  ,Genterprise  ,,,,,,,
33111,G.G. Series: Exciting River,DSiW,2010,Action,Genterprise  ,Suzak  ,,,,,,,
33112,G.G. Series: Throw Out,DSiW,2010,Action,Genterprise  ,Suzak  ,,,,,,,
33113,G.G. Series: Vertex,DSiW,2009,Action,Genterprise  ,Genterprise  ,,,,,,,
33114,G.I. JOE,XBL,N/A,Action,Unknown  ,Double Helix  ,,,,,,,
33115,G.I. Joe: A Real American Hero,NES,1991,Platform,Taxan  ,KID Corporation  ,,,,,,,
33116,G.I. Joe: Cobra Strike,2600,1983,Action,Parker Bros.  ,Parker Bros  ,,,,,,,
33117,G.I. Joe: The Atlantis Factor,NES,1992,Platform,Capcom  ,KID Corporation  ,,,,,,,
33118,G.I. Joe: The Rise of Cobra,PSN,2009,Action,Electronic Arts  ,Double Helix Games  ,4.5,,,,,,
33119,G.I. Joe: The Rise of Cobra,XBL,2011,Action,Electronic Arts  ,Double Helix Games  ,4.3,,,,,,
33120,G1 Jockey,PS2,2002,Sports,THQ  ,Koei/Inis  ,,,,,,,
33121,G1 Jockey,PS,1999,Sports,KOEI  ,Koei/Inis  ,,,,,,,
33122,G1 Jockey 2000,PS,2000,Sports,KOEI  ,Koei/Inis  ,,,,,,,
33123,G1 Jockey 3 2003,PS2,2003,Sports,KOEI  ,Koei/Inis  ,,,,,,,
33124,G1 Jockey 3 2005 Nendoban,PS2,2005,Sports,KOEI  ,Koei/Inis  ,,,,,,,
33125,G1 Jockey 4,PS2,2006,Sports,KOEI  ,Koei/Inis  ,,,,,,,
33126,G1 Jockey 4 2006,PS2,2006,Sports,KOEI  ,Koei/Inis  ,,,,,,,
33127,G1 Jockey 4 2007,PS3,2007,Sports,KOEI  ,Koei/Inis  ,,,,,,,
33128,G1 King! 3-Hitsu no Yosouya,GB,1993,Sports,Victory Lap Games  ,Vic Tokai  ,,,,,,,
33129,GA - Geijutsuka Art Design Class: Slapstick Wonder Land,PSN,2010,Adventure,Russel  ,Russel  ,,,,,,,
33130,"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",PC,1999,Adventure,Sierra Entertainment  ,Sierra Entertainment  ,6.7,,,,,,
33131,Gabriel Knight: Sins of the Fathers,PC,1993,Adventure,Sierra Entertainment  ,Sierra On-Line  ,,,,,,,
33132,Gabrielle's Ghostly Groove: Monster Mix,WW,2011,Misc,Natsume  ,Santa Entertainment  ,,,,,,,
33133,Gachapin Nikki DS,DS,2007,Misc,Hudson Soft  ,Hudson Soft  ,,,,,,,
33134,Gacharoku 2: Kondo wa Sekai Isshuu yo!!,PS2,2003,Misc,Sony Computer Entertainment  ,Agenda  ,,,,,,,
33135,Gachasute! Dyna Device,GBA,2002,Action,Smile Soft  ,Smile Soft  ,,,,,,,
33136,Gachasute! Dyna Device 2,GBA,2003,Action,Rocket Company  ,Rocket Company  ,,,,,,,
33137,Gachinko Pro Yakyuu,GBA,2002,Sports,Now Production  ,Now Production  ,,,,,,,
33138,Gaia Breeder,SAT,1997,Strategy,Aspect  ,Aspect  ,,,,,,,
33139,Gaia Master,PS,2000,Misc,Capcom  ,Capcom  ,,,,,,,
33140,Gaia Master Duel Card Attacks,GB,2001,Misc,Capcom  ,Capcom  ,,,,,,,
33141,Gaia Master Kessen! Seikiou Densetsu,DC,2001,Strategy,Capcom  ,Capcom  ,,,,,,,
33142,Gaia no Monshou,PCE,1988,Strategy,NCS  ,NCS  ,,,,,,,
33143,Gaia Online MMO,PC,2008,Role-Playing,Unknown  ,AniHQ  ,,,,,,,
33144,Gaia's Moon,3DS,2012,Misc,Enjoy Gaming ltd.  ,Unknown  ,,,,,,,
33145,Gaia's Moon,DSi,2012,Misc,Enjoy Gaming ltd.  ,Unknown  ,,,,,,,
33146,Gaiabreaker,WiiU,2014,Misc,Ubiquitous Media Corp.  ,Unknown  ,,,,,,,
33147,Gaiares,GEN,1990,Shooter,Renovation  ,Telenet Japan  ,,,,,,,
33148,GaiaSeed,PSN,2010,Shooter,Sony Computer Entertainment  ,Techno Soleil  ,,,,,,,
33149,GaiaSeed: Project Seed Trap,PS,1996,Shooter,Techno Soleil  ,Techno Soleil  ,,,,,,,
33150,Gaiflame,PCE,1990,Strategy,NCS  ,NCS  ,,,,,,,
33151,Gaiflame,VC,2007,Strategy,Hudson Soft  ,NCS  ,,,,,,,
33152,Gaika no Gouhou: Air Land Force,PS2,2003,Strategy,KOEI  ,Koei  ,,,,,,,
33153,Gain Ground,GEN,1991,Shooter,Renovation  ,Sega  ,,,,,,,
33154,Gain Ground,VC,2007,Shooter,Sega  ,Sega  ,6.1,,,,,,
33155,Gain Ground,MS,1991,Shooter,Sega  ,Sega  ,,,,,,,
33156,Gain Ground,PC,2010,Shooter,Sega  ,Sega  ,,,,,,,
33157,Gain Ground SX,PCE,1992,Shooter,NEC Avenue  ,Bits Laboratory  ,,,,,,,
33158,Gakken Chuugokugo Sanmai DS,DS,2008,Misc,Gakken  ,Gakken  ,,,,,,,
33159,Gakken Chuugokugo Sanmai DS: Kiki-Tore & Shoki-Tore,DS,2011,Misc,Gakken  ,Gakken  ,,,,,,,
33160,Gakken DS: Otona no Gakushuu Kindaichi Sensei no Nihongo Lesson,DS,2007,Misc,Gakken  ,Tenky  ,,,,,,,
33161,Gakken Eigo Sanmai DS,DS,2009,Misc,Gakken  ,Gakken  ,,,,,,,
33162,Gakken Hangul Sanmai DS,DS,2009,Misc,IE Institute  ,Gakken  ,,,,,,,
33163,Gakken Hangul-Go Sanmai DS: Kiki-Tore & Shoki-Tore,DS,2011,Misc,Gakken  ,Gakken  ,,,,,,,
33164,Gakken Kanyouku Kotowaza 210,GB,1998,Misc,Imagineer  ,Imagineer  ,,,,,,,
33165,Gakken M Bunko: Monoshiri Edo Meijin,DS,2008,Misc,Global A Entertainment  ,Global A Entertainment  ,,,,,,,
33166,Gakken Mainichi no Drill DS: Mesaze! Miracle Shougaku 1 Nensei,DS,2008,Misc,Gakken  ,Gakken  ,,,,,,,
33167,Gakken Mu Henshuubu Kanshuu: Choujou Genshou Research File,DS,2008,Misc,Global A Entertainment  ,Global A Entertainment  ,,,,,,,
33168,Gakken Rekishi 512,GB,1998,Misc,Imagineer  ,Imagineer  ,,,,,,,
33169,Gakken Shiaza Jukugo 288,GB,1998,Misc,Imagineer  ,Imagineer  ,,,,,,,
33170,Gakken Taigo: Indonesia-Go Sanmai DS,DS,2010,Misc,Gakken  ,Gakken  ,,,,,,,
33171,Gakken Youten Rank Jun Series: Kagaku DS,DS,2006,Misc,IE Institute  ,IE Institute  ,,,,,,,
33172,Gakken Youten Rank Jun Series: Nippon no Rekishi DS,DS,2006,Misc,IE Institute  ,IE Institute  ,,,,,,,
33173,Gakken: Shin TOEIC Test Kanzen Kouryaku 2,DS,2009,Misc,Gakken  ,Gakken  ,,,,,,,
33174,Gakkou Deatta Kowai Hanashi,PS,1996,Adventure,Banpresto  ,Banpresto  ,,,,,,,
33175,Gakkou no Kaidan,SAT,1995,Adventure,Sega  ,Sega  ,,,,,,,
33176,Gakkou no Kaidan DS,DS,2008,Adventure,Idea Factory  ,Compile Heart  ,,,,,,,
33177,Gakkou no Kaidan: Hyakuyoubako no Fuuin,GBA,2004,Adventure,TDK Core  ,TDK Core  ,,,,,,,
33178,Gakkou no Kowai Usawa: Hanako-chan ga Kite!!,3DO,1995,Adventure,Amuse  ,Amuse  ,,,,,,,
33179,Gakkou no Kowai Uwasa: Hanako-San ga Kita!!,PS,1995,Adventure,Capcom  ,Capcom  ,,,,,,,
33180,Gakkou no Kowai Uwasa: Hanako-San ga Kita!!,DS,2008,Adventure,Arc System Works  ,WorkJam  ,,,,,,,
33181,Gakkou no Kowai Uwasa: Hanako-San ga Kita!!,SAT,1995,Adventure,Capcom  ,Capcom  ,,,,,,,
33182,Gakkou no Yarashii Kaidan,PC,2009,Adventure,TinkerBell  ,TinkerBell  ,,,,,,,
33183,Gakkou o Tsukurou!!,PS,1997,Simulation,Victor Interactive  ,Refine Textile  ,,,,,,,
33184,Gakkou o Tsukurou!!,PSN,2008,Simulation,Marvelous Interactive  ,Refine Textile  ,,,,,,,
33185,Gakkou o Tsukurou!! 2,PS,1998,Simulation,Victor Interactive  ,Groove Box Japan  ,,,,,,,
33186,Gakkou o Tsukurou!! 2,PSN,2009,Simulation,Victor Interactive  ,Groove Box Japan  ,,,,,,,
33187,Gakkou o Tsukurou!! Advance,GBA,2001,Simulation,Victor Interactive  ,Groove Box Japan  ,,,,,,,
33188,Gakkou o Tsukurou!! Happy Days,PS2,2005,Simulation,Marvelous Interactive  ,Marvelous Interactive  ,,,,,,,
33189,Gakkou o Tsukurou!! Kouchou Sensei Monogatari,PS,2000,Simulation,Victor Interactive  ,Groove Box Japan  ,,,,,,,
33190,Gakkou o Tsukurou!! Kouchou Sensei Monogatari,PSN,2009,Simulation,Marvelous Interactive  ,Groove Box Japan  ,,,,,,,
33191,Gakkyuou Yamazaki: Yamazaki Oukoku Oofun Araso,DC,1999,Misc,Sega  ,Sega  ,,,,,,,
33192,Gakuen Alice: DokiDoki * Fushigi Taiken,GBA,2004,Adventure,Kids Station  ,Rokumendo  ,,,,,,,
33193,Gakuen Battle Fishers: Yoky Shiimono wa Tsure,GB,2000,Sports,Konami  ,Konami Computer Entertainment Nagoya  ,,,,,,,
33194,Gakuen Heaven: Boy's Love Scramble!,PSP,2009,Adventure,NEC Interchannel   ,Visual Arts  ,,,,,,,
33195,Gakuen Heaven: Boy's Love Scramble!,PS2,2003,Adventure,NEC Interchannel   ,Visual Arts  ,,,,,,,
33196,Gakuen Heaven: Boy's Love Scramble!,PC,2002,Adventure,Spray  ,Spray  ,,,,,,,
33197,Gakuen Heaven: Boy's Love Scramble! TypeB,PS2,2004,Adventure,NEC Interchannel   ,Visual Arts  ,,,,,,,
33198,Gakuen Heaven: Okawari! Boy's Love Attack!,PS2,2005,Adventure,NEC Interchannel   ,Visual Arts  ,,,,,,,
33199,Gakuen Heaven: Okawari! Boy's Love Attack!,PSP,2011,Adventure,Prototype  ,Visual Arts  ,,,,,,,
33200,Gakuen Pets 2: Poolside no Shiiku Katsudou,PC,2008,Adventure,GokuFero  ,GokuFero  ,,,,,,,
33201,Gakuen Pets 3: Seieki Mamire no Toshokan,PC,N/A,Adventure,Unknown  ,GokuFero  ,,,,,,,
33202,Gakuen Pets: Houkago no Shiikusha,PC,2008,Adventure,GokuFero  ,GokuFero  ,,,,,,,
33203,Gakuen Senki Muryou,GBA,2003,Strategy,MTO  ,MTO  ,,,,,,,
33204,Gakuen Toshi Vara Noir,PS2,2002,Simulation,Idea Factory  ,Idea Factory  ,,,,,,,
33205,Gakuen Toshi Vara Noir Roses,GC,2004,Simulation,Idea Factory  ,Idea Factory  ,,,,,,,
33206,Galactic Arms Race,PC,2014,Shooter,Unknown  ,Unknown  ,,,,,,,
33207,Galactic Assault: Prisoner of Power,PC,2007,Strategy,Paradox Interactive   ,Wargaming.net  ,,,,,,,
33208,Galactic Civilizations II: Dark Avatar,PC,2007,Strategy,Stardock  ,Stardock  ,,,,,,,
33209,Galactic Civilizations II: Endless Universe,PC,1970,Strategy,Unknown  ,Stardock  ,,,,,,,
33210,Galactic Civilizations II: Twilight of the Arnor,PC,2008,Strategy,Stardock  ,Stardock  ,9.4,,,,,,
33211,Galactic Civilizations II: Ultimate Edition,PC,2009,Strategy,Stardock  ,Stardock  ,,,,,,,
33212,Galactic Civilizations: Altarian Prophecy,PC,2004,Strategy,Strategy First  ,Stardock  ,,,,,,,
33213,Galactic Command - Echo Squad,PC,2008,Simulation,GamersGate  ,"3000AD, Inc.  ",,,,,,,
33214,Galactic Crusader,NES,1990,Shooter,Bunch Games  ,sachen  ,,,,,,,
33215,Galactic Dream: Rage of War,PC,2007,Strategy,Strategy First  ,Evolution Vault  ,,,,,,,
33216,Galactic Escape,XBL,2009,Action,Microsoft  ,o KB o  ,,,,,,,
33217,Galactic Pinball,VB,1995,Misc,Nintendo  ,Intelligent Systems  ,,,,,,,
33218,Galactic Protector,MS,1988,Shooter,Sega  ,Sega  ,,,,,,,
33219,Galactik Football,DS,2009,Sports,505 Games  ,Beast  ,,,,,,,
33220,Galaga,7800,1987,Shooter,Atari  ,Namco  ,,,,,,,
33221,Galaga,XBL,2006,Shooter,Namco Bandai  ,Namco Bandai Games  ,6.5,,,,,,
33222,Galaga '88 (Arcade),VC,2009,Shooter,Namco Bandai  ,Namco  ,,,,,,,
33223,Galaga '90,PCE,1989,Shooter,NEC  ,Namco  ,,,,,,,
33224,Galaga '90,VC,2007,Shooter,Namco Bandai  ,Namco  ,,,,,,,
33225,Galaga '90,PSN,2011,Shooter,Namco Bandai  ,Namco  ,,,,,,,
33226,Galaga '91,GG,1991,Shooter,Namco  ,Namco  ,,,,,,,
33227,Galaga (Arcade),VC,2009,Shooter,Namco Bandai  ,Namco  ,,,,,,,
33228,Galaga Legions,XBL,2008,Shooter,Namco Bandai  ,Namco Bandai Games  ,7.5,,,,,,
33229,Galaga Legions DX,PSN,2011,Shooter,Namco Bandai  ,Namco Bandai Games  ,7.4,,,,,,
33230,Galaga Legions DX,XBL,2011,Shooter,Namco Bandai  ,Namco Bandai Games  ,7.8,,,,,,
33231,Galaga: Demons of Death,NES,1988,Shooter,Bandai  ,Namco  ,,,,,,,
33232,Galaga: Demons of Death,VC,2007,Shooter,Namco Bandai  ,Namco  ,,,,,,,
33233,Galaga: Destination Earth,PC,2000,Shooter,Hasbro Interactive  ,King of the Jungle  ,,,,,,,
33234,Galaga: Destination Earth,GB,2000,Shooter,Hasbro Interactive  ,Pipe Dream Interactive  ,,,,,,,
33235,Galahad,GEN,1992,Platform,Electronic Arts  ,Traveller's Tales  ,,,,,,,
33236,Galak-Z: The Dimensional,PS4,2015,Action,17-Bit  ,17-Bit  ,,,,,,,
33237,Galak-Z: The Dimensional,PSV,2015,Action,17-Bit  ,17-Bit  ,,,,,,,
33238,Galak-Z: The Dimensional,PC,2015,Action,17-Bit  ,17-Bit  ,,,,,,,
33239,Galatea,PSV,2014,Misc,Unknown  ,Unknown  ,,,,,,,
33240,Galax-e-mail,XBL,2008,Shooter,Microsoft  ,BogTurtleCarl  ,,,,,,,
33241,Galaxian,5200,1982,Shooter,Atari  ,Atari  ,,,,,,,
33242,Galaxian,NES,1984,Shooter,Namco  ,Namco  ,,,,,,,
33243,Galaxian (Arcade),VC,2009,Shooter,Namco Bandai  ,Namco  ,,,,,,,
33244,Galaxian³,PS,1996,Shooter,Sony Computer Entertainment  ,Namco  ,,,,,,,
33245,Galaxy 5000: Racing in the 51st Century,NES,1991,Racing,Activision  ,Activision  ,,,,,,,
33246,Galaxy Angel,PS2,2003,Strategy,Broccoli  ,Broccoli  ,,,,,,,
33247,Galaxy Angel,XB,2003,Strategy,Broccoli  ,Broccoli  ,,,,,,,
33248,Galaxy Angel,PC,2002,Strategy,Broccoli  ,Broccoli  ,,,,,,,
33249,Galaxy Angel Game Boy Advance: Moridakusan Tenshi no Full Course Okawari Jiyuu,GBA,2002,Action,Marvelous Interactive  ,Marvelous Interactive  ,,,,,,,
33250,Galaxy Angel: Eternal Lovers,PS2,2005,Strategy,Broccoli  ,Seta Corporation  ,,,,,,,
33251,Galaxy Angel: Eternal Lovers,PC,2005,Strategy,Broccoli  ,Seta Corporation  ,,,,,,,
33252,Galaxy Angel: Moonlit Lovers,PS2,2004,Strategy,Broccoli  ,Seta Corporation  ,,,,,,,
33253,Galaxy Fight,PS,1996,Fighting,Sunsoft  ,SunSoft  ,,,,,,,
33254,Galaxy Fight,PSN,2010,Fighting,Sony Computer Entertainment  ,SunSoft  ,,,,,,,
33255,Galaxy Fight: Universal Warriors,NG,1995,Fighting,SNK  ,SunSoft  ,,,,,,,
33256,Galaxy Fight: Universal Warriors,VC,2010,Fighting,D4 Enterprise  ,SunSoft  ,,,,,,,
