Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
23033,3450 Algo,DSiW,2011,Misc,Comolink  ,Comolink  ,,,,,,,
23034,360 Mega App Pack HD,XBL,2009,Misc,Microsoft  ,Seph  ,,,,,,,
23035,360: Three Sixty,PS,1999,Racing,Cryo Interactive  ,Smart Dog  ,,,,,,,
23036,3D Atlas,3DO,1994,Misc,Electronic Arts  ,Electronic Arts  ,,,,,,,
23037,3D Baseball,SAT,1996,Sports,Mindscape  ,Crystal Dynamics  ,,,,,,,
23038,3D Block Kuzushi,3DS,2011,Puzzle,SilverStar  ,SilverStarJapan  ,,,,,,,
23039,3D Bug Attack,PC,1999,Action,Unknown  ,Webfoot Technologies  ,,,,,,,
23040,3D Classics: Excite Bike,3DS,N/A,Racing,Unknown  ,Arika  ,,,,,,,
23041,3D Classics: Excitebike,3DS,2011,Racing,Nintendo  ,Nintendo  ,,,,,,,
23042,3D Classics: Kid Icarus,3DS,2012,Platform,Nintendo  ,Nintendo  ,,,,,,,
23043,3D Classics: Kirby's Adventure,3DS,2011,Platform,Nintendo  ,Nintendo  ,,,,,,,
23044,3D Classics: TwinBee,3DS,2011,Action,Nintendo  ,Nintendo  ,6.0,,,,,,
23045,3D Classics: Urban Champion,3DS,2011,Fighting,Nintendo  ,Nintendo  ,2.5,,,,,,
23046,3D Classics: Xevious,3DS,2011,Shooter,Nintendo  ,Namco  ,5.5,,,,,,
23047,3D Frog Frenzy,PC,1999,Action,Unknown  ,Webfoot Technologies  ,,,,,,,
23048,3D Infinity,XBL,2010,Shooter,Microsoft  ,SmileBoom  ,,,,,,,
23049,3D Lemmings,SAT,1996,Puzzle,Psygnosis  ,Clockwork Games  ,,,,,,,
23050,3D Lemmings,PC,1995,Puzzle,Psygnosis  ,Clockwork Games  ,,,,,,,
23051,3D Magic Images,XBL,2009,Misc,Microsoft  ,Unknown  ,,,,,,,
23052,3D Mahjong,DSiW,2010,Misc,Cosmigo  ,Cosmigo  ,,,,,,,
23053,3D Maze Man: Amazing Adventures,PC,1998,Action,eGames  ,eGames  ,,,,,,,
23054,3D Ms. Maze Tropical Adventures,PC,1998,Action,Webfoot Technologies  ,Webfoot Technologies  ,,,,,,,
23055,3D Shooting Tsukuru,PS,1996,Shooter,ASCII Entertainment  ,ASCII Entertainment  ,,,,,,,
23056,3D Twist & Match,DSiW,2011,Puzzle,Sanuk Games  ,Sanuk Games  ,,,,,,,
23057,3D Twist & Match,PSN,2011,Puzzle,Sanuk Games  ,Sanuk Games  ,,,,,,,
23058,3D Ultra MiniGolf Adventures,XBL,2007,Sports,Sierra Online   ,Wanako Studios  ,,,,,,,
23059,3D Ultra MiniGolf Adventures,PC,2006,Sports,Activision  ,Wanako Studios  ,,,,,,,
23060,3D Ultra MiniGolf Adventures 2,PSN,2010,Sports,Konami  ,Wanako Studios  ,,,,,,,
23061,3D Ultra MiniGolf Adventures 2,XBL,2010,Sports,Konami  ,Wanako Studios  ,,,,,,,
23062,3D Ultra Pinball: Creep Night,PC,N/A,Misc,Unknown  ,Sierra Entertainment  ,,,,,,,
23063,3D Ultra Pinball: NASCAR,PC,1996,Misc,Sierra Entertainment  ,Dynamix  ,,,,,,,
23064,3D Ultra Pinball: The Lost Continent,PC,1997,Misc,Sierra Entertainment  ,Sierra Entertainment  ,,,,,,,
23065,3DO Buffet,3DO,1995,Misc,3DO  ,Interplay  ,,,,,,,
23066,3rd Space Incursion,PC,N/A,Action,Unknown  ,TN Games  ,,,,,,,
23067,3x3 Eyes: Juuma Houkan,SNES,1995,Action,Banpresto  ,Banpresto  ,,,,,,,
23068,3x3 Eyes: Kyuusei Koushu,PS,1995,Adventure,Xing Entertainment  ,Xing Entertainment  ,,,,,,,
23069,3x3 Eyes: Kyuusei Koushu S,SAT,1996,Adventure,Nippon Create  ,Nippon Create  ,,,,,,,
23070,3x3 Eyes: Sanjiyan Henjou,PCE,1994,Adventure,NEC  ,NCS  ,,,,,,,
23071,3X3 Eyes: Tenrinou Genmu,PS,1998,Adventure,King Records  ,Nippon Create  ,,,,,,,
23072,4 Clues 1 Word,And,2014,Action,Unknown  ,Unknown  ,,,,,,,
23073,4 Elements HD,PSN,2011,Puzzle,Playrix Entertainment  ,Boolat Games  ,,,,,,,
23074,4 Get It,PC,N/A,Action,Unknown  ,Delphine Software International  ,,,,,,,
23075,4 Kids: Shape It,And,2014,Misc,Unknown  ,Unknown  ,,,,,,,
23076,4 Moku Narabe 3D,XBL,2011,Misc,Microsoft  ,okui  ,,,,,,,
23077,4 Pics 1 Song,And,2013,Misc,Game Circus LLC  ,Unknown  ,,,,,,,
23078,4 Pics 1 Word,And,2013,Misc,LOTUM GmbH  ,Unknown  ,,,,,,,
23079,4 Pics 1 Word: Allegory,And,2014,Action,Unknown  ,Unknown  ,,,,,,,
23080,4 Pics 1 Word: Close Up,And,2014,Action,Unknown  ,Unknown  ,,,,,,,
23081,4 Pics Mystery: Evolution,And,2014,Action,Unknown  ,Unknown  ,,,,,,,
23082,4 Pics Mystery: Renaissance,And,2014,Action,Unknown  ,Unknown  ,,,,,,,
23083,4 Pics Mystery: Revolution,And,2014,Action,Unknown  ,Unknown  ,,,,,,,
23084,4 Pics Mystery: Variety,And,2014,Action,Unknown  ,Unknown  ,,,,,,,
23085,4 Scenes 1 Movie,And,2013,Misc,Fruitella Games  ,Unknown  ,,,,,,,
23086,4 Travellers: Play French,DSiW,2010,Misc,AGENIUS Interactive  ,AGENIUS Interactive  ,,,,,,,
23087,4 Travellers: Play Italian,DSiW,N/A,Misc,Unknown  ,AGENIUS Interactive  ,,,,,,,
23088,4 Travellers: Play Spanish,DSiW,2010,Misc,AGENIUS Interactive  ,AGENIUS Interactive  ,,,,,,,
23089,4 Wheel Thunder,DC,2000,Racing,Midway Games  ,Kalisto  ,8.1,,,,,,
23090,4-4-2 Soccer,PS,1997,Sports,Virgin Interactive  ,Unknown  ,,,,,,,
23091,4-in-1 Fun Pak,GB,1992,Misc,Interplay  ,Beam Software  ,,,,,,,
23092,4-in-1 Funpak: Volume II,GB,1993,Misc,Interplay  ,Beam Software  ,,,,,,,
23093,40 Winks,PSN,2010,Platform,Atari  ,Eurocom Entertainment Software  ,,,,,,,
23094,40-in-1 Explosive Megamix,DSi,2012,Misc,Nordcurrent  ,Unknown  ,,,,,,,
23095,40-in-1 Explosive Megamix,3DS,2012,Misc,Nordcurrent  ,Unknown  ,,,,,,,
23096,428: Fuusa Sareta Shibuya de,PSN,2011,Adventure,ChunSoft  ,ChunSoft  ,,,,,,,
23097,442 Fußball Manager,PC,2002,Sports,SCi  ,SCi Games  ,,,,,,,
23098,4444,And,2014,Misc,Bulkypix  ,Unknown  ,,,,,,,
23099,4D Boxing,PC,1991,Sports,Mindscape  ,Distinctive Software Inc.  ,,,,,,,
23100,4PM,OSX,2014,Adventure,4PM Game LTD  ,4PM Game LTD  ,,,,,,,
23101,4PM,PC,2014,Adventure,4PM Game LTD  ,4PM Game LTD  ,,,,,,,
23102,4x4 EVO 2,PC,2001,Racing,Gathering of Developers  ,Terminal Reality  ,,,,,,,
23103,4x4 EVO 2,PS2,2003,Racing,BAM! Entertainment  ,Terminal Reality  ,,,,,,,
23104,4x4 Evolution,DC,2000,Racing,Gathering of Developers  ,Terminal Reality  ,7.9,,,,,,
23105,4x4 Evolution,PC,2000,Racing,Gathering of Developers  ,Terminal Reality  ,,,,,,,
23106,4x4 Jam,PSN,2010,Racing,Unknown  ,Invictus Games  ,,,,,,,
23107,4X4 World Trophy,PS,2000,Racing,Infogrames  ,Infogrames  ,,,,,,,
23108,5 Arcade Gems,WW,2010,Misc,Nordcurrent  ,Nordcurrent  ,,,,,,,
23109,5 Elements Masters,PC,N/A,Action,Unknown  ,UltraFish  ,,,,,,,
23110,5 in 1 Mahjong,DSiW,2011,Puzzle,cerasus.media  ,cerasus.media GmbH  ,,,,,,,
23111,5 in 1 Solitaire,WW,2010,Misc,Digital Leisure Inc.  ,Digital Leisure Inc.  ,,,,,,,
23112,5 in 1 Solitaire,DSiW,2010,Misc,Digital Leisure Inc.  ,Digital Leisure Inc.  ,,,,,,,
23113,5 In One Fun Pak,GG,1994,Misc,Interplay  ,Beam Software  ,,,,,,,
23114,5 Spots Party,WW,2009,Puzzle,Cosmonaut Games  ,Cosmonaut Games  ,,,,,,,
23115,5 Star Racing,PS,2003,Racing,Phoenix Games  ,Kung Fu  ,,,,,,,
23116,5-in-1 Arcade Hits,PSN,2010,Misc,Unknown  ,Grip Games  ,,,,,,,
23117,5-Kyuu kara 1-Kyuu Zenkyuu Taiou: Saishin Kakomondai - 2-Ji Shiken Taisaku - Eiken Kanzenhan,DS,2009,Misc,IE Institute  ,IE Institute  ,,,,,,,
23118,50 More Classic Games,DS,2011,Misc,Destineer  ,cerasus.media GmbH  ,,,,,,,
23119,505 Tangram,DSiW,2011,Puzzle,Cosmigo  ,GameOn GmbH  ,,,,,,,
23120,6 Great Games,PC,2011,Misc,Unknown  ,"21 Rocks, LLC  ",,,,,,,
23121,6 in 1,NES,1992,Misc,Unknown  ,MegaSoft  ,,,,,,,
23122,6 in 1 Dictionary with Camera Function,DSiW,2009,Misc,Nintendo  ,Nintendo / Intelligent Systems  ,,,,,,,
23123,6180 the moon,WiiU,2015,Platform,Unknown  ,Unknown  ,,,,,,,
23124,6180 the moon,PC,2013,Platform,Unknown  ,Unknown  ,,,,,,,
23125,64 Hanafuda: Tenshi no Yakusoku,N64,1999,Misc,Altron  ,Altron  ,,,,,,,
23126,64 Oozumou,N64,1997,Fighting,Bottom Up  ,Bottom Up  ,,,,,,,
23127,64 Oozumou 2,N64,1999,Fighting,Bottom Up  ,Bottom Up  ,,,,,,,
23128,64 Trump Collection: Alice no Waku Waku Trump World,N64,1998,Misc,Bottom Up  ,Bottom Up  ,,,,,,,
23129,688 Attack Sub,GEN,1991,Simulation,Sega  ,John W. Ratcliff  ,,,,,,,
23130,688 Attack Sub,PC,1989,Simulation,Electronic Arts  ,John W. Ratcliff  ,,,,,,,
23131,7 Blades,PS2,2001,Action,Konami  ,Konami  ,,,,,,,
23132,7 Card Games,DSiW,2010,Misc,cerasus.media  ,cerasus.media  ,,,,,,,
23133,7 Sins,PS2,2005,Simulation,Digital Jesters  ,Monte Cristo Multimedia  ,,,,,,,
23134,7 Sins,PC,2005,Simulation,Digital Jesters  ,Monte Cristo Multimedia  ,,,,,,,
23135,7 Wonders of the Ancient World,PS2,2007,Puzzle,Mumbo Jumbo  ,Hot Lava Games  ,,,,,,,
23136,7 Wonders of the Ancient World,PSN,2009,Puzzle,Mumbo Jumbo  ,Hot Lava Games  ,5.4,,,,,,
23137,7 Wonders: Treasures of Seven,PC,2008,Puzzle,Mumbo Jumbo  ,MumboJumbo  ,,,,,,,
23138,7.62 High Calibre,PC,2007,Misc,1C Company  ,Unknown  ,,,,,,,
23139,700 Banjin no Atama o Yokusuru: Chou Keisan DS - 13000-Mon + Image Keisan,DS,2009,Misc,IE Institute  ,IE Institute  ,,,,,,,
23140,720 Degrees,NES,1989,Sports,Mindscape  ,Mindscape Inc.  ,,,,,,,
23141,720°,GB,1999,Sports,Midway Games  ,Digital Eclipse Software  ,,,,,,,
23142,757,PC,N/A,Simulation,Unknown  ,Just Flight  ,,,,,,,
23143,757 Jetliner,PC,2011,Simulation,Just Flight  ,Just Flight  ,,,,,,,
23144,77: Beyond the Milky Way,PSP,2010,Adventure,GN Software  ,GN Software  ,,,,,,,
23145,7th Dragon 2020,PSN,2011,Role-Playing,Sega  ,Image Epoch  ,,,,,,,
23146,7th Legion,PC,1997,Strategy,Atari  ,Epic Games  ,,,,,,,
23147,8 Eyes,NES,1990,Platform,Taxan  ,Thinking Rabbit  ,,,,,,,
23148,8-Bit Commando,PC,2014,Action,2DEngine.com  ,2DEngine.com  ,,,,,,,
23149,8bit Doves,And,2014,Action,Nitrome  ,Nitrome  ,,,,,,,
23150,8BitBoy,OSX,2014,Platform,AwesomeBlade  ,AwesomeBlade  ,,,,,,,
23151,9 The Dark Side,PC,2013,Action,Focus Multimedia  ,Unknown  ,,,,,,,
23152,90 Minutes: European Prime Goal,SNES,1995,Sports,Ocean  ,Namco  ,,,,,,,
23153,90 Minutes: Sega Championship Football,DC,2001,Sports,Sega  ,Smilebit  ,,,,,,,
23154,90's Pool,3DS,2012,Misc,Cinemax  ,Unknown  ,,,,,,,
23155,90's Pool,DSi,2012,Misc,Cinemax  ,Unknown  ,,,,,,,
23156,99 Levels to Hell,PC,2014,Misc,Zaxis Games  ,Unknown  ,,,,,,,
23157,99 Levels to Hell,OSX,2012,Misc,bom667  ,Unknown  ,,,,,,,
23158,99 Levels to Hell,Linux,2012,Misc,bom667  ,Unknown  ,,,,,,,
23159,99 Spirits,PC,2013,Misc,RunnerGames  ,Unknown  ,,,,,,,
23160,99 Spirits - Cage of Night,PC,2014,Adventure,RunnerGames  ,RunnerGames  ,,,,,,,
23161,99Bullets,DSiW,2011,Shooter,Unknown  ,EnjoyUp Games  ,,,,,,,
23162,9: The Last Resort,PC,1996,Adventure,GT Interactive  ,Tribeca Interactive  ,,,,,,,
23163,9Dragons,PC,2007,Role-Playing,Acclaim Entertainment  ,Indy21  ,,,,,,,
23164,9th Company: Roots of Terror,PC,2008,Strategy,Noviy Disk  ,Lesta Studio  ,,,,,,,
23165,@field,PSV,2012,Misc,Sonic Powered  ,Unknown  ,,,,,,,
23166,@Simple DL Series Vol. 1 : THE Misshitsu kara no Dasshutsu: Fushigi na Kumadonaru Burger Hen,3DS,2011,Adventure,D3 Publisher  ,Intense  ,,,,,,,
23167,@Simple DS Series Vol. 1: The Misshitsukara no Dasshutsu,DSiW,2009,Adventure,D3 Publisher  ,Intense  ,,,,,,,
23168,@Simple DS Series Vol. 2: The Misshitsukara no Dasshutsu - Gakkou-hen,DSiW,2009,Adventure,D3 Publisher  ,Intense  ,,,,,,,
23169,@Simple DS Series Vol. 4: The Misshitsukara no Dasshutsu - Karakuri Yashiki,DSiW,2010,Adventure,D3 Publisher  ,Intense  ,,,,,,,
23170,@Simple DS Series Vol. 6: The Misshitsukara no Dasshutsu: s Sky Tower Hen,DSiW,2010,Adventure,D3 Publisher  ,Intense  ,,,,,,,
23171,A Bird Story,PC,2013,Misc,Freebird Games  ,Unknown  ,,,,,,,
23172,A Bomb's Way,XBL,2009,Platform,Microsoft  ,SmudgedCat  ,,,,,,,
23173,A Boy and His Blob,DS,2020,Action,Unknown  ,Skyworks Technologies  ,,,,,,,
23174,A Boy and His Blob,3DS,N/A,Platform,Unknown  ,WayForward Technologies  ,,,,,,,
23175,A Boy and His Blob,XOne,N/A,Platform,Unknown  ,WayForward Technologies  ,,,,,,,
23176,A Boy and His Blob,PS4,N/A,Platform,Unknown  ,WayForward Technologies  ,,,,,,,
23177,A Boy and His Blob,PC,N/A,Platform,Unknown  ,WayForward Technologies  ,,,,,,,
23178,A Boy and His Blob: Trouble on Blobolonia,NES,1989,Platform,Absolute Entertainment  ,Imagineering  ,,,,,,,
23179,A Boy and His Blob: Trouble on Blobolonia,VC,2009,Platform,Majesco  ,Imagineering  ,,,,,,,
23180,A Bug's Life,GB,1999,Platform,THQ  ,Tiertex Design Studios  ,,,,,,,
23181,A Bug's Life,PC,1998,Platform,Disney Interactive Studios  ,Traveller's Tales  ,,,,,,,
23182,A Bug's Life,PSN,2010,Platform,Sony Computer Entertainment  ,Traveller's Tales  ,,,,,,,
23183,A Bug's Life: Active Play,PC,1998,Misc,Disney Interactive Studios  ,Disney Interactive Studios  ,,,,,,,
23184,A Bug's Life: Activity Centre,PS,1999,Misc,Sony Computer Entertainment  ,Disney Interactive Studios  ,,,,,,,
23185,A Fading Melody,XBL,2009,Action,Microsoft  ,Anchorcast  ,,,,,,,
23186,A Fairy Tale,DSiW,2011,Puzzle,High Horse Entertainment  ,Black Lantern Studios  ,,,,,,,
23187,A Farewell to Dragons,PC,2009,Role-Playing,1C Company  ,Arise / KranX Productions  ,,,,,,,
23188,A Frog Game,XBL,2009,Misc,Microsoft  ,imagodespira  ,,,,,,,
23189,A Game About My Cat,XBL,2011,Sports,Microsoft  ,thelostone  ,,,,,,,
23190,A Game of Dwarves,PS3,N/A,Misc,Unknown  ,Unknown  ,,,,,,,
23191,A Game of Dwarves,PC,N/A,Misc,Unknown  ,Unknown  ,,,,,,,
23192,A Game of Tennis,XBL,2009,Misc,Microsoft  ,UberGeekGames  ,,,,,,,
23193,A Game you can't BEAT!!,XBL,N/A,Platform,Unknown  ,Latin Soul Studio  ,,,,,,,
23194,A Golden Wake,PC,2014,Adventure,Wadjet Eye Games  ,Wadjet Eye Games  ,,,,,,,
23195,A Great Easter Egg Hunt,XBL,2009,Platform,Microsoft  ,ProjectorGames  ,,,,,,,
23196,A Hard Game Without Zombies,XBL,2011,Platform,Microsoft  ,MasterGroke  ,,,,,,,
23197,A Hat in Time,OSX,2017,Platform,Gears for Breakfast  ,Gears for Breakfast  ,,,,,,,
23198,A Kappa's Trail,DSiW,2010,Puzzle,Nintendo  ,Brownie Brown  ,,,,,,,
23199,A Killer's Dream,XBL,2009,Misc,Microsoft  ,Silver Dollar Games  ,,,,,,,
23200,A Kingdom for Keflings,XBL,2008,Simulation,NinjaBee  ,NinjaBee  ,7.9,,,,,,
23201,A Kingdom for Keflings,PC,2010,Strategy,NinjaBee  ,NinjaBee  ,,,,,,,
23202,A Kitchen Sink War,XBL,2008,Shooter,Microsoft  ,ECHS BACHS  ,,,,,,,
23203,A Line in the Sand,PC,1992,Strategy,SSI  ,SSI  ,,,,,,,
23204,A Little War,And,2014,Misc,G5 Software  ,Unknown  ,,,,,,,
23205,A Mind Forever Voyaging,MSD,1985,Adventure,Infocom  ,"Infocom, Inc.  ",,,,,,,
23206,A Mind Forever Voyaging,C128,1985,Adventure,Activision  ,"Infocom, Inc.  ",,,,,,,
23207,A Mind Forever Voyaging,Amig,1986,Adventure,Infocom  ,"Infocom, Inc.  ",,,,,,,
23208,A Mind Forever Voyaging,AST,1985,Adventure,Infocom  ,"Infocom, Inc.  ",,,,,,,
23209,A Monsteca Corral: Monsters vs. Robots,WW,2010,Strategy,Unknown  ,Onteca  ,,,,,,,
23210,A Morons Challenge,XBL,2009,Puzzle,Microsoft  ,arcarocket  ,,,,,,,
23211,A New Beginning,Wii,N/A,Adventure,Unknown  ,Daedalic Entertainment  ,,,,,,,
23212,A New Beginning,DS,N/A,Adventure,Unknown  ,Daedalic Entertainment  ,,,,,,,
23213,A Nightmare on Elm Street,NES,1990,Platform,LJN  ,Rare Ltd.  ,,,,,,,
23214,A Nightmare on Elm Street,PC,1989,Action,Unknown  ,Westwood Associates  ,,,,,,,
23215,A Perfect Massage,XBL,2009,Misc,Microsoft  ,R3dDr4g0n  ,,,,,,,
23216,A Pimp RPG,XBL,2011,Role-Playing,Microsoft  ,HobbiSoft  ,,,,,,,
23217,A Reflex Game: Xhake Shake,PC,2014,Misc,Unknown  ,Unknown  ,,,,,,,
23218,A Ressha de Gyoukou,NES,1991,Simulation,Pony Canyon  ,ArtDink  ,,,,,,,
23219,A Ressha de Ikou DS: Navigation Pack,DS,2010,Simulation,ArtDink  ,ArtDink  ,,,,,,,
23220,A Robots Conundrum,XBL,2009,Action,Microsoft  ,The Riddler 24  ,,,,,,,
23221,A Space Shooter for 2 Bucks!,PSN,2010,Shooter,Frima Studio  ,Frima Studio  ,,,,,,,
23222,A Topsy Turvy Life: The Turvys Strike Back,DSiW,2010,Shooter,Tecmo Koei  ,Tecmo Koei Holdings  ,,,,,,,
23223,A Topsy Turvy Life: Turvy Drops,DSiW,2010,Puzzle,Tecmo Koei  ,Tecmo Koei Holdings  ,,,,,,,
23224,A Valley Without Wind,OSX,2012,Action,"Arcen Games, LLC  ","Arcen Games, LLC  ",,,,,,,
23225,A Way Out,PC,2018,Action,Electronic Arts  ,Hazelight  ,7.9,,,,,,
23226,A Wizard's Lizard,Linux,2014,Role-Playing,"Lost Decade Games, LLC  ","Lost Decade Games, LLC  ",,,,,,,
23227,A Wizard's Lizard,OSX,2014,Role-Playing,"Lost Decade Games, LLC  ","Lost Decade Games, LLC  ",,,,,,,
23228,A Wizard's Lizard,PC,2014,Role-Playing,"Lost Decade Games, LLC  ","Lost Decade Games, LLC  ",,,,,,,
23229,A Wizard's Odyssey,XBL,2009,Action,Microsoft  ,SaratogaHC  ,,,,,,,
23230,A World of Keflings,XBL,2010,Simulation,NinjaBee  ,NinjaBee  ,8.0,,,,,,
23231,A World of Keflings: It Came From Outer Space,XBL,2011,Strategy,NinjaBee  ,NinjaBee  ,,,,,,,
23232,A-10 Cuba!,PC,1996,Simulation,Activision  ,Match Software  ,,,,,,,
23233,A-10 Cuba!,Mob,1996,Misc,Activision  ,Unknown  ,,,,,,,
23234,A-10 Cuba!,OSX,1996,Simulation,Activision  ,Match Software  ,,,,,,,
23235,A-10 Tank Killer,PC,1989,Strategy,Dynamix  ,VU Games  ,,,,,,,
23236,A-Force,GB,1993,Shooter,Sachen  ,sachen  ,,,,,,,
23237,A-GA,PC,2004,Adventure,Illusion  ,Illusion  ,,,,,,,
23238,A-Maze!-ING,XBL,2009,Misc,Microsoft  ,Copasetic  ,,,,,,,
23239,A-Men,PSV,2013,Action,Bloober Team  ,Bloober Team  ,,,,,,,
23240,A-Rank Thunder Tanjouhen,SCD,1993,Adventure,Riot  ,Riot  ,,,,,,,
23241,A-Ressha de Ikou Z: Mezase! Tairiku Oudan,PS,1999,Simulation,ArtDink  ,ArtDink  ,,,,,,,
23242,A-Sock-Ellipse Now!,PC,2003,Action,Unknown  ,Astral Entertainment  ,,,,,,,
23243,A-Train,PC,1992,Simulation,Maxis  ,ArtDink  ,,,,,,,
23244,A-Train 8,PC,2009,Simulation,Bluestone Interactive  ,Interactive Entertainment  ,,,,,,,
23245,A-Train 9,PC,2014,Simulation,Degica  ,ArtDink  ,,,,,,,
23246,A.I.M.,PC,2004,Role-Playing,1C Company  ,SkyRiver Studios  ,,,,,,,
23247,A.I.M. 2: Clan Wars,PC,2008,Role-Playing,1C Company  ,SkyRiver Studios  ,,,,,,,
23248,A.I.M. Racing,PC,2007,Racing,1C Company  ,SkyRiver Studios  ,,,,,,,
23249,A.I.R. Play,XBL,2009,Sports,Microsoft  ,doozerdude  ,,,,,,,
23250,A.III: A Ressha de Gyoukou 3,VC,2007,Simulation,ArtDink  ,ArtDink  ,,,,,,,
23251,A.III: A Ressha de Gyoukou 3,PCE,1993,Simulation,ArtDink  ,ArtDink  ,,,,,,,
23252,A.N.N.E,PC,2015,Misc,gamesbymo  ,Unknown  ,,,,,,,
23253,A.P.B.,Lynx,1991,Action,Atari  ,"Quicksilver Software, Inc  ",,,,,,,
23254,A.R.E.S. Extinction Agenda EX,XBL,N/A,Platform,Unknown  ,Extend Studio  ,,,,,,,
23255,A.S.P. Air Strike Patrol,SNES,1994,Simulation,Seta Corporation  ,Seta Corporation  ,,,,,,,
23256,A/X-101,SCD,1994,Action,Absolute Entertainment  ,Micronet  ,,,,,,,
23257,A2 racer,PC,1996,Racing,Davilex  ,Davilex  ,,,,,,,
23258,A2 Racer 2,PC,1998,Racing,Davilex  ,Davilex  ,,,,,,,
23259,A2 Racer 3,PC,2000,Racing,Davilex  ,Davilex  ,,,,,,,
23260,A2 Racer II,PS,1998,Racing,Davilex  ,Davilex  ,,,,,,,
23261,A2 Racer III: Europa Tour,PS,2002,Racing,Davilex  ,Davilex  ,,,,,,,
23262,A340 500/600,PC,2006,Simulation,Just Flight  ,Just Flight  ,,,,,,,
23263,A5: A Ressha de Ikou 5,PS,1997,Strategy,ArtDink  ,ArtDink  ,,,,,,,
23264,Aa Harimadana,GEN,1993,Sports,Sega  ,Sega  ,,,,,,,
23265,Aa Harimanada,GB,1993,Fighting,ASK  ,ASK  ,,,,,,,
