Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
30104,Disney's Beauty and the Beast Activity Center,PC,2000,Misc,GSP  ,Infogrames  ,,,,,,,
30105,Disney's Beauty and the Beast: Belle's Quest,GEN,1993,Platform,Sunsoft  ,Software Creations  ,,,,,,,
30106,Disney's Beauty and the Beast: Roar of the Beast,GEN,1993,Platform,Sunsoft  ,Software Creations  ,,,,,,,
30107,Disney's Bonkers,GEN,1994,Platform,Capcom  ,Sega  ,,,,,,,
30108,Disney's Bonkers: Wax Up!,GG,1995,Platform,Sega  ,Al Baker and Associates  ,,,,,,,
30109,Disney's Bonkers: Wax Up!,MS,1994,Platform,Tec Toy  ,Tec Toy  ,,,,,,,
30110,Disney's Brother Bear / Disney Princess,GBA,2005,Misc,THQ  ,Various  ,,,,,,,
30111,Disney's Chicken Little,PC,2005,Platform,Buena Vista  ,Avalanche Software  ,,,,,,,
30112,Disney's Chicken Little: Ace in Action,PS2,2006,Shooter,Buena Vista  ,Avalanche Software  ,7.0,,,,,,
30113,Disney's Chip 'n Dale: Rescue Rangers 2,NES,1994,Platform,Capcom  ,Capcom  ,,,,,,,
30114,Disney's Dinosaur,DC,2000,Action,Ubisoft  ,Disney Interactive  ,5.3,,,,,,
30115,Disney's Donald Duck: Goin' Quackers,DC,2000,Platform,Ubisoft  ,Disney Interactive Studios  ,7.2,,,,,,
30116,Disney's Donald Duck: Goin' Quackers,GB,2000,Platform,Ubisoft  ,Disney Interactive Studios  ,,,,,,,
30117,Disney's Donald Duck: Goin' Quackers,PC,2000,Platform,Ubisoft  ,Disney Interactive Studios  ,,,,,,,
30118,Disney's Doug: Doug's Big Game,GB,2000,Adventure,NewKidCo  ,Magellan Interactive  ,,,,,,,
30119,Disney's DuckTales 2,NES,1993,Platform,Capcom  ,Capcom  ,,,,,,,
30120,Disney's DuckTales 2,GB,1993,Platform,Disney Interactive Studios  ,Capcom  ,,,,,,,
30121,Disney's Goof Troop,SNES,1993,Action,Capcom  ,Capcom  ,,,,,,,
30122,Disney's Hercules,PS,1997,Platform,Virgin Interactive  ,Eurocom Entertainment Software  ,,,,,,,
30123,Disney's Hercules,GB,1997,Platform,THQ  ,Tiertex Design Studios  ,,,,,,,
30124,Disney's Hercules,PSN,2010,Platform,Sony Computer Entertainment  ,Eurocom Entertainment Software  ,,,,,,,
30125,Disney's Kim Possible: What's the Switch?,PS2,2006,Platform,Buena Vista  ,Artificial Mind and Movement  ,,,,,,,
30126,Disney's Lilo & Stitch,PS,2002,Platform,Sony Computer Entertainment  ,Blitz Games  ,,,,,,,
30127,Disney's Lilo & Stitch,PSN,2011,Action,Sony Computer Entertainment  ,Blitz Games  ,,,,,,,
30128,Disney's Meet the Robinsons,GBA,2007,Action,Disney Interactive Studios  ,Climax Entertainment  ,4.7,,,,,,
30129,Disney's Meet the Robinsons,PC,2007,Action,Disney Interactive Studios  ,Avalanche Software  ,,,,,,,
30130,Disney's Meet the Robinsons,PS2,2007,Action,Disney Interactive Studios  ,Avalanche Software  ,,,,,,,
30131,Disney's Meet The Robinsons,XBL,2009,Action,Disney Interactive Studios  ,Avalanche Software  ,,,,,,,
30132,Disney's Mulan,GB,1998,Platform,THQ  ,Tiertex Design Studios  ,,,,,,,
30133,Disney's Peter Pan: The Legend of Never Land,PS2,2005,Action,Sony Computer Entertainment  ,Blue52  ,,,,,,,
30134,Disney's Pinocchio,SNES,1996,Platform,Disney Interactive Studios  ,Virgin Interactive  ,,,,,,,
30135,Disney's Pinocchio,GB,1996,Platform,Black Pearl  ,NMS Software  ,,,,,,,
30136,Disney's Pinocchio,GEN,1996,Platform,THQ  ,Virgin Interactive  ,,,,,,,
30137,Disney's Pocahontas,GB,1996,Platform,Black Pearl  ,Tiertex Design Studios  ,,,,,,,
30138,Disney's Pocahontas,GEN,1996,Platform,Disney Interactive Studios  ,Funcom Oslo A/S  ,,,,,,,
30139,Disney's Pooh's Party Game: In Search of the Treasure,PSN,2009,Misc,Disney Interactive Studios  ,Doki Denki  ,,,,,,,
30140,Disney's Talespin,GG,1993,Action,Sega  ,Interactive Designs  ,,,,,,,
30141,Disney's TaleSpin,NES,1991,Shooter,Capcom  ,Capcom  ,,,,,,,
30142,Disney's TaleSpin,GB,1992,Shooter,Capcom  ,Capcom  ,,,,,,,
30143,Disney's TaleSpin,PCE,1991,Action,NEC  ,Interactive Designs  ,,,,,,,
30144,Disney's TaleSpin,GEN,1992,Platform,Sega  ,Sega  ,,,,,,,
30145,Disney's Tarzan,PS,1999,Action,Sony Computer Entertainment  ,Eurocom Entertainment Software  ,,,,,,,
30146,Disney's Tarzan,GB,1999,Action,Activision  ,Digital Eclipse  ,,,,,,,
30147,Disney's Tarzan,PC,N/A,Platform,Unknown  ,Disney Interactive  ,,,,,,,
30148,Disney's Tarzan,PSN,2009,Action,Disney Interactive Studios  ,Eurocom Entertainment Software  ,,,,,,,
30149,Disney's The Emperor's New Groove,GB,2000,Platform,Ubisoft  ,Sandbox  ,,,,,,,
30150,Disney's The Emperor's New Groove,PSN,2011,Platform,Sony Computer Entertainment  ,Argonaut Software  ,,,,,,,
30151,Disney's The Hunchback of Notre Dame,GB,1997,Misc,Disney Interactive Studios  ,Tiertex Design Studios  ,,,,,,,
30152,Disney's The Jungle Book,GEN,1994,Platform,Virgin Interactive  ,Eurocom Entertainment Software  ,,,,,,,
30153,Disney's The Jungle Book,PC,1995,Platform,Virgin Interactive  ,Disney Interactive  ,,,,,,,
30154,Disney's The Jungle Book,NES,1994,Platform,Virgin Interactive  ,Eurocom Entertainment Software  ,,,,,,,
30155,Disney's The Lion King 1 1/2,GBA,2003,Action,THQ  ,Vicarious Visions  ,,,,,,,
30156,Disney's The Lion King: Classic Game Collection,PC,2003,Misc,Disney Interactive Studios  ,Disney Interactive Studios  ,,,,,,,
30157,Disney's The Lion King: Simba's Mighty Adventure,GB,2000,Action,Activision  ,Torus Games  ,,,,,,,
30158,Disney's The Little Mermaid II,PSN,2009,Action,Disney Interactive Studios  ,GBlitz Games  ,,,,,,,
30159,Disney's The Little Mermaid II Pinball Frenzy,GB,2000,Misc,Nintendo  ,Left Field Productions  ,,,,,,,
30160,Disney's The Little Mermaid: Magic in Two Kingdoms,GBA,2006,Action,Buena Vista  ,Gorilla Systems  ,,,,,,,
30161,Disney's Timon & Pumbaa's Jungle Games,SNES,1997,Puzzle,THQ  ,Tiertex Design Studios  ,,,,,,,
30162,Disney's Winnie the Pooh's Rumbly Tumbly Adventure & Rayman 3,GBA,2006,Platform,Ubisoft  ,Phoenix Game Studio / Ubisoft  ,,,,,,,
30163,Disney/Pixar Collection,PC,2005,Action,THQ  ,THQ  ,,,,,,,
30164,Disney's Ariel: The Little Mermaid,GEN,1992,Action,Sega  ,Bluesky Innovations  ,,,,,,,
30165,Disney´s The Jungle Book,GB,1994,Platform,Virgin Interactive  ,Eurocom Entertainment Software  ,,,,,,,
30166,Dissidia 012: Duodecim Final Fantasy,PSN,2011,Fighting,Square Enix  ,Square Enix  ,8.3,,,,,,
30167,Dissidia Duodecim Prologus Final Fantasy,PSN,2011,Fighting,Square Enix  ,Square Enix  ,,,,,,,
30168,Dissidia: Final Fantasy,PSN,2009,Fighting,Square Enix  ,Square Enix  ,8.1,,,,,,
30169,Dissidia: Final Fantasy (Arcade),Arc,2016,Fighting,Square Enix  ,Square Enix  ,,,,,,,
30170,Distance,Linux,2020,Misc,Refract Studios  ,Unknown  ,,,,,,,
30171,Distance,OSX,2020,Misc,Refract Studios  ,Unknown  ,,,,,,,
30172,Distant Worlds: Universe,PC,2014,Misc,Slitherine  ,Unknown  ,,,,,,,
30173,Diva Girls: Making the Music,DS,2009,Misc,505 Games  ,505 Games  ,,,,,,,
30174,Dive: The Medes Islands Secret!,WW,2010,Adventure,Cosmonaut Games  ,Cosmonaut Games  ,,,,,,,
30175,DiveBomb Chomp,And,2014,Misc,Unknown  ,Unknown  ,,,,,,,
30176,DiveBomb Chomp,OSX,2014,Misc,Unknown  ,Unknown  ,,,,,,,
30177,DiveBomb Chomp,PC,2014,Misc,Unknown  ,Unknown  ,,,,,,,
30178,Divekick,PS4,2013,Misc,Namco Networks America Inc.  ,Unknown  ,,,,,,,
30179,Divekick,PS3,2013,Misc,Namco Networks America Inc.  ,Unknown  ,,,,,,,
30180,Divekick,PSV,2013,Misc,Namco Networks America Inc.  ,Unknown  ,,,,,,,
30181,Divekick,XOne,2020,Fighting,Namco Networks America Inc.  ,Namco Networks America Inc.  ,,,,,,,
30182,Diver's Dream,PS,1998,Action,Konami  ,KCE Sapporo  ,,,,,,,
30183,Divergent Shift,DSiW,2010,Platform,Konami  ,Intrinsic Games  ,,,,,,,
30184,Divine Gate,And,2013,Puzzle,GungHo  ,Unknown  ,,,,,,,
30185,Divine Justice Zero,XBL,2011,Action,Microsoft  ,Xazin  ,,,,,,,
30186,Divine Sealing,GEN,1991,Action,Unknown  ,CYX  ,,,,,,,
30187,Divine Souls,PC,N/A,Action,Unknown  ,Outspark Inc.  ,,,,,,,
30188,Divinity II: Flames of Vengeance,X360,2010,Role-Playing,DTP Entertainment  ,Larian Studios  ,,,,,,,
30189,Divinity II: The Dragon Knight Saga,PC,2010,Role-Playing,Focus Home Interactive  ,Larian Studios  ,,,,,,,
30190,Division Omega,XBL,2009,Shooter,Microsoft  ,Murkaeus  ,,,,,,,
30191,Dizzel,PC,2014,Action,OGPlanet  ,Neowiz Entertainment  ,,,,,,,
30192,DJ Boy,GEN,1990,Action,Kaneko Co. Ltd  ,Kaneko  ,,,,,,,
30193,DJ Hero 3D,3DS,N/A,Misc,Unknown  ,FreeStyleGames  ,,,,,,,
30194,DJ Max Fever,PSN,2010,Misc,PM Studios  ,Pentavision Entertainment  ,7.7,,,,,,
30195,DJ Max Portable,PSP,2006,Misc,Pentavision Entertainment  ,Pentavision Entertainment  ,,,,,,,
30196,DJ Max Portable - Black Square,PSP,2008,Misc,Pentavision Entertainment  ,Pentavision Entertainment  ,,,,,,,
30197,DJ Max Portable - Clazziquai Edition,PSP,2008,Misc,Pentavision Entertainment  ,Pentavision Entertainment  ,,,,,,,
30198,DJ Max Portable 2,PSP,2007,Misc,Pentavision Entertainment  ,Pentavision Entertainment  ,,,,,,,
30199,DJ Max Portable 3,PSN,2010,Misc,PM Studios  ,Pentavision Entertainment  ,,,,,,,
30200,DJ Max Portable: Black Square,PSP,2012,Misc,CyberFront  ,Unknown  ,,,,,,,
30201,DJ Max Technika,PSV,N/A,Misc,Unknown  ,Pentavision  ,,,,,,,
30202,DJ Max Technika Portable,PSV,N/A,Misc,Unknown  ,CyberFront  ,,,,,,,
30203,DJ Max Trilogy,PC,2008,Misc,Pentavision Entertainment  ,Pentavision Entertainment  ,,,,,,,
30204,DJ Wars,SAT,1997,Misc,Spike  ,Exit  ,,,,,,,
30205,DLC Quest,XBL,2011,Action,Microsoft  ,Going Loud Studios  ,,,,,,,
30206,Do Not Fall,PS3,2013,Misc,XPEC Entertainment  ,Unknown  ,,,,,,,
30207,Doc Clock: The Toasted Sandwich of Time,WW,2011,Puzzle,Stickmen Studios  ,Stickmen Studios  ,,,,,,,
30208,Doc Clock: The Toasted Sandwich of Time,PC,2010,Puzzle,Stickmen Studios  ,Stickmen Studios  ,,,,,,,
30209,Doc Clock: The Toasted Sandwich of Time,PSN,N/A,Puzzle,Unknown  ,Stickmen Studios  ,,,,,,,
30210,Doc Louis's Punch-Out!!,WW,2009,Fighting,Nintendo  ,Next Level Games  ,,,,,,,
30211,Dock'em,XBL,2009,Strategy,Microsoft  ,QuantumSquid  ,,,,,,,
30212,Doctor Hauzer,3DO,1994,Adventure,Riverhillsoft  ,Riverhill Soft  ,,,,,,,
30213,Doctor Who,DS,N/A,Adventure,Unknown  ,TBA  ,,,,,,,
30214,Doctor Who,Wii,N/A,Adventure,Unknown  ,TBA  ,,,,,,,
30215,Doctor Who And The Warlord,PC,N/A,Adventure,Unknown  ,Unknown  ,,,,,,,
30216,Doctor Who: The Adventure Games Episode 1: City of the Daleks,PC,2010,Adventure,SUMO interactive  ,Sumo Digital  ,,,,,,,
30217,Doctor Who: The Adventure Games Episode 2: Blood of the Cybermen,PC,2010,Adventure,SUMO interactive  ,Sumo Digital  ,,,,,,,
30218,Doctor Who: The Adventure Games Episode 3,PC,N/A,Adventure,Unknown  ,Sumo Digital  ,,,,,,,
30219,Doctor Who: The Adventure Games Episode 4,PC,N/A,Adventure,Unknown  ,Sumo Digital  ,,,,,,,
30220,Doctor Who: The Eternity Clock,PS3,2012,Action,BBC Worldwide  ,Unknown  ,,,,,,,
30221,Dodge,PC,2015,Action,Yokcos  ,Yokcos  ,,,,,,,
30222,Dodge 'Em,2600,1978,Racing,Atari  ,Atari  ,,,,,,,
30223,Dodge Boy,GB,1991,Sports,Tonkin House  ,Tonkin House  ,,,,,,,
30224,Dodge IT - Survive IT,PC,2015,Misc,Unknown  ,Unknown  ,,,,,,,
30225,Dodge These Balls,XBL,2009,Platform,Microsoft  ,imagodespira  ,,,,,,,
30226,DodgeBall,PS2,2005,Sports,505 Games  ,Access  ,,,,,,,
30227,Dodgem Arena,PS,1998,Racing,Project Two Interactive  ,Formula Game Development  ,,,,,,,
30228,DodoGo!,DSiW,2010,Puzzle,Neko Entertainment  ,Alien After All  ,,,,,,,
30229,DodoGo! Challenge,DSiW,2010,Puzzle,Neko Entertainment  ,Alien After All  ,,,,,,,
30230,DodoGo! Robo,DSiW,2011,Puzzle,Neko Entertainment  ,Alien After All  ,,,,,,,
30231,DoDonPachi,SAT,1997,Shooter,Atlus  ,Cave  ,,,,,,,
30232,DoDonPachi,PS,1998,Shooter,SPS  ,"SPS Co.,Ltd.  ",,,,,,,
30233,DoDonPachi,PSN,2010,Role-Playing,Hamster Corporation  ,"SPS Co.,Ltd.  ",,,,,,,
30234,DoDonPachi Dai-Oujou,PS2,2003,Shooter,Arika  ,Cave  ,,,,,,,
30235,DoDonPachi Daifukkatsu: Black Label,XBL,2011,Shooter,Cave  ,Cave  ,,,,,,,
30236,Dog Star Adventure,PC,1979,Adventure,Unknown  ,Scott Adams & Lance Micklus  ,,,,,,,
30237,Dogfight 1942,X360,2012,Misc,City Interactive  ,Unknown  ,,,,,,,
30238,Dogfight 1942,PC,2012,Misc,City Interactive  ,Unknown  ,,,,,,,
30239,Dogfight 1942,PS3,2012,Misc,City Interactive  ,Unknown  ,,,,,,,
30240,Doggie Daycare,PC,2008,Simulation,Viva Media  ,"Viva Media, LLC  ",,,,,,,
30241,Dogimegi Inryoku-chan,3DS,2013,Misc,Arc System Works  ,Unknown  ,,,,,,,
30242,Dogs of War,PC,2000,Strategy,TalonSoft  ,Silicon Dreams  ,,,,,,,
30243,Doguu Senki: Haou,DC,2000,Strategy,Victor Interactive  ,Victor Interactive Software  ,,,,,,,
30244,Dogz,GB,1999,Simulation,Mindscape  ,Saffire Corporation  ,,,,,,,
30245,Dogz,PC,2006,Simulation,Ubisoft  ,ImaginEngine  ,,,,,,,
30246,Dogz (1995),PC,1995,Simulation,Mindscape  ,PF.Magic  ,,,,,,,
30247,Dogz 2,GBA,2007,Simulation,Ubisoft  ,MTO  ,,,,,,,
30248,Dogz 3,PC,1998,Simulation,PF.Magic  ,PF.Magic  ,,,,,,,
30249,Dogz 4,PC,1999,Simulation,Mindscape  ,PF.Magic  ,,,,,,,
30250,Dogz II,PC,1997,Simulation,PF.Magic  ,PF.Magic  ,,,,,,,
30251,Dogz II & Catz II,PC,1999,Simulation,Mindscape  ,PF.Magic  ,,,,,,,
30252,Dokapon 3-2-1: Arashi o Yobu Yuujou,SNES,1994,Role-Playing,Asmik Ace Entertainment  ,"Asmik Ace Entertainment, Inc  ",,,,,,,
30253,Dokapon DX: Wataru Sekai wa Oni Darake,GC,2003,Role-Playing,Asmik Ace Entertainment  ,Sting  ,,,,,,,
30254,Dokapon DX: Wataru Sekai wa Oni Darake,PS2,2004,Role-Playing,Asmik Ace Entertainment  ,Sting  ,,,,,,,
30255,Dokapon Gaiden: Honoo no Audition,SNES,1995,Role-Playing,Asmik Ace Entertainment  ,Earthly Soft  ,,,,,,,
30256,Dokapon the World,PS2,2004,Role-Playing,Asmik Ace Entertainment  ,"Asmik Ace Entertainment, Inc  ",,,,,,,
30257,Dokapon?! Millennium Quest,GB,2000,Role-Playing,Asmik Ace Entertainment  ,"Asmik Ace Entertainment, Inc  ",,,,,,,
