Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
1020,Grand Theft Auto 2,PS,1999,Action,Rockstar Games  ,DMA Design  ,6.9,,1.13,2.07,,0.22,3.42
1021,Destiny,XOne,2014,Shooter,Activision  ,Bungie  ,8.3,,2.17,0.92,,0.32,3.41
1022,Spider-Man 2,PS2,2004,Action,Activision  ,Treyarch  ,7.9,,1.75,1.2,0.02,0.43,3.41
1023,F-1 Race,GB,1991,Racing,Nintendo  ,Nintendo  ,,,1.73,0.69,0.59,0.4,3.41
1024,Lego Star Wars: The Complete Saga,All,2007,Action-Adventure,LucasArts  ,TT Fusion  ,,,,,,,
1025,Saints Row 2,All,2008,Action-Adventure,THQ  ,Volition  ,,,,,,,
1026,SimCity 2000,All,1993,Simulation,Maxis  ,Maxis  ,,,,,,,
1027,World of Warcraft: Battle for Azeroth,PC,2018,MMO,Blizzard Entertainment  ,Blizzard Entertainment  ,,,,0.06,,0.0,0.07
1028,FIFA Soccer 2003,PS2,2002,Sports,EA Sports  ,EA Canada  ,,,0.46,2.28,0.05,0.61,3.4
1029,Spintires,Series,2014,Simulation,IMGN PRO  ,Saber Interactive  ,,,,,,,
1030,Crash Bash,PS,2000,Misc,Sony Computer Entertainment  ,Eurocom Entertainment Software  ,6.8,,1.56,1.47,0.19,0.17,3.39
1031,Gears of War 4,XOne,2016,Shooter,Microsoft Studios  ,The Coalition  ,,,2.17,0.9,,0.32,3.38
1032,Mario Baseball,Series,2005,Sports,Nintendo  ,Namco  ,,,,,,,
1033,Tekken: Dark Resurrection,PSP,2006,Fighting,Namco Bandai  ,8ing/Raizing  ,8.7,,0.76,1.1,0.12,0.65,2.62
1034,The Elder Scrolls V: Skyrim Special Edition,PS4,2016,Role-Playing,Bethesda Softworks  ,Bethesda Softworks  ,8.3,,1.24,1.5,0.08,0.54,3.36
1035,Watch Dogs 2,PS4,2016,Action,Ubisoft  ,Ubisoft  ,,,0.98,1.74,0.12,0.52,3.36
1036,The Legend of Zelda: Majora's Mask,N64,2000,Adventure,Nintendo  ,Nintendo EAD  ,9.3,,1.9,0.67,0.73,0.06,3.36
1037,WWF War Zone,PS,1998,Fighting,Acclaim Entertainment  ,Iguana Entertainment  ,,,2.47,0.76,,0.13,3.36
1038,Yoshi's Island DS,DS,2006,Platform,Nintendo  ,Artoon  ,8.2,,1.45,0.07,1.1,0.15,2.77
1039,Final Fantasy XIII-2,All,2012,Role-Playing,Square Enix  ,Square  ,,,,,,,
1040,Assassin's Creed IV: Black Flag,X360,2013,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,8.5,,1.9,1.14,0.01,0.3,3.34
1041,NBA 2K18,PS4,2017,Sports,2K Sports  ,Visual Concepts  ,8.1,,2.13,0.57,0.04,0.59,3.34
1042,Big Brain Academy: Wii Degree,Wii,2007,Misc,Nintendo  ,Nintendo EAD  ,7.1,,1.05,1.91,0.41,0.42,3.79
1043,Luigi's Mansion,GC,2001,Action,Nintendo  ,Nintendo EAD  ,7.9,,2.38,0.67,0.46,0.1,3.6
1044,James Bond 007: Nightfire,PS2,2002,Shooter,Electronic Arts  ,Eurocom Entertainment Software  ,,,1.45,1.29,0.12,0.46,3.33
1045,Star Wars Episode III: Revenge of the Sith,PS2,2005,Action,LucasArts  ,The Collective  ,,,1.47,1.39,0.03,0.43,3.32
1046,Max Payne,PS2,2001,Shooter,Rockstar Games  ,Remedy Entertainment  ,8.1,,1.99,1.05,0.05,0.22,3.31
1047,Madden NFL 16,PS4,2015,Sports,EA Sports  ,EA Tiburon  ,8.2,,2.39,0.31,,0.61,3.3
1048,Commandos,Series,1998,Strategy,Eidos Interactive  ,Pyro Studios  ,,,,,,,
1049,Sonic Colors,All,2010,Platform,Sega  ,Sonic Team/Dimps Corporation  ,,,,,,,
1050,World of Warcraft: Legion,PC,2016,MMO,Blizzard Entertainment  ,Blizzard Entertainment  ,,,0.17,0.27,,0.04,0.48
1051,World of Warcraft: Warlords of Draenor,PC,2014,MMO,Activision Blizzard  ,Blizzard Entertainment  ,,,0.08,0.36,,0.03,0.47
1052,Dark Souls III,PC,2016,Role-Playing,Namco Bandai Games  ,From Software  ,,,,0.11,,0.01,0.11
1053,Dark Souls: Prepare to Die Edition,PC,2012,Role-Playing,Namco Bandai Games  ,From Software  ,,,,0.06,,0.0,0.07
1054,The Lord of the Rings: The Return of the King,PS2,2003,Action,Electronic Arts  ,"Hypnos Entertainment, Inc.  ",8.4,,1.5,1.28,0.05,0.46,3.28
1055,Spyro: Year of the Dragon,PS,2000,Platform,Sony Computer Entertainment  ,Insomniac Games  ,9.1,,1.93,1.58,,0.19,3.71
1056,Half-Life 2: Episode Two,PC,2007,Shooter,Valve Software  ,Valve Corporation  ,9.1,,,,,,
1057,The Room Two,All,2013,Puzzle,Fireproof Games  ,Fireproof Games  ,,,,,,,
1058,The Legend of Zelda: Majora's Mask 3D,3DS,2015,Action-Adventure,Nintendo  ,GREZZO  ,9.0,,1.2,0.64,0.48,0.18,2.5
1059,Madden NFL 17,PS4,2016,Sports,EA Sports  ,EA Tiburon  ,8.5,,2.3,0.37,,0.6,3.28
1060,True Crime: Streets of LA,PS2,2003,Action,Activision  ,Luxoflux  ,,,1.89,1.05,0.02,0.31,3.27
1061,Gran Turismo (PSP),PSP,2009,Racing,Sony Computer Entertainment  ,Polyphony Digital  ,,,0.51,1.59,0.31,0.86,3.27
1062,Far Cry 3,PS3,2012,Shooter,Ubisoft  ,Ubisoft Montreal  ,,,0.88,1.79,0.1,0.5,3.27
1063,God of War: Chains of Olympus,PSP,2008,Action,Sony Computer Entertainment  ,Ready at Dawn  ,8.9,9.5,1.48,1.0,0.04,0.66,3.19
1064,FIFA 16,XOne,2015,Sports,EA Sports  ,EA Canada  ,8.5,,0.92,2.1,,0.24,3.25
1065,Flash Focus: Vision Training in Minutes a Day,DS,2007,Misc,Nintendo  ,Bandai Namco Games  ,6.1,,0.86,1.56,1.05,0.35,3.83
1066,Ratchet & Clank: Up Your Arsenal,PS2,2004,Platform,Sony Computer Entertainment  ,Insomniac Games  ,9.1,,1.31,0.74,0.31,0.22,2.57
1067,007: Tomorrow Never Dies,PS,1999,Shooter,Electronic Arts  ,Black Ops Entertainment  ,6.2,,1.72,1.33,,0.16,3.21
1068,L.A. Noire,PS3,2011,Adventure,Rockstar Games  ,Team Bondi  ,9.1,,1.29,1.31,0.12,0.49,3.21
1069,Alan Wake,All,2010,Action-Adventure,Microsoft Game Studios  ,Remedy Entertainment  ,,,,,,,
1070,Baseball,NES,1985,Sports,Nintendo  ,Nintendo  ,,,0.73,0.1,2.35,0.02,3.2
1071,Breath of Fire,Series,1994,Role-Playing,Capcom  ,Capcom  ,,,,,,,
1072,Detroit: Become Human,PS4,2018,Adventure,Sony Interactive Entertainment  ,Quantic Dream  ,8.0,,0.55,0.67,0.12,0.24,1.57
1073,Dragon Age: Origins,All,2009,Role-Playing,Electronic Arts  ,BioWare  ,,,,,,,
1074,Dragon Quest IV,NES,1992,Role-Playing,Enix  ,ChunSoft  ,,,0.08,,3.03,0.01,3.12
1075,Dragon Quest VI: Maboroshi no Daichi,SNES,1995,Role-Playing,Enix  ,Heart Beat  ,,,,,3.19,0.0,3.19
1076,Final Fight,Series,1989,Action,Capcom  ,Capcom  ,,,,,,,
1077,Killer Instinct,SNES,1995,Fighting,Nintendo  ,Rare Ltd.  ,,,2.26,0.72,0.12,0.1,3.2
1078,Perfect Dark,N64,2000,Shooter,Rare  ,Rare Ltd.  ,9.7,,1.55,0.75,0.16,0.06,2.52
1079,Star Wars: Knights of the Old Republic,All,2003,Role-Playing,LucasArts  ,BioWare  ,,,,,,,
1080,WWF SmackDown! 2: Know Your Role,PS,2000,Fighting,THQ  ,Yuke's  ,8.7,,1.76,1.21,0.07,0.16,3.2
1081,Assassin's Creed IV: Black Flag,PS4,2013,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,8.3,,1.07,1.55,0.06,0.51,3.19
1082,Front Mission,Series,2000,Role-Playing,Square  ,G-Craft  ,,,,,,,
1083,1-2-Switch,NS,2017,Party,Nintendo  ,Nintendo EPD  ,5.7,,0.62,1.2,0.5,0.15,2.46
1084,Personal Trainer: Cooking,DS,2008,Misc,Nintendo  ,Nintendo EAD  ,8.4,,0.91,1.01,1.03,0.17,3.13
1085,SimCity,All,1989,Simulation,Maxis  ,Maxis  ,,,,,,,
1086,Enter the Matrix,PS2,2003,Action,Atari  ,Shiny Entertainment  ,,,1.78,1.12,0.09,0.19,3.18
1087,Assassin's Creed Odyssey,PS4,2018,Action-Adventure,Ubisoft  ,Ubisoft Quebec  ,9.5,,1.18,1.4,0.09,0.51,3.18
1088,Fallout: New Vegas,PS3,2010,Role-Playing,Bethesda Softworks  ,Obsidian Entertainment  ,8.2,,1.54,1.04,0.1,0.49,3.17
1089,Sonic Heroes,PS2,2004,Platform,Sega  ,Sonic Team  ,6.6,,1.04,1.37,0.06,0.49,2.96
1090,Club Penguin: Elite Penguin Force,DS,2008,Adventure,Disney Interactive Studios  ,1st Playable Productions  ,7.0,,1.87,0.97,,0.3,3.14
1091,FIFA Soccer 08,PS2,2007,Sports,EA Sports  ,EA Canada  ,,,0.68,0.0,,2.46,3.14
1092,Clubhouse Games: 51 Worldwide Classics,NS,2020,Party,Nintendo  ,Nintendo  ,,,,,,,
1093,FIFA 18,XOne,2017,Sports,EA Sports  ,EA Vancouver  ,8.0,,0.98,1.92,,0.23,3.14
1094,Spider-Man,PS,2000,Action,Activision  ,Neversoft Entertainment  ,,,1.7,1.25,0.02,0.16,3.13
1095,Need for Speed III: Hot Pursuit,PS,1998,Racing,Electronic Arts  ,EA Canada  ,,,2.14,0.86,,0.13,3.12
1096,The Elder Scrolls IV: Oblivion,PS3,2007,Role-Playing,Bethesda Softworks  ,4J Studios  ,9.3,,1.69,0.86,0.14,0.44,3.12
1097,Paper Mario: The Origami King,NS,2020,Action-Adventure,Nintendo  ,Intelligent Systems  ,,9.0,,,,,
1098,Star Wars Episode I Racer,N64,1999,Racing,LucasArts  ,LucasArts  ,8.7,,2.31,0.62,0.14,0.04,3.12
1099,Tekken 6,PS3,2009,Fighting,Namco Bandai  ,Namco Bandai Games  ,7.9,,1.2,0.97,0.17,0.42,2.77
1100,Yoshi,GB,1992,Puzzle,Nintendo  ,Game Freak  ,,,1.57,0.62,0.73,,2.92
1101,Resident Evil 6,PS3,2012,Action,Capcom  ,Capcom  ,,,0.88,0.97,0.88,0.39,3.12
1102,Tom Clancy's Ghost Recon Wildlands,PS4,2017,Shooter,Ubisoft  ,Ubisoft Paris  ,7.0,,1.07,1.35,0.22,0.47,3.12
1103,NBA 2K13,X360,2012,Sports,2K Sports  ,Visual Concepts  ,8.6,,2.62,0.21,0.01,0.28,3.11
1104,Titanfall,XOne,2014,Shooter,Electronic Arts  ,Respawn Entertainment  ,,,1.88,0.91,0.04,0.28,3.11
1105,Mario Party 9,Wii,2012,Party,Nintendo  ,"Nd Cube Co., Ltd.  ",6.5,,1.06,1.15,0.77,0.22,3.2
1106,Bravely,Series,2014,Role-Playing,Nintendo  ,Silicon Studio  ,,,,,,,
1107,Dead Rising 2,All,2010,Action-Adventure,Capcom  ,Blue Castle Games  ,,,,,,,
1108,Parasite Eve,Series,1998,Role-Playing,Square  ,Square  ,,,,,,,
1109,Quake,Series,1996,Shooter,GT Interactive  ,id Software  ,,,,,,,
1110,Mass Effect 2,X360,2010,Role-Playing,Electronic Arts  ,BioWare Edmonton  ,9.5,8.9,1.99,0.81,0.03,0.27,3.1
1111,Madden NFL 2002,PS2,2001,Sports,EA Sports  ,EA Sports  ,,,2.5,0.16,0.01,0.42,3.08
1112,World Class Track Meet,NES,1987,Sports,Bandai  ,Bandai  ,,,1.92,0.45,0.64,0.07,3.08
1113,LEGO Batman: The Videogame,Wii,2008,Adventure,Warner Bros. Interactive  ,Traveller's Tales  ,7.3,,1.8,0.98,,0.29,3.08
1114,Saints Row 2,X360,2008,Action,THQ  ,Volition Inc.  ,7.9,,1.98,0.79,0.02,0.28,3.07
1115,Donkey Kong,GB,1994,Platform,Nintendo  ,Nintendo EAD  ,,,1.57,0.62,0.55,0.34,3.07
1116,New Super Luigi U,WiiU,2013,Action,Nintendo  ,Nintendo  ,7.8,,1.25,0.75,0.22,0.2,2.42
1117,The Sims: Vacation,PC,2002,Simulation,Electronic Arts  ,Maxis  ,,,1.72,1.21,,0.14,3.07
1118,Call of Duty: Ghosts,XOne,2013,Shooter,Activision  ,Infinity Ward  ,7.5,,1.92,0.86,,0.28,3.07
1119,LEGO Batman: The Videogame,DS,2008,Adventure,Warner Bros. Interactive  ,Traveller's Tales  ,7.8,,1.75,1.02,,0.29,3.06
1120,Borderlands 2,X360,2013,Shooter,2K Games  ,Gearbox Software  ,,,1.89,0.88,0.04,0.26,3.06
1121,Mario Tennis Aces,NS,2018,Sports,Nintendo  ,Camelot Software Planning  ,7.8,,0.71,0.62,0.42,0.12,1.87
1122,Kung Fu Panda,X360,2008,Platform,Activision  ,Luxoflux  ,7.5,,1.91,0.84,,0.29,3.05
1123,Mass Effect 3,X360,2012,Role-Playing,Electronic Arts  ,BioWare  ,,,1.94,0.84,0.03,0.24,3.04
1124,Rhythm Heaven,DS,2009,Music,Nintendo  ,Nintendo SPD Group No.1  ,8.5,,0.55,0.5,1.93,0.14,3.12
1125,Metal Gear Solid V: The Phantom Pain,PS4,2015,Action,Konami Digital Entertainment  ,Kojima Productions  ,,,0.97,1.15,0.5,0.42,3.04
1126,Rayman,PS,1995,Platform,Ubisoft  ,Ubisoft Montpellier  ,7.0,,1.54,1.33,,0.16,3.03
1127,Tom Clancy's Splinter Cell,XB,2002,Action,Ubisoft  ,Ubisoft  ,9.3,9.1,1.85,1.04,,0.13,3.02
1128,Mike Tyson's Punch-Out!!,NES,1987,Fighting,Nintendo  ,Nintendo IRD  ,,,2.03,0.47,0.45,0.07,3.02
1129,Professor Layton and the Unwound Future,DS,2010,Adventure,Nintendo  ,Level 5  ,8.4,,0.61,1.58,0.82,0.27,3.28
1130,SoulCalibur IV,All,2008,Fighting,Namco Bandai Games  ,Project Soul  ,,,,,,,
1131,Fire Emblem Fates,3DS,2016,Role-Playing,Nintendo  ,Intelligent Systems  ,,,0.99,0.31,0.53,0.14,1.98
1132,Ace Combat 7: Skies Unknown,All,2019,Simulation,Bandai Namco Entertainment  ,Bandai Namco Studios  ,,,,,,,
1133,Bastion,All,2011,Role-Playing,Warner Bros. Interactive Entertainment  ,Supergiant Games  ,,,,,,,
1134,BioShock 2,All,2010,Shooter,2K Games  ,2K Marin  ,,,,,,,
1135,Chivalry,Series,2007,Action,Torn Banner Studios  ,Torn Banner Studios  ,,,,,,,
1136,Civilization II,All,1996,Strategy,Microprose  ,MicroProse  ,,,,,,,
1137,Command & Conquer,All,1995,Strategy,Virgin Interactive  ,Westwood Studios  ,,,,,,,
1138,Crysis,PC,2007,Shooter,Electronic Arts  ,Crytek  ,9.2,8.5,,0.69,,0.02,0.71
1139,Crysis 2,All,2011,Shooter,Electronic Arts  ,Crytek  ,,,,,,,
1140,Dead Rising,All,2006,Action,Capcom  ,Capcom  ,,,,,,,
1141,Dead Rising 3,XOne,2013,Action,Microsoft Studios  ,Capcom  ,,,1.06,0.4,0.01,0.15,1.63
1142,Deep Rock Galactic,All,2020,Shooter,Coffee Stain Publishing  ,Ghost Ship Games  ,,,,,,,
1143,Dishonored,PC,2013,Action,Bethesda Softworks  ,Arkane Studios  ,,,0.27,0.19,,0.05,0.51
1144,Disney Infinity,All,2013,Action-Adventure,Disney Interactive Studios  ,Heavy Iron Studios / Avalanche Software  ,,,,,,,
1145,Enter the Gungeon,All,2016,Shooter,Devolver Digital  ,Dodge Roll  ,,,,,,,
1146,Fable,XB,2004,Role-Playing,Microsoft Game Studios  ,Big Blue Box  ,8.6,,1.99,0.58,,0.09,2.66
1147,Farming Simulator 15﻿,All,2014,Simulation,Focus Home Interactive  ,Giants Software  ,,,,,,,
1148,Farming Simulator 22,All,2021,Simulation,Giants Software  ,Giants Software  ,,,,,,,
1149,Frogwares' Sherlock Holmes,Series,2003,Adventure,The Adventure Company  ,Frogwares  ,,,,,,,
1150,Gears of War 3,X360,2011,Shooter,Microsoft Studios  ,Epic Games  ,9.1,,4.05,1.59,0.07,0.5,6.22
1151,God of War: Ascension,PS3,2013,Action,Sony Computer Entertainment  ,SCEA Santa Monica Studio  ,,,1.23,0.72,0.04,0.41,2.4
1152,Gungeon,Series,2016,Action-Adventure,Devolver Digital  ,Dodge Roll  ,,,,,,,
1153,Halo 3: ODST,X360,2009,Shooter,Microsoft Game Studios  ,Bungie  ,8.7,,4.34,1.34,0.06,0.61,6.35
1154,Heavy Rain,PS3,2010,Adventure,Sony Computer Entertainment  ,Quantic Dream  ,8.8,8.6,1.29,1.24,0.06,0.48,3.06
1155,Jurassic World Evolution,All,2018,Simulation,Frontier Developments  ,Frontier Developments  ,,,,,,,
1156,Kinect Sports,X360,2010,Sports,Microsoft Game Studios  ,Rare Ltd.  ,7.4,,3.92,1.73,0.03,0.55,6.23
1157,Kingdom Come: Deliverance,All,2018,Role-Playing,Deep Silver  ,Warhorse Studios  ,,,,,,,
1158,Left 4 Dead,X360,2008,Shooter,Valve Corporation  ,Certain Affinity / Valve Software  ,8.7,9.0,2.66,0.49,0.05,0.31,3.52
1159,Left 4 Dead 2,X360,2009,Shooter,Electronic Arts  ,Certain Affinity / Valve Software  ,9.0,,2.67,0.88,0.05,0.38,3.97
1160,Life is Strange,All,2015,Adventure,Square Enix  ,DONTNOD Entertainment  ,,,,,,,
1161,Little Nightmares,All,2017,Platform,Bandai Namco Entertainment  ,Tarsier Studios  ,,,,,,,
1162,Lords of the Fallen,All,2014,Role-Playing,Bandai Namco Games  ,Deck13 Interactive  ,,,,,,,
1163,Mass Effect: Andromeda,All,2017,Role-Playing,Electronic Arts  ,BioWare  ,,,,,,,
1164,"Momotaro Dentetsu: Showa, Heisei, Reiwa Mo Teiban!",NS,2020,Party,Konami  ,Konami  ,,,,,,,
1165,Mortal Kombat,All,1992,Fighting,Midway  ,Midway  ,,,,,,,
1166,Mortal Kombat (2011),All,2011,Fighting,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,,,,,,,
1167,MotorStorm,PS3,2007,Racing,Sony Computer Entertainment  ,Evolution Studios  ,8.2,,1.53,1.61,0.06,0.67,3.87
1168,Nioh,All,2017,Action,Koei Tecmo  ,Team Ninja  ,,,,,,,
1169,PGA Tour 2K21,All,2020,Sports,2K Sports  ,HB Studios  ,,,,,,,
1170,Rally Championship,Series,2000,Racing,Electronic Arts  ,Red Rat Software  ,,,,,,,
1171,Risk of Rain,All,2013,Platform,Chucklefish  ,Hopoo Games  ,,,,,,,
1172,Shaun White Snowboarding,All,2008,Sports,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
1173,Sid Meier's Civilization IV,PC,2005,Strategy,2K Games  ,Firaxis Games  ,9.4,,0.02,0.12,,0.02,0.16
1174,Sonic and the Secret Rings,Wii,2007,Platform,Sega  ,Sonic Team  ,6.7,,1.23,1.19,0.04,0.3,2.75
1175,Sonic Rush,DS,2005,Platform,Sega  ,Dimps Corporation  ,7.8,,1.21,1.56,0.06,0.29,3.13
1176,Space Engineers,PC,2019,Simulation,Keen Software House  ,Keen Software House  ,,,,,,,
1177,Syberia,Series,2002,Adventure,Microids  ,Microids  ,,,,,,,
1178,Torchlight II,PC,2012,Role-Playing,Runic Games  ,Runic Games  ,,,,0.0,,0.0,0.0
1179,Warcraft II: Tides of Darkness,PC,1996,Strategy,Blizzard Entertainment  ,Blizzard Entertainment  ,9.3,,1.7,2.27,,0.23,4.21
1180,Warhammer: Vermintide,Series,2015,Action,Fatshark  ,Fatshark  ,,,,,,,
1181,World War Z,All,2019,Shooter,Mad Dog Games  ,Saber Interactive  ,,,,,,,
1182,WWE 2K15,All,2014,Sports,2K Sports  ,THQ  ,,,,,,,
1183,WWE 2K17,All,2016,Sports,2K Sports  ,THQ  ,,,,,,,
1184,Your Shape,Series,2009,Sports,Ubisoft  ,Ubisoft  ,,,,,,,
1185,WWE SmackDown! vs. Raw 2006,PS2,2005,Fighting,THQ  ,Yuke's  ,8.4,,1.57,1.02,,0.41,3.0
1186,Kirby Super Star Ultra,DS,2008,Platform,Nintendo  ,HAL Laboratory  ,7.3,,1.55,0.04,1.19,0.15,2.92
1187,Star Fox,SNES,1993,Shooter,Nintendo  ,Argonaut Games  ,,,1.61,0.51,0.8,0.07,2.99
1188,The Sims: Livin Large,PC,2000,Misc,Electronic Arts  ,Maxis  ,,,1.67,1.18,,0.13,2.99
1189,World Soccer Winning Eleven 6 International,PS2,2003,Sports,Konami  ,Konami Computer Entertainment Tokyo  ,,,0.12,1.26,1.16,0.45,2.99
1190,Far Cry 3,X360,2012,Shooter,Ubisoft  ,Ubisoft Montreal  ,,,1.38,1.33,0.02,0.25,2.98
1191,Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,2010,Puzzle,Nintendo  ,Nintendo Software Technology Corporation  ,7.8,,1.63,0.51,0.35,0.18,2.68
1192,Style Savvy,DS,2009,Simulation,Nintendo  ,syn Sophia  ,7.6,,0.62,0.82,0.96,0.18,2.58
1193,Super Meat Boy,PC,2010,Platform,Unknown  ,Team Meat  ,9.2,,,0.0,,0.0,0.0
1194,Yokai Watch,3DS,2015,Role-Playing,Nintendo  ,Level 5  ,7.7,,0.44,0.68,1.34,0.09,2.55
1195,Ratchet & Clank: Going Commando,PS2,2003,Platform,Sony Computer Entertainment  ,Insomniac Games  ,8.7,,1.44,0.83,0.26,0.25,2.78
1196,The Legend of Zelda: Spirit Tracks,DS,2009,Adventure,Nintendo  ,Nintendo EAD  ,8.7,,1.4,0.92,0.74,0.26,3.32
1197,Battlefield: Bad Company 2,PS3,2010,Shooter,Electronic Arts  ,EA Digital Illusions CE  ,8.9,8.8,1.33,1.11,0.08,0.44,2.96
1198,Hitman 2: Silent Assassin,PS2,2002,Action,Eidos Interactive  ,IO Interactive  ,,,1.36,1.15,0.04,0.41,2.96
1199,Street Fighter IV,X360,2009,Fighting,Capcom  ,Capcom / Dimps Corporation  ,9.3,9.3,1.83,0.7,0.15,0.26,2.95
1200,SOCOM II: U.S. Navy SEALs,PS2,2003,Shooter,Sony Computer Entertainment  ,Zipper Interactive  ,,,2.22,0.51,0.06,0.15,2.94
1201,WWE SmackDown! vs. RAW 2006,PS2,2005,Fighting,THQ  ,Yuke's  ,,,1.45,1.11,0.04,0.33,2.94
1202,Wave Race 64,N64,1996,Racing,Nintendo  ,Nintendo EAD  ,9.2,,1.98,0.58,0.34,0.04,2.94
1203,Pac-Man Collection,GBA,2001,Puzzle,Namco  ,Mass Media  ,,,2.07,0.77,0.05,0.05,2.94
1204,Kirby Star Allies,NS,2018,Platform,Nintendo  ,HAL Laboratory  ,8.1,10.0,0.75,0.41,0.72,0.11,1.99
1205,Pokémon Ranger,DS,2006,Role-Playing,Nintendo  ,HAL Laboratory  ,6.6,,1.28,0.03,0.73,0.12,2.15
1206,Warriors Orochi,Series,2007,Action,KOEI  ,Omega Force  ,,,,,,,
1207,Madden NFL 13,X360,2012,Sports,EA Sports  ,EA Tiburon  ,8.0,,2.53,0.16,,0.24,2.93
1208,Doom (2016),PS4,2016,Shooter,Bethesda Softworks  ,id Software  ,,,0.93,1.48,0.04,0.46,2.92
1209,Mass Effect,X360,2007,Role-Playing,Microsoft Game Studios  ,BioWare Edmonton  ,9.2,9.1,1.83,0.79,0.03,0.27,2.91
1210,FIFA 15,X360,2014,Sports,EA Sports  ,EA Canada  ,6.9,,0.8,1.9,,0.21,2.91
1211,Counter-Strike: Condition Zero,PC,2004,Shooter,Sierra Entertainment  ,Turtle Rock Studios  ,6.8,,,0.0,,0.0,0.0
1212,Dragon Ball Z: Budokai 2,PS2,2003,Fighting,Atari  ,Dimps Corporation  ,,,1.63,0.22,0.51,0.06,2.41
1213,Far Cry 2,All,2008,Shooter,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
1214,Final Fantasy III,SNES,1994,Role-Playing,Square  ,SquareSoft  ,9.1,,0.86,,2.55,0.02,3.42
1215,Mario Party: Island Tour,3DS,2013,Party,Nintendo  ,"Nd Cube Co., Ltd.  ",5.5,,0.66,1.04,0.56,0.14,2.4
1216,Nioh,PS4,2017,Action,Sony Interactive Entertainment  ,Team Ninja  ,,,0.34,0.36,0.2,0.14,1.03
1217,Resident Evil: Revelations 2,All,2015,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
1218,WWE SmackDown! vs. Raw 2006,All,2005,Sports,THQ  ,THQ  ,,,,,,,
1219,Mortal Kombat (2011),PS3,2011,Fighting,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,8.5,,1.98,0.54,,0.38,2.9
1220,Sega Superstars Tennis,X360,2008,Sports,Sega  ,Sumo Digital  ,6.9,,1.75,0.86,,0.28,2.89
