Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
20018,A Vampyre Story,PC,2008,Adventure,The Adventure Company  ,Autumn Moon Entertainment  ,,,,0.01,,0.0,0.02
20019,Enkaku Sousa: Sana e no 23 Hiai,PSP,2009,Adventure,Sony Computer Entertainment  ,Media.Vision  ,,,,,0.02,,0.02
20020,Hummer Badlands,XB,2006,Racing,Global Star Software  ,Eutechnyx  ,,,0.01,0.0,,0.0,0.02
20021,Syberia II,PC,2004,Adventure,The Adventure Company  ,Microids  ,7.5,,,0.01,,0.0,0.02
20022,Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival,DS,2008,Action,Takara Tomy   ,Takara Tomy  ,,,,,0.02,,0.02
20023,Majesty 2 Collection,PC,2011,Strategy,Paradox Interactive   ,1C:Ino-Co  ,,,,0.01,,0.0,0.02
20024,Plundered Hearts,PC,1987,Adventure,Infocom  ,"Infocom, Inc.  ",,,,,,,
20025,Iron Soldier 3,PS,2000,Simulation,Vatical Entertainment  ,Eclipse Software  ,,,0.01,0.01,,0.0,0.02
20026,Oyaku de Asoberu DS Ehon: Ukkari Penelope,DS,2008,Simulation,Tecmo  ,Tecmo  ,,,,,0.02,,0.02
20027,SNK Heroines Tag Team Frenzy,PS4,2018,Fighting,NIS America  ,SNK Corporation  ,,,,,0.02,,0.02
20028,Durarara!! Relay,PSV,2015,Action,Kadokawa Games  ,Unknown  ,,,,,0.02,,0.02
20029,Post Mortem,PC,2003,Adventure,The Adventure Company  ,Microids  ,,,,0.01,,0.0,0.02
20030,Sniper Elite,PC,2005,Shooter,Namco  ,Rebellion Developments  ,7.4,,,0.01,,0.0,0.02
20031,UNO 52,DS,2006,Misc,DSI Games  ,Black Lantern Studios  ,,,0.01,,,0.0,0.02
20032,Tiger & Bunny: Hero's Day,PSP,2013,Visual Novel,D3Publisher  ,D3Publisher  ,,,,,0.02,,0.02
20033,Tokyo Tattoo Girls,PSV,2017,Strategy,NIS America  ,Sushi Typhoon Games  ,,,0.01,,,0.0,0.02
20034,Dakar 18,XOne,2018,Racing,Deep Silver  ,Bigmoon Entertainment  ,,,0.01,,,0.0,0.02
20035,Wall-E,PC,2008,Platform,THQ  ,Heavy Iron Studios  ,,,,0.01,,0.0,0.02
20036,Lane Mastodon vs. the Blubbermen,PC,1988,Misc,Infocom  ,"Tom Snyder Productions, Inc.  ",,,,,,,
20037,Accel World: Kasoku no Chouten,PS3,2013,Adventure,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.02,,0.02
20038,Pachinko Kaou: Misora Hibari,PS2,2007,Misc,Hackberry  ,Hack Berry  ,,,,,0.02,,0.02
20039,Poupee Girl DS,DS,2009,Misc,Alvion  ,Alvion Inc.  ,,,,,0.02,,0.02
20040,Harukanaru Toki no Naka de 6: Gentou Rondo,PSV,2016,Adventure,Tecmo Koei  ,Unknown  ,,,,,0.02,,0.02
20041,Rapala Fishing Pro Series,NS,2018,Simulation,GameMill Entertainment  ,"Concrete Software, Inc.  ",,,0.01,,,0.0,0.02
20042,Choro Q,PS2,2004,Racing,Atlus  ,Takara  ,,,0.01,0.01,,0.0,0.02
20043,Just Cause,PS2,2006,Action,Eidos Interactive  ,Avalanche Studios  ,6.9,,0.01,0.01,,0.0,0.02
20044,Colin McRae Rally 2005,PC,2004,Racing,Codemasters  ,Codemasters  ,,,,0.01,,0.0,0.02
20045,Germany's Next Topmodel 2011,DS,2011,Simulation,7G//AMES  ,SevenOne Intermedia GmbH  ,,,,0.01,,0.0,0.02
20046,Narcissus: Moshimo Ashita ga Runara,PSP,2010,Adventure,Kadokawa Shoten  ,Kadokawa Shoten  ,,,,,0.02,,0.02
20047,Truck Racer,Wii,2009,Racing,Nordic Games  ,Brain in a Jar  ,,,,0.01,,0.0,0.02
20048,Girl Friend Beta: Kimi to Sugosu Natsuyasumi,PSV,2015,Action,Namco Bandai Games  ,Unknown  ,,,,,0.02,,0.02
20049,Persona Dancing: Deluxe Twin Plus,PSV,2018,Music,Atlus  ,Atlus  ,,,,,0.02,,0.02
20050,IHRA Drag Racing: Sportsman Edition,XB,2006,Racing,Bethesda Softworks  ,Bethesda Softworks  ,,,0.01,0.0,,0.0,0.02
20051,"Sharin no Kuni, Himawari no Shoujo",X360,2010,Visual Novel,5pb  ,5pb. Games  ,,,,,0.02,,0.02
20052,War of the Lance,All,1989,Strategy,Strategic Simulations  ,"Strategic Simulations, Inc  ",,,,,,,
20053,Drone Tactics,DS,2008,Strategy,Atlus  ,Success  ,,,0.01,,,0.0,0.02
20054,I Love Horses: Rider's Paradise,Wii,2010,Simulation,Destineer  ,Destineer  ,,,0.01,,,0.0,0.02
20055,Simple DS Series Vol. 42: The Haioku Byoutou,DS,2008,Adventure,D3 Publisher  ,Intense  ,,,,,0.02,,0.02
20056,So-Ra-No-Wo-To: Otome no Gojuusou,PSP,2010,Adventure,Compile Heart  ,Compile Heart  ,,,,,0.02,,0.02
20057,Technic Beat,PS2,2004,Misc,Mastiff  ,Arika  ,,,0.01,0.01,,0.0,0.02
20058,Football Academy,DS,2009,Sports,EA Sports  ,Electronic Arts  ,,,,0.01,,0.0,0.02
20059,FIFA Soccer 08,PC,2007,Sports,EA Sports  ,EA Canada  ,,,,0.01,,0.0,0.02
20060,Football Manager 2007,X360,2006,Sports,Sega  ,Sports Interactive  ,8.4,,,0.01,,0.0,0.02
20061,Pioneer no Banshou,PSV,2018,Visual Novel,Idea Factory  ,Idea Factory  ,,,,,0.02,,0.02
20062,Hanayamata: Yosakoi Live,PSV,2014,Adventure,Namco Bandai Games  ,Namco Bandai Games  ,,,,,0.02,,0.02
20063,WRC 5: FIA World Rally Championship,XOne,2015,Racing,Bigben Interactive  ,Kylotonn Entertainment  ,,,,0.01,,0.0,0.02
20064,Yume Neko DS,DS,2008,Simulation,Sega  ,Sega  ,,,,,0.02,,0.02
20065,Dream C Club,PS3,2012,Misc,D3Publisher  ,Unknown  ,,,,,0.02,,0.02
20066,SBK Superbike World Championship,PS2,2009,Racing,Conspiracy Entertainment  ,Milestone  ,,,0.01,0.01,,0.0,0.02
20067,Yoku's Island Express,XOne,2018,Action,Villa Gorilla  ,Villa Gorilla  ,9.0,,0.01,,,0.0,0.02
20068,Memories Off 6: Next Relation,PS2,2009,Adventure,5pb  ,5pb. Games  ,,,,,0.02,,0.02
20069,Scared Rider Xechs,PS2,2010,Adventure,RED Entertainment  ,RED Entertainment  ,,,,,0.02,,0.02
20070,Motorsport Manager (2017),PC,2017,Simulation,Sega  ,Playsport Games  ,,,,0.01,,0.0,0.02
20071,Vitamin X: Detective B6,PSP,2012,Misc,D3Publisher  ,Unknown  ,,,,,0.02,,0.02
20072,Misshitsu no Sacrifice,PSP,2010,Adventure,D3 Publisher  ,Intense  ,,,,,0.02,,0.02
20073,Ouran Koukou Host Bu,PS2,2007,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.02,,0.02
20074,Lotus Challenge,GC,2004,Racing,Ignition Entertainment  ,Kuju Entertainment  ,,,0.01,0.0,,0.0,0.02
20075,Grisaia no Kajitsu: Side Episode,PSV,2017,Adventure,Prototype  ,Prototype  ,,,,,0.02,,0.02
20076,Penguins of Madagascar,Wii,2014,Action-Adventure,Little Orbit  ,Little Orbit  ,,,0.0,0.01,,0.0,0.02
20077,Carrier Strike: South Pacific 1942-44,PC,N/A,Strategy,Unknown  ,Strategic Simulations  ,,,,,,,
20078,Gary Grigsby's Pacific War,PC,N/A,Strategy,Unknown  ,"Strategic Simulations, Inc.  ",,,,,,,
20079,Dragon Quest X: All in One Package Ver.1-4,PS4,2018,MMO,Square Enix  ,Square Enix  ,,,,,0.01,,0.01
20080,Chameleon: To Dye For!,DS,2007,Puzzle,UFO Interactive  ,Starfish  ,,,0.01,,,0.0,0.01
20081,Dragon Zakura DS,DS,2007,Misc,Electronic Arts  ,EA Japan Studio  ,,,,,0.01,,0.01
20082,Rugby League Live 3,PS3,2015,Sports,Tru Blu Entertainment  ,Big Ant Studios  ,,,,0.01,,0.0,0.01
20083,Sora no Otoshimono: DokiDoki Summer Vacation,PSP,2010,Adventure,Kadokawa Shoten  ,Kadokawa Shoten  ,,,,,0.01,,0.01
20084,Blackthorne,GBA,2003,Action,Blizzard Entertainment  ,Mass Media  ,7.1,,0.01,0.0,,0.0,0.01
20085,DokuSui: DokiDoki Suikoden,PSP,2011,Role-Playing,Irem Software Engineering  ,Silicon Studio  ,,,,,0.01,,0.01
20086,Shinseiki Evangelion: Battle Orchestra Portable,PSP,2009,Fighting,Broccoli  ,Headlock  ,,,,,0.01,,0.01
20087,BlazBlue: Continuum Shift EXTEND,PSP,2012,Fighting,Arc System Works  ,Arc System Works  ,,,,,0.01,,0.01
20088,Bomberman (jp sales),PSP,2006,Puzzle,Konami  ,Hudson Soft  ,,,,,0.01,,0.01
20089,S.Y.K: Shinsetsu Saiyuuki,PS2,2009,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.01,,0.01
20090,Military History: Commander - Europe at War,DS,2009,Strategy,Slitherine Software  ,Impressionware SRL  ,,,,0.01,,0.0,0.01
20091,Black Cat,PS2,2006,Action,Capcom  ,Capcom  ,,,,,0.01,,0.01
20092,Fast Racing Neo,WiiU,2015,Racing,Shin'en  ,Shin'en  ,8.1,,,0.01,,0.0,0.01
20093,Evil Genius,PC,2004,Strategy,VU Games  ,Elixir Studios  ,,,,0.01,,0.0,0.01
20094,Smart Kid's Mega Game Mix,DS,2009,Misc,UFO Interactive  ,Starfish Inc.  ,,,0.01,,,0.0,0.01
20095,Space Invaders Revolution,DS,2005,Shooter,Mastiff  ,Taito Corporation  ,,,0.01,0.0,,0.0,0.01
20096,Wiffle Ball Advance,DS,2007,Sports,"Destination Software, Inc  ",Skyworks Technologies  ,,,0.01,,,0.0,0.01
20097,GRIP: Combat Racing,PS4,2018,Racing,U&I Entertainment  ,Caged Element  ,,,0.01,,,0.0,0.01
20098,Impossible Creatures,PC,2002,Strategy,Microsoft Game Studios  ,Relic  ,,8.0,,0.01,,0.0,0.01
20099,Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,DS,2011,Role-Playing,Unknown  ,Logic Korea  ,,,,,0.01,,0.01
20100,Tekken 7,PC,2017,Fighting,Namco Bandai Games  ,Namco Bandai Games  ,,,,0.01,,0.0,0.01
20101,Imperium Romanum,PC,2008,Strategy,SouthPeak Interactive  ,Haemimont Games  ,,,,0.01,,0.0,0.01
20102,Wand of Fortune: Mirai e no Prologue Portable,PSP,2010,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.01,,0.01
20103,Harukanaru Toki no Naka de Ultimate,PSV,2018,Visual Novel,Koei Tecmo  ,Koei Tecmo Games  ,,,,,0.01,,0.01
20104,Secret Game Portable,PSP,2010,Adventure,Yeti  ,Regista  ,,,,,0.01,,0.01
20105,Sengoku Hime: Senran ni Mau Otometachi,PSP,2009,Adventure,Yeti  ,Yeti  ,,,,,0.01,,0.01
20106,Kimi no Yuusha,DS,2008,Role-Playing,SNK Playmore  ,SNK Playmore Corporation  ,,,,,0.01,,0.01
20107,The Peanuts Movie: Snoopy's Grand Adventure,X360,2015,Platform,Activision  ,Behaviour Interactive  ,,,,0.01,,0.0,0.01
20108,Tom Clancy's Ghost Recon Advanced Warfighter (weekly JP sales),X360,2006,Shooter,Ubisoft  ,Ubisoft Paris  ,,,,,0.01,,0.01
20109,Nobunaga no Yabou Online: Houou no Shou,PS3,2012,Misc,Tecmo Koei  ,Unknown  ,,,,,0.01,,0.01
20110,Postman Pat: Special Delivery Service,DS,2009,Misc,GSP  ,Uacari  ,,,,0.01,,0.0,0.01
20111,Cosmetic Paradise: Make no Kiseki,DS,2008,Misc,Global A Entertainment  ,Global A Entertainment  ,,,,,0.01,,0.01
20112,Musynx,NS,2018,Music,PM Studios  ,PM Studios  ,7.5,,0.01,,,0.0,0.01
20113,Nobunaga no Yabou DS,DS,2006,Strategy,KOEI  ,Koei  ,,,,,0.01,,0.01
20114,The Dwarves,PC,2016,Role-Playing,THQ Nordic  ,KING Art Games  ,,,,0.01,,0.0,0.01
20115,Banner Saga Trilogy,NS,2018,Role-Playing,Gearbox Software  ,Stoic Studio  ,,,0.01,,,0.0,0.01
20116,Command & Conquer 4: Tiberian Twilight,PC,2010,Strategy,Electronic Arts  ,EA Los Angeles  ,6.6,,,0.01,,0.0,0.01
20117,Wand of Fortune Portable,PSP,2010,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.01,,0.01
20118,Kurogane Kaikitan,PSV,2015,Adventure,Minato Station  ,Minato Station  ,,,,,0.01,,0.01
20119,Ninja Gaiden Sigma 2,PSV,2013,Misc,Tecmo Koei  ,Unknown  ,,,,0.0,0.01,0.0,0.01
20120,Hana Oboro: Sengoku Denranki,PSV,2017,Adventure,Idea Factory  ,Unknown  ,,,,,0.01,,0.01
20121,Winter Sports 3: The Great Tournament,X360,2011,Sports,Zoo Games  ,49Games  ,,,,0.01,,0.0,0.01
20122,Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales),PSP,2006,Action,Konami  ,Neverland  ,,,,,0.01,,0.01
20123,Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS,DS,2007,Misc,D3 Publisher  ,Vingt-et-un Systems  ,,,,,0.01,,0.01
20124,SBK09 Superbike World Championship,PS3,2009,Racing,Black Bean Games  ,Milestone  ,,,,0.01,,0.0,0.01
20125,Ten Pin Alley 2,GBA,2004,Sports,XS Games  ,Pronto Games  ,,,0.01,0.0,,0.0,0.01
20126,Himawari: Pebble in the Sky Portable,PSP,2010,Adventure,Kadokawa Shoten  ,Kadokawa Shoten  ,,,,,0.01,,0.01
20127,Nobunaga's Ambition: Taishi,NS,2017,Strategy,Koei Tecmo  ,Koei Tecmo Games  ,,,,,0.01,,0.01
20128,Ikemen Sengoku: Toki o Kakeru Koi - Aratanaru Deai,PSV,2018,Visual Novel,Idea Factory  ,CYBIRD  ,,,,,0.01,,0.01
20129,Katekyoo Hitman Reborn Nerae!? Ring x Bongole Returns,PS2,2008,Adventure,Marvelous Interactive  ,Marvelous Interactive  ,,,,,0.01,,0.01
20130,Kono Aozora ni Yakusoku o: Tenohira no Rakuen,PSP,2009,Adventure,TGL  ,TGL  ,,,,,0.01,,0.01
20131,NiGHTS into dreams...,PS2,2008,Platform,Sega  ,Sonic Team  ,,,,,0.01,,0.01
20132,Shinobi Koutsutsu,PSP,2014,Misc,Idea Factory  ,Unknown  ,,,,,0.01,,0.01
20133,WinBack 2: Project Poseidon,PS2,2006,Shooter,KOEI  ,Cavia Inc.  ,,,0.01,0.01,,0.0,0.01
20134,TrackMania Turbo,PC,2016,Racing,Ubisoft  ,Nadeo  ,,,,0.01,,0.0,0.01
20135,La Corda d'Oro 3,PSV,2018,Visual Novel,Koei Tecmo  ,Ruby Party  ,,,,,0.01,,0.01
20136,Kaitou Rousseau,DS,2006,Action,Namco  ,Namco  ,,,,,0.01,,0.01
20137,GunParade Orchestra: Ao no Shou,PS2,2006,Adventure,Sony Computer Entertainment  ,Alfa System  ,,,,,0.01,,0.01
20138,Kenka Bancho Otome: Kanzenmuketsu no My Honey,PSV,2017,Adventure,Spike Chunsoft  ,Spike Chunsoft  ,,,,,0.01,,0.01
20139,NHL 16,PS3,2015,Sports,EA Sports  ,EA Canada  ,,,,0.01,,0.0,0.01
20140,Totally Spies! Totally Party,PS2,2009,Misc,Valcon Games  ,Mad Monkey Studio  ,,,0.01,0.01,,0.0,0.01
20141,Turok,PC,2008,Shooter,Touchstone  ,Propaganda Games  ,,,,0.01,,0.0,0.01
20142,Legoland,PC,1999,Simulation,LEGO Media  ,Krisalis Software  ,,,,0.01,,0.0,0.01
20143,Puyo Pop Fever,GC,2004,Puzzle,Sega  ,Sonic Team  ,7.9,,0.01,0.0,,0.0,0.01
20144,Torment: Tides of Numenera,PS4,2017,Role-Playing,Techland  ,InXile Entertainment  ,,,0.01,,,0.0,0.01
20145,Moto Racer 4,NS,2018,Racing,Maximum Games  ,Microids  ,,,0.01,,,0.0,0.01
20146,Wizardry XTH: Unlimited Students,PS2,2006,Role-Playing,Michaelsoft  ,MichaelSoft  ,,,,,0.01,,0.01
20147,Diary Girl,DS,2008,Misc,Konami  ,Konami  ,,,0.01,0.0,,0.0,0.01
20148,Princess is Money Hungry,PSV,2016,Role-Playing,Nippon Ichi Software  ,Unknown  ,,,,,0.01,,0.01
20149,Instant Brain,X360,2011,Adventure,Cave  ,Cave  ,,,,,0.01,,0.01
20150,Coronation Street: The Mystery of the Missing Hotpot Recipe,PC,2011,Adventure,Avanquest  ,Avanquest Software  ,,,,0.01,,0.0,0.01
20151,Let It Die,PS4,2020,Action,GungHo  ,Grasshopper Manufacture  ,,,,0.01,0.01,0.0,0.01
20152,Abunai: Koi no Sousa Shitsu,PSP,2012,Misc,Quinrose  ,Unknown  ,,,,,0.01,,0.01
20153,Magic Encyclopedia: Moonlight,DS,2010,Misc,Foreign Media Games  ,Foreign Media Games  ,,,,0.01,,0.0,0.01
20154,Summer Lesson: Miyamoto Hikari Collection,PS4,2017,Adventure,Namco Bandai Games  ,Namco Bandai Games  ,,,,,0.01,,0.01
20155,Don Bradman Cricket 14,PS3,2014,Sports,Tru Blu Entertainment  ,Big Ant Studios  ,,,,0.01,,0.0,0.01
20156,Rise of Flight: Iron Cross Edition,PC,2010,Simulation,Unknown  ,777 Studios  ,,,0.01,0.0,,0.0,0.01
20157,Best Of Tests,DS,2008,Puzzle,Conspiracy Entertainment  ,Unknown  ,,,0.01,0.0,,0.0,0.01
20158,SoulLink Extension,PS2,2006,Adventure,Interchannel  ,Interchannel  ,,,,,0.01,,0.01
20159,Raven's Cry,PS4,2015,Role-Playing,TopWare Interactive  ,Reality Pump Studios  ,,,,0.01,,0.0,0.01
20160,Samurai Shodown Anthology (JP sales),PS2,2009,Fighting,SNK Playmore  ,SNK Playmore Corporation  ,,,,,0.01,,0.01
20161,Winning Post 7 Maximum 2008,PS2,2008,Sports,KOEI  ,Koei  ,,,,,0.01,,0.01
20162,The Three Kingdoms Love Story ~ The Art of Otome!,PS2,2011,Visual Novel,Prototype  ,Prototype  ,,,,,0.01,,0.01
20163,Unbox: Newbie's Adventure,NS,2017,Action,Merge Games  ,Prospect Games  ,,,,0.01,,0.0,0.01
20164,LifeSigns: Surgical Unit,DS,2007,Simulation,DreamCatcher Interactive  ,Spike  ,,,0.01,0.01,,0.0,0.01
20165,Alfa Romeo Racing Italiano,PS2,2006,Racing,Valcon Games  ,Milestone  ,,,0.01,0.01,,0.0,0.01
20166,Chaos;Head Dual,PSV,2014,Visual Novel,5pb  ,Genterprise  ,,,,,0.01,,0.01
20167,Honda ATV Fever,DS,2010,Racing,Storm City Games  ,Beyond Reality  ,,,0.01,,,0.0,0.01
20168,FlatOut 4: Total Insanity,XOne,2017,Racing,Strategy First  ,Kylotonn Entertainment  ,,,0.01,,,0.0,0.01
20169,Guild Wars: Factions,PC,2006,Role-Playing,NCSoft  ,ArenaNet  ,8.6,,,0.01,,0.0,0.01
20170,"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",PS2,2002,Misc,Media Entertainment  ,Media Entertainment  ,,,,,0.01,,0.01
20171,Kaitou Joker: Toki o Koeru Kaitou to Ushinawareta Houseki,3DS,2015,Action,Bandai Namco Games  ,Bandai Namco Games  ,,,,,0.01,,0.01
20172,Super Robot Taisen XO,X360,2006,Strategy,Banpresto  ,Banpresto  ,,,,,0.01,,0.01
20173,Aquaman: Battle for Atlantis,XB,2003,Action,TDK Mediactive  ,Lucky Chicken  ,,,0.01,0.0,,0.0,0.01
20174,Little Witch Academia: Chamber of Time,PS4,2017,Role-Playing,Bandai Namco Entertainment  ,A+ Games  ,,,,,0.01,,0.01
20175,Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,PS2,2010,Misc,Hackberry  ,Hack Berry  ,,,,,0.01,,0.01
20176,Ship Simulator 2008,PC,2008,Simulation,Lighthouse Interactive  ,VSTEP  ,,,,0.01,,0.0,0.01
20177,Tempest 4000,XOne,2018,Shooter,Atari  ,Llamasoft  ,,,0.01,,,0.0,0.01
20178,50 Classic Games,3DS,2012,Misc,Maximum Family Games  ,Unknown  ,,,,0.01,,0.0,0.01
20179,MXGP 2,PC,2016,Racing,Milestone S.r.l.  ,Milestone S.r.l.  ,,,,0.01,,0.0,0.01
20180,Barbie and Her Sisters Puppy Rescue,WiiU,2015,Action,Little Orbit  ,Torus Games  ,,,,0.01,,0.0,0.01
20181,Mortal Kombat: Tournament Edition,GBA,2003,Fighting,Midway Games  ,Criterion Games  ,,,0.01,0.0,,0.0,0.01
20182,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,XB,2005,Adventure,Activision  ,FUN Labs  ,,,0.01,0.0,,0.0,0.01
20183,Myst,PSP,2006,Adventure,Midway Games  ,Cyan Worlds  ,,,,0.01,,0.0,0.01
20184,World Poker Tour,GBA,2005,Misc,2K Sports  ,Backbone Emeryville  ,,,0.01,0.0,,0.0,0.01
20185,Fab 5 Soccer,DS,2008,Sports,Destineer  ,Magellan Interactive  ,,,0.01,,,0.0,0.01
20186,BattleTech: The Crescent Hawk's Inception,PC,1988,Role-Playing,Infocom  ,Westwood Associates  ,,,,,,,
20187,Infinite Stratos 2: Love and Purge,PSV,2015,Action,5pb  ,Unknown  ,,,,,0.01,,0.01
20188,Umihara Kawase Jun: Second Edition Kanzenban,DS,2009,Puzzle,Genterprise  ,Genterprise  ,,,,,0.01,,0.01
20189,Theatre Of War,PC,2008,Strategy,CDV Software Entertainment  ,Battlefront  ,,,,0.01,,0.0,0.01
20190,WRC: FIA World Rally Championship,PC,1970,Racing,Unknown  ,Milestone S.r.l  ,,,,0.01,,0.0,0.01
20191,Destiny Links,DS,2009,Role-Playing,Namco Bandai  ,Bec  ,,,,,0.01,,0.01
20192,Egg Mania: Eggstreme Madness,XB,2002,Puzzle,Kemco  ,HotGen Studios  ,,,0.01,0.0,,0.0,0.01
20193,Pro Angler Moves,PS3,2012,Sports,Unknown  ,"Interworks Unlimited, Inc.  ",,,0.01,,,0.0,0.01
20194,Farming Simulator 15 Expansion Pack,PC,2015,Simulation,Focus Home Interactive  ,Giants Software  ,,,,0.01,,0.0,0.01
20195,Flipping Death,NS,2018,Adventure,Rising Star   ,Zoink Games  ,7.5,,0.01,,,0.0,0.01
20196,Sakura Sakura: Haru Urara,PSP,2010,Adventure,GN Software  ,GN Software  ,,,,,0.01,,0.01
20197,Super PickUps,Wii,2009,Racing,XS Games  ,Milestone  ,,,0.01,,,0.0,0.01
20198,Uta no * Prince-Sama: Sweet Serenade,PSP,2011,Adventure,Broccoli  ,Broccoli  ,,,,,0.01,,0.01
20199,Max: The Curse of Brotherhood,NS,2018,Action-Adventure,Wired Productions  ,Stage Clear Studios  ,,,0.01,,,0.0,0.01
20200,The Legend of Heroes VI: Sora no Kiseki the 3rd,PS3,2013,Misc,Falcom Corporation  ,Unknown  ,,,,,0.01,,0.01
20201,Grand Theft Auto III,PC,2002,Action,Rockstar Games  ,DMA Design  ,9.1,,,0.01,,0.0,0.01
20202,New Game! The Challenge Stage!,PS4,2017,Adventure,5pb  ,5pb. Inc.  ,,,,,0.01,,0.01
20203,Road Trip: Shifting Gears,GBA,2004,Racing,Conspiracy Entertainment  ,Takara  ,,,0.01,0.0,,0.0,0.01
20204,Sengoku,PC,2011,Strategy,Paradox Interactive   ,Paradox Interactive  ,,,,0.01,,0.0,0.01
20205,God Wars: Nihon Shinwa Taisen,PS4,2018,Role-Playing,Kadokawa Games  ,Kadokawa Games  ,,,,,0.01,,0.01
20206,Hiiro no Kakera: Shin Tamayori Hime Denshou,PS2,2009,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.01,,0.01
20207,"Iza, Shutsujin! Koisen",PSP,2011,Adventure,Quinrose  ,QuinRose  ,,,,,0.01,,0.01
20208,Major Dream: Major Wii Nagero! Gyroball!!,Wii,2008,Sports,Takara Tomy   ,Takara Tomy  ,,,,,0.01,,0.01
20209,Datenshi no Amai Yuuwaku x Kaikan Phrase,DS,2010,Adventure,FuRyu Corporation  ,FuRyu Corporation  ,,,,,0.01,,0.01
20210,Grooverider: Slot Car Thunder,XB,2003,Racing,Encore  ,King of the Jungle  ,,,0.01,0.0,,0.0,0.01
20211,Bakumatsu Koihana: Shinsengumi DS,DS,2008,Adventure,D3 Publisher  ,Vridge Inc.  ,,,,,0.01,,0.01
20212,Brave: The Video Game,Wii,2012,Action-Adventure,Disney Interactive Studios  ,Behaviour Interactive Inc.  ,,,,0.01,,0.0,0.01
20213,The Last Remnant,PC,2009,Role-Playing,Square Enix  ,Square Enix  ,7.3,,,0.01,,0.0,0.01
20214,Miyako: Awayuki no Utage,PSP,2012,Misc,Idea Factory  ,Unknown  ,,,,,0.01,,0.01
20215,Bullet Girls: Phantasia,PSV,2018,Action,D3 Publisher  ,Shade  ,,,,,0.01,,0.01
20216,Konami Classics Vol. 2,X360,2009,Misc,Konami  ,Konami  ,,,0.01,,,0.0,0.01
20217,Phineas and Ferb: Quest for Cool Stuff,WiiU,2013,Action-Adventure,Disney Interactive Studios  ,Disney Interactive Studios  ,,,,0.01,,0.0,0.01
20218,Aeon Flux,XB,2005,Action,Majesco  ,Terminal Reality  ,,,0.01,0.0,,0.0,0.01
