Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
21055,Harakuju Tantei Gakuen: Steel Wood,PSP,2010,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.01,,0.01
21056,Computer Bismarck,All,1980,Strategy,Strategic Simulations  ,"Strategic Simulations, Inc.  ",,,,,,,
21057,Harry Potter and the Goblet of Fire,PC,2005,Adventure,Electronic Arts  ,Electronic Arts  ,6.7,,,0.01,,0.0,0.01
21058,Kira * Kira: Rock 'n' Roll Show,PS2,2009,Adventure,Princess Soft  ,Princess Soft  ,,,,,0.01,,0.01
21059,Windy X Windam,DS,2010,Fighting,Graffiti  ,Success  ,,,0.01,,0.0,0.0,0.01
21060,Asphalt: Urban GT 2,PSP,N/A,Racing,Unknown  ,Game Source  ,,,,0.01,,0.0,0.01
21061,Brave: Shaman's Challenge,DS,N/A,Action,Unknown  ,Collision Studios  ,,,0.01,,,0.0,0.01
21062,School Wars: Graduation Front,PSP,2013,Misc,Quinrose  ,Unknown  ,,,,,0.01,,0.01
21063,Kidz Sports International Soccer,Wii,2008,Sports,Bold Games  ,DDI  ,,,0.01,,,0.0,0.01
21064,Moujuu-Tachi to Ohimesama: In Blossom,PSV,2017,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.01,,0.01
21065,Myself; Yourself: Sorezore no Finale,PS2,2009,Adventure,Yeti  ,Yeti  ,,,,,0.01,,0.01
21066,Woodcutter Simulator 2016,PS4,2015,Action,Namco Bandai Games  ,Unknown  ,,,,0.01,,0.0,0.01
21067,Days of Memories 3,DS,2009,Adventure,SNK Playmore  ,SNK Playmore Corporation  ,,,,,0.01,,0.01
21068,Cube Creator X,NS,2018,Misc,Arc System Works  ,Arc System Works  ,,,,,0.01,,0.01
21069,Disney Universe,PC,2011,Action,Disney Interactive Studios  ,Disney Interactive Studios  ,,,0.01,,,0.0,0.01
21070,Renai 0 Kilometer,PSV,2014,Adventure,Kaga Create  ,ASa Project  ,,,,,0.01,,0.01
21071,Brian Lara International Cricket 2007,X360,2007,Sports,Codemasters  ,Codemasters  ,7.3,,,0.01,,0.0,0.01
21072,V-Rally 4,XOne,2018,Racing,Bigben Interactive  ,Kylotonn  ,,,0.01,,,0.0,0.01
21073,Teenage Mutant Ninja Turtles: Out of the Shadows,X360,2013,Misc,Activision  ,Unknown  ,,,,0.01,,0.0,0.01
21074,Monobeno: Pure Smile,PSV,2014,Adventure,HuneX  ,Dramatic Create  ,,,,,0.01,,0.01
21075,PDC World Championship Darts 2008,PC,1970,Sports,Unknown  ,Mere Mortals  ,,,,0.01,,0.0,0.01
21076,The Sims 2: H&M Fashion Stuff,PC,2007,Simulation,Electronic Arts  ,Maxis Software  ,,,,0.01,,0.0,0.01
21077,Hallowed Legends: Templar,PC,2015,Action,Big Fish Games  ,Elephant Games  ,,,,0.01,,0.0,0.01
21078,Momotsuki: Koufuu no Misasagi-Ou,PS2,2009,Adventure,Kadokawa Shoten  ,Kadokawa Shoten  ,,,,,0.01,,0.01
21079,Maximum Racing: Super Karts,Wii,2011,Racing,Unknown  ,Nordic Games Publishing  ,,,0.01,0.0,,0.0,0.01
21080,The Tiny Bang Story,PC,2011,Adventure,Unknown  ,Colibri Games  ,,,,0.01,,0.0,0.01
21081,Rig Racer 2,Wii,2008,Racing,Bold Games  ,Data Design Interactive  ,,,0.01,,,0.0,0.01
21082,The Adventures of Tintin: The Game,PC,2011,Adventure,Ubisoft  ,Ubisoft  ,,,0.0,0.0,,0.0,0.01
21083,Akiba's Trip 2+A,PS4,2017,Adventure,Acquire  ,Acquire  ,,,,,0.01,,0.01
21084,Secret Mysteries in London,3DS,2011,Puzzle,Unknown  ,Licensed 4U  ,,,,0.01,,0.0,0.01
21085,Yoshiwara Higanbana Kuon no Chigiri,PSV,2017,Visual Novel,Prototype  ,Prototype  ,,,,,0.01,,0.01
21086,Jyuzaengi: Engetsu Sangokuden 1 + 2,PSV,2015,Action,Idea Factory  ,Unknown  ,,,,,0.01,,0.01
21087,Quarterstaff: Tomb of Setmoth,PC,1990,Role-Playing,Unknown  ,Simulated Environment Systems  ,,,,,,,
21088,Kurogane no Linebarrels,PSP,2009,Role-Playing,Hudson Soft  ,Hudson Soft  ,,,,,0.01,,0.01
21089,Chainz Galaxy,PC,2011,Puzzle,Mumbo Jumbo  ,MumboJumbo  ,,,,0.01,,0.0,0.01
21090,Hakuoki: Reimeiroku Nagorigusa,PS3,2012,Misc,Idea Factory  ,Unknown  ,,,,,0.01,,0.01
21091,Live-On DS,DS,2009,Action,Acquire  ,Acquire  ,,,,,0.01,,0.01
21092,0-ji no Kane to Cinderella: Halloween Wedding,PSP,2013,Misc,Quinrose  ,Unknown  ,,,,,0.01,,0.01
21093,Neo Angelique: Tenshi no Namida,PSV,2017,Misc,Idea Factory  ,Otomate  ,,,,,0.01,,0.01
21094,Norimono Oukoku DS: You! Unten Shichai na Yo!,DS,2008,Misc,D3 Publisher  ,Tamsoft  ,,,,,0.01,,0.01
21095,Sega Rally Championship,GBA,2003,Racing,Sega  ,Sega  ,,,0.01,0.0,,0.0,0.01
21096,Sugar Sugar Rune: Queen Shiken wa Dai Panic,DS,2006,Action,Bandai  ,Bandai Namco Games  ,,,,,0.01,,0.01
21097,Disney's Little Einsteins,GBA,2006,Misc,Buena Vista  ,InLight Entertainment  ,,,0.01,0.0,,0.0,0.01
21098,Phantom Breaker,PS3,2013,Misc,5pb  ,Unknown  ,,,,,0.01,,0.01
21099,Qupu!! Mame Goma!,DS,2009,Simulation,Creative Core  ,Creative Core  ,,,,,0.01,,0.01
21100,Vitamin X: Destination,PSV,2018,Visual Novel,D3Publisher  ,HuneX  ,,,,,0.01,,0.01
21101,Date A Live: Rio Reincarnation HD,PS4,2017,Adventure,Compile Heart  ,Compile Heart  ,,,,,0.01,,0.01
21102,Dun←Dam: Dungeons & Dam,DS,2009,Role-Playing,Acquire  ,Ride On  ,,,,,0.01,,0.01
21103,Football Manager 2008,X360,2008,Sports,Sega  ,Sports Interactive  ,,,,0.01,,0.0,0.01
21104,PES 2009: Pro Evolution Soccer,PC,2008,Sports,Konami  ,Konami  ,,,,0.01,,0.0,0.01
21105,Hanasaki Work Spring!,PSV,2017,Adventure,Entergram  ,Entergram  ,,,,,0.01,,0.01
21106,Desert Kingdom,PS2,2010,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.01,,0.01
21107,Hanasaku Manimani,PSP,2013,Misc,5pb  ,Unknown  ,,,,,0.01,,0.01
21108,Orfleurs: Koufuku no Hanataba,PSV,2017,Adventure,Dramatic Create  ,Dramatic Create  ,,,,,0.01,,0.01
21109,PAIN,PS3,2009,Action,Sony Computer Entertainment  ,Idol Minds Digital  ,,,,0.01,,0.0,0.01
21110,Chibi * Devi!,3DS,2012,Misc,Alchemist  ,Infinity  ,,,,,0.01,,0.01
21111,Yosumin. DS,DS,2007,Puzzle,Square Enix  ,Square Enix  ,,,,,0.01,,0.01
21112,Survivor,Wii,2010,Adventure,Valcon Games  ,Mindscape Inc.  ,,,0.01,,,0.0,0.01
21113,Gurumin: A Monstrous Adventure,PSP,2007,Role-Playing,Mastiff  ,Nihon Falcom Corporation  ,7.4,,0.01,0.0,,0.0,0.01
21114,Jojo's Bizarre Adventure,PS3,2012,Misc,Capcom  ,Unknown  ,,,,0.01,,0.0,0.01
21115,Memories Off: Sorekara,PSP,2008,Adventure,5pb  ,5pb. Games  ,,,,,0.01,,0.01
21116,City Racer,GC,2003,Racing,Ubisoft  ,Ubisoft  ,,,0.01,0.0,,0.0,0.01
21117,Grisaia Phantom Trigger 03 & 04,PSV,2018,Visual Novel,Prototype  ,Prototype  ,,,,,0.01,,0.01
21118,Yuusha no Kuse ni Namaikida (PSP the Best sales),PSP,2008,Role-Playing,Sony Computer Entertainment  ,Acquire  ,,,,,0.01,,0.01
21119,Child of Light,PC,2014,Role-Playing,Ubisoft  ,Ubisoft Montreal  ,,,,0.01,,0.0,0.01
21120,Kirarin * Revolution: Atsumete Change! Kurikira * Code,DS,2008,Simulation,Konami  ,Konami  ,,,,,0.01,,0.01
21121,Undertale,PS4,2017,Role-Playing,Toby Fox  ,Toby Fox  ,,,,,0.01,,0.01
21122,Boulder Dash-XL,PC,2011,Action,Kalypso  ,Catnip Games  ,,,,0.01,,0.0,0.01
21123,Hokuto no Ken: Raoh Gaiden - Ten no Haoh,PSP,2009,Action,Interchannel  ,Interchannel  ,,,,,0.01,,0.01
21124,Wand of Fortune R2 FD: Kimi ni Sasageru Epilogue,PSV,2018,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.01,,0.01
21125,Zero Cho Aniki,PSP,2009,Shooter,GungHo  ,"extreme Co.,Ltd.  ",,,,,0.01,,0.01
21126,Bermuda Triangle: Saving the Coral,Wii,2009,Puzzle,Storm City Games  ,Storm City Games  ,,,0.01,,,0.0,0.01
21127,Fooblitzky,PC,1985,Strategy,Infocom  ,"Infocom, Inc.  ",,,,,,,
21128,Ever17 〜the out of infinity〜 Premium Edition,PSP,2009,Adventure,CyberFront  ,KID Corporation  ,,,,,0.01,,0.01
21129,Jagged Alliance: Rage!,XOne,2018,Strategy,THQ Nordic  ,Cliffhanger Productions  ,,,0.01,,,0.0,0.01
21130,Nancy Drew: Secret of the Scarlet Hand,PC,2002,Adventure,DreamCatcher Interactive  ,Her Interactive  ,,,0.01,,,0.0,0.01
21131,Nodame Cantabile: Dream * Orchestra,Wii,2007,Misc,Namco Bandai  ,Bandai Namco Games  ,,,,,0.01,,0.01
21132,Rezel Cross,PSP,2007,Role-Playing,Sony Computer Entertainment  ,SIMS  ,,,,,0.01,,0.01
21133,Xia-Xia,DS,2012,Platform,GameMill  ,"Black Lantern Studios, Inc.  ",,,0.0,0.0,,,0.01
21134,MyStylist,PSP,2008,Simulation,Sony Computer Entertainment  ,Sony Computer Entertainment Japan  ,,,,,0.01,,0.01
21135,Don Bradman Cricket 14,X360,2014,Sports,Tru Blu Entertainment  ,Big Ant Studios  ,,,,0.01,,0.0,0.01
21136,Free Running,PSP,N/A,Sports,Unknown  ,Core Design Ltd.  ,,,,0.01,,0.0,0.01
21137,Inugamike no Ichizoku,DS,2009,Action,From Software  ,From Software  ,,,,,0.01,,0.01
21138,Darksiders III,PC,2018,Action,THQ Nordic  ,Gunfire Games  ,,,,0.01,,0.0,0.01
21139,Moe Moe 2-ji Daisenryaku 3,PSV,2017,Misc,System Soft Alpha  ,Unknown  ,,,,,0.01,,0.01
21140,Kurenai no Homura: Sanada Ninpou Chou,PSV,2018,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.01,,0.01
21141,Pilot Academy,PSP,2006,Simulation,Rising Star   ,Kuju Entertainment  ,,,,0.01,,0.0,0.01
21142,Maitetsu: Pure Station,PS4,2018,Visual Novel,Yeti  ,Lose  ,,,,,0.01,,0.01
21143,The King of Fighters NESTS Collection,PS2,2007,Fighting,SNK Playmore  ,SNK Playmore Corporation  ,,,,,0.01,,0.01
21144,Eiyuu Densetsu: Sora no Kiseki FC & SC Kanzenban,PSP,2007,Role-Playing,Falcom Corporation  ,Nihon Falcom Corporation  ,,,,,0.01,,0.01
21145,Open Season,GBA,2006,Platform,Ubisoft  ,Ubisoft Montreal  ,7.6,,0.01,0.0,,0.0,0.01
21146,Oretachi no Sabage Portable,PSP,2008,Shooter,Best Media  ,Best Media  ,,,,,0.01,,0.01
21147,Leisure Suit Larry: Wet Dreams Don't Dry,PC,2018,Adventure,Assemble Entertainment  ,CrazyBunch  ,,,,0.01,,0.0,0.01
21148,Battle Robot Soul,PSP,2013,Misc,Namco Bandai Games  ,Unknown  ,,,,,0.01,,0.01
21149,RailWorks 2: Train Simulator,PC,2010,Simulation,RailSimulator.com  ,RailSimulator.com  ,,,,0.01,,0.0,0.01
21150,Shin Hisui no Shizuku: Hiiro no Kakera 2,PS2,2009,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.01,,0.01
21151,Tiger Woods PGA Tour 06,PC,2005,Sports,EA Sports  ,EA Sports  ,,,0.01,0.0,,0.0,0.01
21152,Tsuihou Senkyo,PSV,2017,Adventure,Nippon Ichi Software  ,Nippon Ichi Software  ,,,,,0.01,,0.01
21153,Age of Mythology: Gold Edition,PC,2004,Strategy,Microsoft Game Studios  ,Ensemble Studios  ,,,,0.01,,0.0,0.01
21154,Eiyuu * Senki,PSV,2014,Visual Novel,5pb  ,Tenco  ,,,,,0.01,,0.01
21155,Haunted Hotel: Ancient Curse,PC,2016,Adventure,Big Fish Games  ,Astragon  ,,,,0.01,,0.0,0.01
21156,Phantom: Phantom of Inferno,X360,2012,Visual Novel,Digiturbo  ,Nitro+  ,,,,,0.01,,0.01
21157,After Burner: Black Falcon,PSP,2007,Simulation,Sega  ,Planet Moon Studios  ,7.4,,0.01,0.0,,0.0,0.01
21158,Yuukyuu no Tierblade: Fragments of Memory,PSV,2017,Adventure,Idea Factory  ,Idea Factory  ,,,,,0.01,,0.01
21159,Killer 3D Pool,GBA,2005,Misc,"Destination Software, Inc  ",Gravity-I  ,,,0.01,0.0,,0.0,0.01
21160,Super Putty Squad,NS,2017,Platform,System 3  ,System 3 Software  ,,,,0.01,,0.0,0.01
21161,Final Fantasy XIV Online Complete Edition,PC,2017,MMO,Square Enix  ,Square Enix  ,,,,0.01,,0.0,0.01
21162,Koukou Yakyuu Dou DS,DS,2009,Sports,Spike  ,Spike  ,,,,,0.01,,0.01
21163,Earthpedia,3DS,2012,Misc,Gakken  ,Gakken Kyouiku Shuppan  ,,,,,0.01,,0.01
21164,Beijing 2008,PC,2008,Sports,Sega  ,Eurocom Entertainment Sofftware  ,,,,0.01,,0.0,0.01
21165,Just Deal With It,PS4,2018,Party,Wired Productions  ,Wired Productions  ,,,0.01,,,0.0,0.01
21166,LEGO Batman 2: DC Super Heroes,PC,2012,Action-Adventure,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,,0.01,,0.0,0.01
21167,Monster Frenzy,DS,2010,Puzzle,Zoo Games  ,Bluestone Interactive  ,,,0.01,,,0.0,0.01
21168,Puzzler Collection,PSP,2008,Puzzle,Ubisoft  ,Route 1 Games  ,,,,0.01,,0.0,0.01
21169,Blood Bowl,PSP,2010,Sports,Focus Home Interactive  ,Cyanide Studio  ,5.0,,,0.01,,0.0,0.01
21170,Chaos Field,GC,2005,Shooter,O3 Entertainment  ,MileStone Inc.  ,,,0.01,0.0,,0.0,0.01
21171,Memories Off: Innocent File,PS4,2018,Visual Novel,MAGES  ,5pb. Games  ,,,,,0.01,,0.01
21172,Derby Time Online,PS3,2008,Sports,Sony Computer Entertainment  ,SCE Japan Studio  ,,,,,0.01,,0.01
21173,Horrible Histories: Ruthless Romans,DS,2010,Adventure,Graffiti  ,Virtual Identity  ,,,0.0,0.0,,0.0,0.01
21174,R-Type Tactics II: Operation Bitter Chocolate,PSP,2009,Strategy,Irem Software Engineering  ,Irem Software Engineering  ,,,,,0.01,,0.01
21175,RPG Maker MV,NS,2019,Misc,NIS America  ,Kadokawa Games  ,,,,,0.01,,0.01
21176,Kidz Sports: Basketball,Wii,2008,Sports,Bold Games  ,Data Design Interactive  ,,,0.01,,,0.0,0.01
21177,Deal or No Deal: The Banker is Back!,Wii,2008,Misc,Mindscape  ,Mindscape  ,,,,0.01,,0.0,0.01
21178,Fabled Legends: The Dark Piper,PC,2014,Action,Big Fish Games  ,Big Fish Games  ,,,,0.01,,0.0,0.01
21179,Narisokonai Eiyuutan: Taiyou to Tsuki no Monogatari,PSP,2009,Role-Playing,Irem Software Engineering  ,Irem Software Engineering  ,,,,,0.01,,0.01
21180,Maximum Racing: Super Truck Racer,Wii,2011,Racing,Unknown  ,Brain in a Jar  ,,,0.01,,,0.0,0.01
21181,World War II Combat: Iwo Jima,XB,2006,Shooter,Groove Games  ,Direct Action Games  ,,,0.01,0.0,,0.0,0.01
21182,G1 Jockey 4 2008,PS2,2008,Sports,KOEI  ,Koei/Inis  ,,,,,0.01,,0.01
21183,"Second Novel: Kanojo no Natsu, 15-Bun no Kioku",PSP,2010,Adventure,Nippon Ichi Software  ,Nippon Ichi Software  ,,,,,0.01,,0.01
21184,Disney Sports Basketball,GC,2003,Sports,Konami  ,Konami  ,4.0,,0.01,0.0,,0.0,0.01
21185,Neverwinter Nights 2: Storm of Zehir,PC,2008,Role-Playing,Atari  ,Obsidian Entertainment  ,7.2,,,0.01,,0.0,0.01
21186,Street Cleaning Simulator,PC,2011,Simulation,Excalibur Publishing  ,TML Studios  ,1.5,,,0.01,,,0.01
21187,Jewel Pet: Kawaii Mahou no Fantasy,DS,2009,Simulation,MTO  ,MTO  ,,,,,0.01,,0.01
21188,Kodawari Saihai Simulation: Ocha no Ma Pro Yakyuu DS,DS,2009,Sports,Now Production  ,Now Production  ,,,,,0.01,,0.01
21189,School Wars,PSP,2012,Visual Novel,Quinrose  ,QuinRose  ,,,,,0.01,,0.01
21190,Journey to the Center of the Earth,DS,2008,Adventure,THQ  ,Midway Games  ,,,0.01,0.0,,0.0,0.01
21191,Lost Identities,DS,2011,Adventure,SVG Distribution  ,dtp entertainment AG  ,,,,0.01,,0.0,0.01
21192,Suigetsu Portable,PSP,2008,Adventure,GN Software  ,GN Software  ,,,,,0.01,,0.01
21193,Kawaii Koneko DS,DS,2008,Simulation,MTO  ,MTO  ,,7.1,,,0.01,,0.01
21194,Castle of Shikigami III,X360,2007,Shooter,Arc System Works  ,Alfa System  ,,,,,0.01,,0.01
21195,Flowers: Le volume sur hiver,PSV,2018,Visual Novel,Prototype  ,Prototype  ,,,,,0.01,,0.01
21196,Kuroyukihime: Snow Black,PSP,2014,Visual Novel,Quinrose  ,QuinRose  ,,,,,0.01,,0.01
21197,Curse: The Eye of Isis,XB,2003,Adventure,DreamCatcher Interactive  ,Asylum Entertainment  ,,,0.01,0.0,,0.0,0.01
21198,Hakuouki 3D,3DS,2013,Adventure,Aksys Games  ,Idea Factory  ,,,,0.01,,0.0,0.01
21199,NBA 2K10,PC,2009,Sports,2K Sports  ,Visual Concepts  ,,,,0.01,,0.0,0.01
21200,Photo Phantasy,DS,2011,Puzzle,Zoo Games  ,Zoo Games  ,,,0.01,,,0.0,0.01
21201,Tetris Ultimate,3DS,2014,Puzzle,Ubisoft  ,Ubisoft Montreal  ,,,,0.01,,0.0,0.01
21202,The Sims: Life Stories,PC,2007,Simulation,Electronic Arts  ,Maxis  ,,,,0.01,,0.0,0.01
21203,Miracle Tunes! Game de Tune Up! Tabun!,3DS,2017,Misc,FuRyu Corporation  ,FuRyu  ,,,,,0.01,,0.01
21204,Magus,PS3,2014,Action,Aksys Games  ,Black Tower Studios  ,,,0.01,,,0.0,0.01
21205,Traxxpad: Portable Studio,PSP,2007,Misc,Eidos Interactive  ,Definitive Studios  ,,,0.01,,,0.0,0.01
21206,Legend of Kay Anniversary,NS,2018,Action-Adventure,THQ Nordic  ,THQ Nordic  ,6.5,,,0.01,,0.0,0.01
21207,Frontier Gate Boost+,PSP,2013,Role-Playing,Konami Digital Entertainment  ,tri-Ace  ,,,,,0.01,,0.01
21208,Fukakutei Sekai no Tantei Shinshi: Akugyou Futaasa no Jiken File,PS2,2009,Adventure,Abel  ,Abel Software  ,,,,,0.01,,0.01
21209,Saints Row: Gat out of Hell,PS3,2015,Action,Deep Silver  ,Volition Inc.  ,,,,0.01,,0.0,0.01
21210,Valhalla Hills: Definitive Edition,PS4,2017,Strategy,Kalypso Media  ,Daedalic Entertainment  ,,,0.01,,,0.0,0.01
21211,Machi-Ing Maker DS,DS,2008,Simulation,D3 Publisher  ,"Indi Software Co., Ltd.  ",,,,,0.01,,0.01
21212,Micro Machines V4,DS,2007,Racing,Codemasters  ,Supersonic Software  ,,,0.01,0.0,,0.0,0.01
21213,Uchi no 3 Shimai DS 2: 3 Shimai no Dekake Daisakusen,DS,2009,Misc,Culture Brain  ,Culture Brain  ,,,,,0.01,,0.01
21214,Deadfall Adventures,X360,2013,Shooter,Nordic Games  ,The Farm 51  ,,,,0.01,,0.0,0.01
21215,MotoGP 08,PC,2008,Racing,Capcom  ,MileStone Inc.  ,,,,0.01,,0.0,0.01
21216,Quantum Conundrum,PS3,2012,Misc,Square Enix  ,Unknown  ,,,,0.01,,0.0,0.01
21217,Simple DS Series Vol. 45: The Misshitsukara no Dasshutsu 2,DS,2008,Adventure,D3 Publisher  ,Intense  ,,,,,0.01,,0.01
21218,Maximum Racing: Sprint Cars,Wii,2011,Racing,Unknown  ,Brain in a Jar  ,,,0.01,,,0.0,0.01
