Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
26080,Bingo Party Deluxe,WW,2011,Misc,Ateam  ,Ateam  ,,,,,,,
26081,Bingo Pop,And,N/A,Action,Unknown  ,Uken Games  ,,,,,,,
26082,Bio Senshi Dan: Increaser tono Tatakai,NES,1987,Action,Jaleco  ,Jaleco Entertainment  ,,,,,,,
26083,Bio-Hazard Battle,GEN,1992,Shooter,Sega  ,Sega  ,,,,,,,
26084,Bio-Hazard Battle,VC,2007,Shooter,Sega  ,Sega  ,,,,,,,
26085,Bio-Hazard Battle,PC,2010,Shooter,Sega  ,Sega  ,,,,,,,
26086,Bio-Miracle Bokutte Upa,VC,2008,Platform,Konami  ,Konami  ,,,,,,,
26087,Bio-Miracle Bokutte Upa,NES,1993,Platform,Konami  ,Konami  ,,,,,,,
26088,Bioerosion,XBL,2011,Action,Microsoft  ,mukagosoft  ,,,,,,,
26089,BioForge,PC,1995,Action,Electronic Arts  ,"Origin Systems, Inc.  ",,,,,,,
26090,BioHazard 15th Anniversary Box,PS3,2011,Action,Capcom  ,Capcom  ,,,,,,,
26091,Biohazard Chronicles Value Pack,Wii,2011,Shooter,Capcom  ,Cavia Inc.  ,,,,,,,
26092,BioHazard Code: Veronica Kanzenban,DC,2001,Action,Capcom  ,Capcom  ,,,,,,,
26093,BioHazard Code: Veronica Kanzenban + BioHazard 4 Value Pack,PS2,2009,Action,Capcom  ,Capcom  ,,,,,,,
26094,BioHazard Twin Pack,PS3,2012,Misc,Capcom  ,Unknown  ,,,,,,,
26095,BioHazard: Gun Survivor,PC,2002,Shooter,Capcom  ,Capcom  ,,,,,,,
26096,Biology Battle,XBL,2008,Shooter,Novaleaf Game Studios  ,Novaleaf Game Studios  ,6.5,,,,,,
26097,BioMetal,SNES,1993,Shooter,Athena  ,Athena  ,,,,,,,
26098,Biomutant,XOne,2019,Role-Playing,THQ Nordic  ,Experiment 101  ,,,,,,,
26099,Biomutant,PS4,2019,Role-Playing,THQ Nordic  ,Experiment 101  ,,,,,,,
26100,Biomutant,PC,2019,Role-Playing,THQ Nordic  ,Experiment 101  ,,,,,,,
26101,Bionic Battler,GB,1992,Action,Electro Brain  ,Electro Brain  ,,,,,,,
26102,Bionic Commando,NES,1988,Platform,Capcom  ,Capcom  ,,,,,,,
26103,Bionic Commando,GB,1992,Platform,Capcom  ,Capcom  ,,,,,,,
26104,Bionic Commando,3DS,N/A,Platform,Capcom  ,Capcom  ,,,,,,,
26105,Bionic Commando Rearmed,PSN,2008,Platform,Capcom  ,GRIN  ,8.0,,,,,,
26106,Bionic Commando Rearmed,PC,2008,Platform,Capcom  ,GRIN  ,8.0,,,,,,
26107,Bionic Commando Rearmed 2,PSN,2011,Platform,Capcom  ,Fatshark  ,6.5,,,,,,
26108,Bionic Commando Rearmed 2,XBL,2011,Platform,Capcom  ,Fatshark  ,6.7,,,,,,
26109,Bionic Commando: Elite Forces,GB,1999,Action,Nintendo  ,Nintendo Software Technology Corporation  ,,,,,,,
26110,Bionic Heart,And,2012,Misc,Winter Wolves Game Studio  ,Unknown  ,,,,,,,
26111,Bionic Heart,OSX,2009,Misc,Winter Wolves Game Studio  ,Unknown  ,,,,,,,
26112,Bionic Heart,Linux,2009,Misc,Winter Wolves Game Studio  ,Unknown  ,,,,,,,
26113,Bionic Heart,PC,2009,Misc,Winter Wolves Game Studio  ,Unknown  ,,,,,,,
26114,Bionicle,PC,2003,Platform,Electronic Arts  ,Argonaut Games  ,,,,,,,
26115,Bionicle Heroes,PS2,2006,Shooter,Eidos Interactive  ,Traveller's Tales  ,5.4,,,,,,
26116,Bionicle Heroes,GBA,2006,Shooter,Eidos Interactive  ,Amaze Entertainment  ,7.9,,,,,,
26117,Bionicle: Maze of Shadows,GBA,2005,Action,THQ  ,Razorback Developments  ,,,,,,,
26118,Biorhythm,DSiW,2010,Misc,Cinemax  ,Cinemax  ,,,,,,,
26119,BioShock,XBL,2009,Shooter,2K Games  ,2K Australia / 2K Boston  ,9.6,,,,,,
26120,BioShock,OSX,2009,Shooter,2K Games  ,Feral Interactive  ,,,,,,,
26121,BioShock & The Elder Scrolls IV: Oblivion Bundle,PC,2009,Role-Playing,Take-Two Interactive  ,2K Games   /  Bethesda Softworks  ,,,,,,,
26122,BioShock & The Elder Scrolls IV: Oblivion Bundle,X360,2009,Role-Playing,Take-Two Interactive  ,2K Games   /  Bethesda Softworks  ,,,,,,,
26123,BioShock 2,OSX,2012,Misc,2K Games  ,Unknown  ,,,,,,,
26124,BioShock 2: Minerva's Den,PC,2011,Shooter,2K Games  ,2K Marin  ,,,,,,,
26125,BioShock 2: Minerva's Den,XBL,2010,Shooter,2K Games  ,2K Marin  ,,,,,,,
26126,BioShock 2: Minerva's Den,PSN,2010,Shooter,2K Games  ,2K Marin  ,,,,,,,
26127,BioShock 2: Protector Trials,PC,2011,Shooter,2K Games  ,2K Marin  ,,,,,,,
26128,BioShock 2: Protector Trials,PSN,2010,Shooter,2K Games  ,2K Marin  ,,,,,,,
26129,BioShock 2: Protector Trials,XBL,2010,Shooter,2K Games  ,2K Marin  ,,,,,,,
26130,BioShock 2: Rapture Metro Map Pack,PC,2010,Shooter,2K Games  ,2K Marin  ,,,,,,,
26131,BioShock 2: Rapture Metro Map Pack,PSN,2010,Shooter,2K Games  ,2K Marin  ,,,,,,,
26132,BioShock 2: Rapture Metro Map Pack,XBL,2010,Shooter,2K Games  ,2K Marin  ,,,,,,,
26133,BioShock 2: Sinclair Solutions Test Pack,PSN,2010,Shooter,2K Games  ,2K Marin  ,,,,,,,
26134,BioShock 2: Sinclair Solutions Test Pack,XBL,2010,Shooter,2K Games  ,2K Marin  ,,,,,,,
26135,BioShock Infinite,OSX,2013,Misc,2K Games  ,Unknown  ,,,,,,,
26136,BioShock The Collection,PC,2016,Shooter,2K Games  ,"Blind Squirrel Digital, Inc  ",,,,,,,
26137,BioShock Vita,PSV,2020,Shooter,2K Games  ,Irrational Games  ,,,,,,,
26138,BioShock: Ryan Industries Plasmids and Gene Tonics,XBL,2007,Shooter,2K Games  ,2K Boston  ,,,,,,,
26139,BioShock: Ryan Industries Plasmids and Gene Tonics,PC,2007,Shooter,2K Games  ,2K Boston  ,,,,,,,
26140,Bird & Beans,DSiW,2009,Puzzle,Nintendo  ,Nintendo  ,,,,,,,
26141,Bird Assassin,XBL,2011,Shooter,Microsoft  ,Social Loner Studios  ,,,,,,,
26142,Bird Hunter: Waterfowl Edition,PC,1999,Sports,WizardWorks  ,Sunstorm Interactive  ,,,,,,,
26143,Bird Mania Christmas 3D,3DS,2013,Misc,Teyon Entertainment  ,Unknown  ,,,,,,,
26144,Bird Reflex,Wii,2012,Misc,The Learning Company  ,Unknown  ,,,,,,,
26145,Bird Shoot,And,2014,Misc,Bulkypix  ,Unknown  ,,,,,,,
26146,Bird Week,NES,1986,Simulation,Toshiba EMI   ,Lenar  ,,,,,,,
26147,Bird_Hunt,And,2014,Misc,Evil Indie Games  ,Unknown  ,,,,,,,
26148,Birth of America,PC,2006,Strategy,Strategy First  ,AGEOD  ,,,,,,,
26149,Birth of America II: Wars in America 1750-1815,PC,2008,Strategy,Paradox Interactive   ,AGEOD  ,,,,,,,
26150,Bishi Bashi Special,PS,2000,Misc,Konami  ,KCE Sapporo  ,,,,,,,
26151,Bishi Bashi Special,PSN,2008,Misc,Konami  ,KCE Sapporo  ,,,,,,,
26152,Bishi Bashi Special 2,PS,1999,Misc,Konami  ,Konami  ,,,,,,,
26153,Bishi Bashi Special 3,PS,2000,Misc,Konami  ,Konami  ,,,,,,,
26154,Bishoujo Janshi Suchie-Pai,SNES,1993,Misc,Jaleco  ,Jaleco Entertainment  ,,,,,,,
26155,Bishoujo Janshi Suchie-Pai,VC,2010,Misc,Jaleco  ,Jaleco Entertainment  ,,,,,,,
26156,Bishoujo Senshi Sailor Moon,GB,1992,Action,Angel Studios  ,Angel Studios  ,,,,,,,
26157,Bishoujo Senshi Sailor Moon,GEN,1994,Action,Bandai  ,Angel Studios  ,,,,,,,
26158,Bishoujo Senshi Sailor Moon,PCE,1994,Adventure,Banpresto  ,Banpresto  ,,,,,,,
26159,Bishoujo Senshi Sailor Moon Collection,PCE,1994,Misc,Banpresto  ,Banpresto  ,,,,,,,
26160,Bishoujo Senshi Sailor Moon R,GB,1994,Action,Angel Studios  ,Angel Studios  ,,,,,,,
26161,Bishoujo Senshi Sailor Moon S,3DO,1995,Fighting,Bandai  ,Bandai  ,,,,,,,
26162,Bishoujo Senshi Sailor Moon S,GG,1995,Action,Bandai  ,Bandai  ,,,,,,,
26163,Bishoujo Senshi Sailor Moon S: Kondo wa Puzzle de Oshioki yo!,SNES,1994,Puzzle,Bandai  ,Tom Create  ,,,,,,,
26164,Bishoujo Senshi Sailor Moon S: Kurukkurin,SNES,1995,Puzzle,Bandai  ,Tom Create  ,,,,,,,
26165,Bishoujo Senshi Sailor Moon Super S: Fuwa Fuwa Panic,SNES,1995,Puzzle,Bandai  ,Tom Create  ,,,,,,,
26166,Bishoujo Senshi Sailor Moon Super S: Shin Shuyaku Soudatsusen,PS,1996,Fighting,Angel Studios  ,Angel Studios  ,,,,,,,
26167,Bishoujo Senshi Sailor Moon Super S: Shuyaku!! Soudatsusen,SNES,1996,Fighting,Bandai  ,Angel Studios  ,,,,,,,
26168,Bishoujo Senshi Sailor Moon Super S: Various Emotion,SAT,1996,Fighting,Angel Studios  ,Angel Studios  ,,,,,,,
26169,Bishoujo Senshi Sailor Moon: Sailor Stars Fuwa Fuwa Panic 2,SNES,1996,Puzzle,Bandai  ,Tom Create  ,,,,,,,
26170,Bishoujo Senshi Sailormoon: Another Story,SNES,1995,Role-Playing,Angel Studios  ,Angel Studios  ,,,,,,,
26171,Bishoujo Wrestler Retsuden: Blizzard Yuki Rannyuu,SNES,1996,Simulation,KSS  ,KSS  ,,,,,,,
26172,Bit Boy!!,WW,2009,Action,Bplus  ,Bplus  ,,,,,,,
26173,Bit Boy!! ARCADE,3DS,2014,Misc,Bplus  ,Unknown  ,,,,,,,
26174,bit Generations: Coloris,GBA,2006,Puzzle,Nintendo  ,skip Ltd.  ,,,,,,,
26175,bit Generations: Digidrive,GBA,2006,Puzzle,Nintendo  ,Q-Games  ,,,,,,,
26176,bit Generations: Orbital,GBA,2006,Puzzle,Nintendo  ,skip Ltd.  ,,,,,,,
26177,bit Generations: Soundvoyager,GBA,2006,Puzzle,Nintendo  ,skip Ltd.  ,,,,,,,
26178,bit Generations: Soundvoyager,GBA,2006,Puzzle,Nintendo  ,skip Ltd.  ,,,,,,,
26179,BIT.TRIP BEAT,WW,2009,Misc,Aksys Games  ,Gaijin Games Inc.  ,7.5,,,,,,
26180,BIT.TRIP CORE,WW,2009,Misc,Aksys Games  ,Gaijin Games Inc.  ,7.6,,,,,,
26181,BIT.TRIP FATE,WW,2010,Shooter,Aksys Games  ,Gaijin Games Inc.  ,7.3,,,,,,
26182,BIT.TRIP FLUX,WW,2011,Misc,Aksys Games  ,Gaijin Games Inc.  ,8.2,,,,,,
26183,Bit.Trip Presents... Runner 2: Future Legend of Rhythm Alien,X360,2013,Misc,Unknown  ,Unknown  ,,,,,,,
26184,Bit.Trip Presents... Runner 2: Future Legend of Rhythm Alien,WiiU,2013,Misc,Unknown  ,Unknown  ,,,,,,,
26185,Bit.Trip Presents... Runner 2: Future Legend of Rhythm Alien,PS3,2013,Misc,Unknown  ,Unknown  ,,,,,,,
26186,BIT.TRIP RUNNER,WW,2010,Platform,Aksys Games  ,Gaijin Games Inc.  ,7.4,,,,,,
26187,BIT.TRIP VOID,WW,2009,Misc,Aksys Games  ,Gaijin Games Inc.  ,8.2,,,,,,
26188,BitStream,XBL,2009,Action,Microsoft  ,ProjectorGames  ,,,,,,,
26189,bittos+,WW,2010,Puzzle,MACHINE Studios LLC  ,Unconditional Studios LLC  ,,,,,,,
26190,Biz Nouryoku DS Series: Wagokoro no Moto,DS,2007,Misc,Kokuyo  ,Kokuyo  ,,,,,,,
26191,Biz Nouryoku Series: Miryoku Kaikaku,DS,2007,Misc,Kokuyo  ,Kokuyo  ,,,,,,,
26192,Biz Taiken DS Series: Kigyoudou Inshoku,DS,2007,Misc,Kokuyo  ,Kokuyo  ,,,,,,,
26193,Biz Taiken DS Series: Kigyoudou Kaigai,DS,N/A,Misc,Unknown  ,Kokuyo  ,,,,,,,
26194,Biz Taiken Series: Kigyoudou,PSP,2006,Misc,Kokuyo  ,Kokuyo  ,,,,,,,
26195,Black,XBL,2008,Shooter,Electronic Arts  ,Criterion Games  ,,,,,,,
26196,Black & White: Creature Isle,PC,2002,Strategy,Electronic Arts  ,Lionhead Studios  ,,,,,,,
26197,Black Bass: Lure Fishing,GB,1994,Sports,Hot-B  ,Hot B  ,,,,,,,
26198,Black Belt,MS,1986,Action,Sega  ,Sega  ,,,,,,,
26199,Black Belt,VC,2008,Action,Sega  ,Sega  ,,,,,,,
26200,Black Belt Challenge,GBA,2002,Fighting,THQ  ,Lost Boys  ,,,,,,,
26201,Black Black,GBA,2002,Action,Capcom  ,Capcom  ,,,,,,,
26202,Black Buccaneer,PC,2007,Adventure,Viva Media  ,WideScreen Games  ,,,,,,,
26203,Black Cat: Kuroneko no Concerto,DS,2007,Action,Compile Heart  ,Compile Heart  ,,,,,,,
26204,Black College Football Experience - The Doug Williams Edition,X360,2009,Sports,Aspyr  ,Nerjyzed Entertainment  ,,,,,,,
26205,Black College Football Xperience,PC,2007,Sports,Nerjyzed Entertainment  ,Nerjyzed Entertainment  ,,,,,,,
26206,Black Dahlia,PC,1998,Adventure,Interplay  ,Take-Two Interactive  ,,,,,,,
26207,Black Dawn,SAT,1997,Simulation,Virgin Interactive  ,Point of View  ,,,,,,,
26208,Black Death,PS3,N/A,Shooter,Unknown  ,Darkworks  ,,,,,,,
26209,Black Death,PC,N/A,Shooter,Unknown  ,Darkworks  ,,,,,,,
26210,Black Death,X360,N/A,Shooter,Unknown  ,Darkworks  ,,,,,,,
26211,Black Fire,SAT,1995,Action,Sega  ,Sega  ,,,,,,,
26212,Black Forest Tale,GB,1993,Action,Sachen  ,sachen  ,,,,,,,
26213,Black Gold,PC,2020,Misc,Unknown  ,Unknown  ,,,,,,,
26214,Black Guards,PC,2020,Misc,Unknown  ,Unknown  ,,,,,,,
26215,Black Hole Assault,SCD,1992,Action,Bignet  ,Bignet  ,,,,,,,
26216,Black Jack: Hi no Tori Hen,DS,2006,Adventure,Genki  ,Genki  ,,,,,,,
26217,Black Mirror,PC,2017,Adventure,THQ Nordic  ,KING Art Games  ,,,,,,,
26218,Black Rainbow,PC,2014,Misc,Unknown  ,Unknown  ,,,,,,,
26219,Black Rainbow,OSX,2014,Misc,Unknown  ,Unknown  ,,,,,,,
26220,Black Rainbow,And,2014,Misc,Unknown  ,Unknown  ,,,,,,,
26221,Black Robinia,PSP,2011,Adventure,Broccoli  ,Broccoli  ,,,,,,,
26222,Black Robinia,PSN,2011,Adventure,Broccoli  ,Broccoli  ,,,,,,,
26223,Black Sails,PC,2010,Adventure,Astragon  ,DECK13 Interactive  ,,,,,,,
26224,Black the Fall,PC,2014,Shooter,Unknown  ,Unknown  ,,,,,,,
26225,Black Tiger (Arcade),VC,2011,Platform,Capcom  ,Capcom  ,,,,,,,
26226,Black/Matrix 00,PS,2004,Strategy,NEC Interchannel   ,Flight-Plan  ,,,,,,,
26227,Black/Matrix Advanced,DC,1999,Strategy,NEC Interchannel   ,Flight-Plan  ,,,,,,,
26228,Black/Matrix Cross,PS,2000,Strategy,NEC Interchannel   ,Flight-Plan  ,,,,,,,
26229,Black/Matrix Zero,GBA,2002,Strategy,NEC  ,Flight-Plan  ,,,,,,,
26230,Blackbay Asylum,PC,2014,Adventure,Kiss  ,TAD Corporation  ,,,,,,,
26231,Blackguards,OSX,2014,Misc,Daedalic Entertainment  ,Unknown  ,,,,,,,
26232,Blackguards 2,OSX,2015,Strategy,Daedalic Entertainment  ,Daedalic Entertainment  ,,,,,,,
26233,Blackhole,Linux,2015,Platform,1C Company  ,FiolaSoft Studio  ,,,,,,,
26234,Blackhole,OSX,2015,Platform,1C Company  ,FiolaSoft Studio  ,,,,,,,
26235,Blackhole,PC,2015,Platform,1C Company  ,FiolaSoft Studio  ,,,,,,,
26236,Blackjack,NES,1992,Misc,American Video Entertainment  ,Odyssey Software Inc.  ,,,,,,,
26237,Blackjack,2600,1977,Misc,Atari  ,Atari  ,,,,,,,
26238,Blacklight: Retribution,PC,2012,Shooter,Perfect World Entertainment  ,Zombie Studios  ,,,,,,,
26239,Blacklight: Retribution,PS4,2013,Misc,Perfect World Entertainment  ,Unknown  ,,,,,,,
26240,Blacklight: Tango Down,PSN,2010,Shooter,Ignition Entertainment  ,Zombie Studios  ,,,,,,,
26241,Blacklight: Tango Down,XBL,2010,Shooter,Ignition Entertainment  ,Zombie Studios  ,6.3,,,,,,
26242,Blacklight: Tango Down,PC,2010,Shooter,Ignition Entertainment  ,Zombie Studios  ,,,,,,,
26243,BlackShot Europe: The Asian Dragon,PC,2011,Shooter,Unknown  ,eFusion MMOG GmbH  ,,,,,,,
26244,Blackstone - Part One,XBL,2011,Role-Playing,Microsoft  ,Battenberg Software  ,,,,,,,
26245,Blackthorne,SNES,1994,Platform,Interplay  ,Blizzard Entertainment  ,,,,,,,
26246,Blackwell Deception,PC,2011,Adventure,Wadjet Eye Games  ,Wadjet Eye Games  ,,,,,,,
26247,Blackwell Unbound,PC,2008,Adventure,Big Fish Games  ,Wadjet Eye Games  ,,,,,,,
26248,Blackwire,DSiW,N/A,Adventure,Unknown  ,Uacari  ,,,,,,,
26249,Blade,PS,2000,Action,Activision  ,Hammerhead  ,4.0,,,,,,
26250,Blade,GB,2000,Action,Activision  ,HAL Laboratory  ,,,,,,,
26251,Blade & Soul,PC,2015,Misc,NCSoft  ,Unknown  ,,,,,,,
26252,Blade & Soul,PC,N/A,Role-Playing,Unknown  ,Team Bloodlust  ,,,,,,,
26253,Blade Arcus from Shining,Arc,2014,Misc,Sega  ,Unknown  ,,,,,,,
26254,Blade Arts: Tasogare no Miyako R'lyeh,PS,2000,Role-Playing,Enix  ,Enix Corporation  ,,,,,,,
26255,Blade Dancer: Lineage of Light,PSN,2009,Role-Playing,NIS America  ,Hit Maker  ,,,,,,,
26256,Blade Eagle 3-D,MS,1988,Shooter,Sega  ,Sega  ,,,,,,,
26257,Blade Force,3DO,1995,Shooter,3DO  ,3DO  ,,,,,,,
26258,Blade Kitten,PSN,2010,Adventure,Atari  ,Krome Studios  ,,,,,,,
26259,Blade Kitten,XBL,2010,Adventure,Atari  ,Krome Studios  ,,,,,,,
26260,Blade Kitten,PC,2010,Action,Atari  ,Krome Studios  ,,,,,,,
26261,Blade of Darkness,PC,2001,Action,Codemasters  ,Rebel Act Studios  ,,,,,,,
26262,Blade Symphony,PC,2014,Misc,Unknown  ,Unknown  ,,,,,,,
26263,Blade Warrior,PC,1997,Action,Phantagram  ,Phantagram  ,,,,,,,
26264,BladeMaker,PS,1999,Strategy,Shoeisha  ,Shoeisha  ,,,,,,,
26265,Blades Heart,PC,2011,Misc,Unknown  ,KAI  ,,,,,,,
26266,Blades of Avernum,PC,2004,Role-Playing,Spiderweb Software   ,Spiderweb Software  ,,,,,,,
26267,Blades of Steel,GB,1991,Sports,Ultra Games  ,Konami  ,,,,,,,
26268,Blades of Steel,NES,1988,Sports,Konami  ,Konami  ,,,,,,,
26269,Blades of Steel,VC,2007,Sports,Konami  ,Konami  ,,,,,,,
