Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
60136,The Elder Scrolls Online: Greymoor,XOne,2020,MMO,Bethesda Softworks  ,ZeniMax Online Studios  ,,,,,,,
60137,The Elder Scrolls Online: Greymoor,PS4,2020,MMO,Bethesda Softworks  ,ZeniMax Online Studios  ,,,,,,,
60138,The Elder Scrolls Online: Greymoor,PC,2020,MMO,Bethesda Softworks  ,ZeniMax Online Studios  ,,,,,,,
60139,The Elder Scrolls Online: Tamriel Unlimited,PC,2015,MMO,Bethesda Softworks  ,ZeniMax Online Studios  ,,,,,,,
60140,The Elder Scrolls V: Skyrim Anniversary Edition,XS,N/A,Role-Playing,Unknown  ,Bethesda Softworks  ,,,,,,,
60141,The Elder Scrolls V: Skyrim Anniversary Edition,XOne,N/A,Role-Playing,Unknown  ,Bethesda Softworks  ,,,,,,,
60142,The Elder Scrolls V: Skyrim Anniversary Edition,PS5,N/A,Role-Playing,Unknown  ,Bethesda Softworks  ,,,,,,,
60143,The Elder Scrolls V: Skyrim Anniversary Edition,PS4,N/A,Role-Playing,Unknown  ,Bethesda Softworks  ,,,,,,,
60144,The Elder Scrolls V: Skyrim Anniversary Edition,PC,N/A,Role-Playing,Unknown  ,Bethesda Softworks  ,,,,,,,
60145,The Elder Scrolls VI,PC,2020,Role-Playing,Bethesda Softworks  ,Bethesda Game Studios  ,,,,,,,
60146,The Elder Scrolls: Blades,iOS,2020,Role-Playing,Bethesda Softworks  ,Bethesda Game Studios  ,,,,,,,
60147,The Elder Scrolls: Blades,And,2020,Role-Playing,Bethesda Softworks  ,Bethesda Game Studios  ,,,,,,,
60148,The Elder Scrolls: Blades,NS,2020,Role-Playing,Bethesda Softworks  ,Bethesda Game Studios  ,,,,,,,
60149,The Elder Scrolls: Legends,PS4,N/A,Misc,Unknown  ,Bethesda Game Studios  ,,,,,,,
60150,The Elder Scrolls: Legends,XOne,N/A,Misc,Unknown  ,Bethesda Game Studios  ,,,,,,,
60151,The Elder Scrolls: Legends,NS,N/A,Misc,Unknown  ,Bethesda Game Studios  ,,,,,,,
60152,The Electric Company Math Fun,Int,1980,Misc,Mattel Electronics  ,APh Technological Consulting  ,,,,,,,
60153,The Electric Company Word Fun,Int,1980,Misc,Mattel Electronics  ,APh Technological Consulting  ,,,,,,,
60154,The Emperor's New Groove,All,2000,Platform,Sony Computer Entertainment  ,Argonaut Games  ,,,,,,,
60155,The Experience! Sports Pack: Tennis - Bowling - Golf - Billiards,NS,2019,Sports,D3 Publisher  ,D3 Publisher  ,,,,,,,
60156,The Eyes of Ara,NS,N/A,Puzzle,Unknown  ,100 Stones Interactive  ,,,,,,,
60157,The Eyes of Ara,PC,N/A,Puzzle,Unknown  ,100 Stones Interactive  ,,,,,,,
60158,The Falconeer,PC,2020,Role-Playing,Wired Productions  ,Tomas Sala  ,,,,,,,
60159,The Falconeer,XOne,N/A,Action-Adventure,Unknown  ,Tomas Sala  ,,,,,,,
60160,The Falconeer,XS,N/A,Action-Adventure,Unknown  ,Tomas Sala  ,,,,,,,
60161,The Fall,NS,N/A,Adventure,Unknown  ,Over the Moon  ,,,,,,,
60162,The Fall Part 2: Unbound,PS4,N/A,Action-Adventure,Unknown  ,Over the Moon  ,,,,,,,
60163,The Fall Part 2: Unbound,XOne,N/A,Action-Adventure,Unknown  ,Over the Moon  ,,,,,,,
60164,The Fall Part 2: Unbound,NS,2018,Action-Adventure,Over The Moon  ,Over the Moon  ,,,,,,,
60165,The Fall Part 2: Unbound,PC,N/A,Action-Adventure,Unknown  ,Over the Moon  ,,,,,,,
60166,The Fall Part 2: Unbound,Linux,N/A,Action-Adventure,Unknown  ,Over the Moon  ,,,,,,,
60167,The Fantastic Adventures of Dizzy,All,1991,Adventure,Codemasters  ,Codemasters  ,,,,,,,
60168,The Final Station,NS,2018,Action,TinyBuild Games  ,Do My Best  ,,,,,,,
60169,The Final Station,PS4,N/A,Action-Adventure,Unknown  ,TinyBuild Games  ,,,,,,,
60170,The Flame In The Flood,NS,2017,Adventure,The Molasses Flood  ,The Molasses Flood  ,,,,,,,
60171,The Flame in the Flood,XOne,N/A,Action-Adventure,Unknown  ,The Molasses Flood  ,,,,,,,
60172,The Flame in the Flood,PS4,N/A,Action-Adventure,Unknown  ,The Molasses Flood  ,,,,,,,
60173,The Flame in the Flood,PC,2016,Action-Adventure,Curve Digital  ,The Molasses Flood  ,,,,,,,
60174,The Fool's Errand,All,1987,Puzzle,Miles Computing  ,Cliff Johnson  ,,,,,,,
60175,The Forgotten City,XS,N/A,Role-Playing,Unknown  ,Modern Storyteller  ,,,,,,,
60176,The Forgotten City,XOne,N/A,Role-Playing,Unknown  ,Modern Storyteller  ,,,,,,,
60177,The Forgotten City,PS5,N/A,Role-Playing,Unknown  ,Modern Storyteller  ,,,,,,,
60178,The Forgotten City,PS4,N/A,Role-Playing,Unknown  ,Modern Storyteller  ,,,,,,,
60179,The Forgotten City,NS,N/A,Role-Playing,Unknown  ,Modern Storyteller  ,,,,,,,
60180,The Forgotten City,PC,N/A,Role-Playing,Unknown  ,Modern Storyteller  ,,,,,,,
60181,The Fox Is Waiting For Me,NS,N/A,Visual Novel,Unknown  ,Tales Shop  ,,,,,,,
60182,The friends of Ringo Ishikawa,PC,2018,Action-Adventure,yeo  ,yeo  ,,,,,,,
60183,The friends of Ringo Ishikawa,NS,2019,Action-Adventure,CIRCLE Entertainment  ,yeo  ,,,,,,,
60184,The Game Show,OSX,N/A,Misc,Unknown  ,Computer Advanced Ideas  ,,,,,,,
60185,The Gardens Between,PS4,2018,Puzzle,The Voxel Agents  ,The Voxel Agents  ,,,,,,,
60186,The Gardens Between,NS,2018,Puzzle,The Voxel Agents  ,The Voxel Agents  ,,,,,,,
60187,The Gem Collector,WiiU,N/A,Adventure,Unknown  ,TreeFall Studios  ,,,,,,,
60188,The Godfather,All,2006,Action-Adventure,Electronic Arts  ,EA Redwood Shores  ,,,,,,,
60189,The Golden Compass,All,2007,Action-Adventure,Sega  ,Shiny Entertainment  ,,,,,,,
60190,The Good Life,XOne,2020,Role-Playing,White Owls  ,White Owls  ,,,,,,,
60191,The Good Life,PS4,2020,Role-Playing,White Owls  ,White Owls  ,,,,,,,
60192,The Good Life,NS,2020,Role-Playing,White Owls  ,White Owls  ,,,,,,,
60193,The Great Ace Attorney Chronicles,PS4,N/A,Adventure,Unknown  ,Capcom  ,,,,,,,
60194,The Great Ace Attorney Chronicles,PC,N/A,Adventure,Unknown  ,Capcom  ,,,,,,,
60195,The Great Ace Attorney Chronicles,NS,N/A,Adventure,Unknown  ,Capcom  ,,,,,,,
60196,The Great Perhaps,PC,N/A,Puzzle,Unknown  ,Caligari Games  ,,,,,,,
60197,The Guild 3,PC,2020,Role-Playing,THQ Nordic  ,GolemLabs  ,,,,,,,
60198,The Gunk,PC,2021,Action-Adventure,Thunderful Publishing AB  ,Image & Form Games  ,,,,,,,
60199,The Gunk,XS,2021,Action-Adventure,Thunderful Publishing AB  ,Image & Form Games  ,,,,,,,
60200,The Gunk,XOne,2021,Action-Adventure,Thunderful Publishing AB  ,Image & Form Games  ,,,,,,,
60201,The Hong Kong Massacre,PC,N/A,Shooter,Unknown  ,VRESKI  ,,,,,,,
60202,The Hong Kong Massacre,PS4,N/A,Shooter,Unknown  ,VRESKI  ,,,,,,,
60203,The House in Fata Morgana: Dream of the Revenants Edition,PS4,2019,Visual Novel,Mighty Rabbit Studios  ,Novectacle  ,,,,,,,
60204,The House in Fata Morgana: Dreams of the Revenants Edition,NS,2021,Visual Novel,Limited Run Games  ,Novectacle  ,,,,,,,
60205,The House of the Dead: Remake,NS,N/A,Shooter,Unknown  ,MegaPixel Studio S.A.  ,,,,,,,
60206,The Idolmaster: Starlit Season,PS4,2020,Music,Bandai Namco Entertainment  ,Bandai Namco Games  ,,,,,,,
60207,The Idolmaster: Starlit Season,PC,2020,Music,Bandai Namco Entertainment  ,Bandai Namco Games  ,,,,,,,
60208,The Incredible Crash Dummies,GEN,1993,Platform,Flying Edge  ,Gray Matter  ,,,,,,,
60209,The Incredible Machine,Series,1993,Puzzle,Sierra Online   ,Jeff Tunnell Productions  ,,,,,,,
60210,The Inner World: The Last Wind Monk,PC,2017,Puzzle,Kalypso Media  ,Studio Fizbin  ,,,,,,,
60211,The Invisible Hours,OR,2017,Adventure,GameTrust  ,Tequila Works  ,,,,,,,
60212,The Jackbox Party Pack,NS,2017,Party,Jackbox Games  ,Jackbox Games  ,,,,,,,
60213,The Jackbox Party Pack 2,NS,2017,Party,Jackbox Games  ,Jackbox Games  ,,,,,,,
60214,The Jackbox Party Pack 3,NS,2017,Party,Jackbox Games  ,Jackbox Games  ,,,,,,,
60215,The Jackbox Party Pack 4,NS,2017,Party,Jackbox Games  ,Jackbox Games  ,,,,,,,
60216,The Jackbox Party Pack 5,PC,2018,Party,Jackbox Games  ,Jackbox Games  ,,,,,,,
60217,The Jackbox Party Pack 5,NS,2018,Party,Jackbox Games  ,Jackbox Games  ,,,,,,,
60218,The Jackbox Party Pack 8,All,N/A,Party,Unknown  ,Jackbox Games  ,,,,,,,
60219,The Jetsons: Cogswell's Caper!,NES,N/A,Platform,Unknown  ,Natsume  ,,,,,,,
60220,The Jetsons' Way With Words,Int,1983,Misc,Mattel Electronics  ,Mattel  ,,,,,,,
60221,THE KING OF FIGHTERS '97 GLOBAL MATCH,PC,N/A,Fighting,Unknown  ,SNK Corporation  ,,,,,,,
60222,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,PC,N/A,Fighting,Unknown  ,SNK Corporation  ,,,,,,,
60223,THE KING OF FIGHTERS XIII STEAM EDITION,PC,2013,Fighting,SNK Playmore  ,SNK Corporation  ,,,,,,,
60224,The King of Fighters XIV: Steam Edition,PC,N/A,Fighting,Unknown  ,SNK Corporation  ,,,,,,,
60225,The King of Fighters XV,XS,N/A,Fighting,Unknown  ,SNK Corporation  ,,,,,,,
60226,The King of Fighters XV,PS5,N/A,Fighting,Unknown  ,SNK Corporation  ,,,,,,,
60227,The King of Fighters XV,PS4,N/A,Fighting,Unknown  ,SNK Corporation  ,,,,,,,
60228,The King of Fighters XV,PC,N/A,Fighting,Unknown  ,SNK Corporation  ,,,,,,,
60229,The Last Campfire,PC,2020,Adventure,Hello Games  ,Hello Games  ,,,,,,,
60230,The Last Campfire,XOne,2020,Adventure,Hello Games  ,Hello Games  ,,,,,,,
60231,The Last Campfire,PS4,2020,Adventure,Hello Games  ,Hello Games  ,,,,,,,
60232,The Last Campfire,NS,2020,Adventure,Hello Games  ,Hello Games  ,,,,,,,
60233,The Last Night,XOne,N/A,Platform,Unknown  ,Unknown  ,,,,,,,
60234,The Last Night,PC,N/A,Platform,Unknown  ,Unknown  ,,,,,,,
60235,The Last of Us: Left Behind,PS3,2015,Action-Adventure,Sony Computer Entertainment  ,Naughty Dog  ,,,,,,,
60236,The Last of Us: Left Behind,PS4,2015,Action-Adventure,Sony Computer Entertainment  ,Naughty Dog  ,,,,,,,
60237,The Last Remnant Remastered,NS,2019,Role-Playing,Square-Enix  ,Square Enix  ,,,,,,,
60238,The Last Spell,NS,2020,Role-Playing,CCCP  ,CCCP  ,,,,,,,
60239,The Last Spell,PC,2020,Role-Playing,CCCP  ,CCCP  ,,,,,,,
60240,The Legend of Heroes: Trails from Zero,PS4,N/A,Role-Playing,Unknown  ,Nihon Falcom Corporation  ,,,,,,,
60241,The Legend of Heroes: Trails from Zero,PC,N/A,Role-Playing,Unknown  ,Nihon Falcom Corporation  ,,,,,,,
60242,The Legend of Heroes: Trails from Zero,NS,N/A,Role-Playing,Unknown  ,Nihon Falcom Corporation  ,,,,,,,
60243,The Legend of Heroes: Trails in the Sky SC,PC,2015,Role-Playing,Xseed Games  ,Nihon Falcom Corporation  ,,,,,,,
60244,The Legend of Heroes: Trails in the Sky the 3rd,PC,2017,Role-Playing,Xseed Games  ,Nihon Falcom Corporation  ,8.5,,,,,,
60245,The Legend of Heroes: Trails into Reverie,PS4,N/A,Role-Playing,Unknown  ,Nihon Falcom Corporation  ,,,,,,,
60246,The Legend of Heroes: Trails into Reverie,PC,N/A,Role-Playing,Unknown  ,Nihon Falcom Corporation  ,,,,,,,
60247,The Legend of Heroes: Trails into Reverie,NS,N/A,Role-Playing,Unknown  ,Nihon Falcom Corporation  ,,,,,,,
60248,The Legend of Heroes: Trails of Cold Steel,PC,2017,Role-Playing,Xseed Games  ,Nihon Falcom Corporation  ,,,,,,,
60249,The Legend of Heroes: Trails of Cold Steel,PS4,2019,Role-Playing,Xseed Games  ,Nihon Falcom Corporation  ,,,,,,,
60250,The Legend of Heroes: Trails of Cold Steel III,NS,2020,Role-Playing,NIS America  ,Nihon Falcom Corporation  ,,,,,,,
60251,The Legend of Heroes: Trails of Cold Steel III,PC,2020,Role-Playing,NIS America  ,Nihon Falcom Corporation  ,,,,,,,
60252,The Legend of Heroes: Trails of Cold Steel IV,NS,2021,Role-Playing,NIS America  ,Nihon Falcom Corporation  ,,,,,,,
60253,The Legend of Heroes: Trails to Azure,PS4,N/A,Role-Playing,Unknown  ,Nihon Falcom Corporation  ,,,,,,,
