,Name,Platform,meta_score,meta_UserReview,Year,Genre,Publisher,Developer,vg_critic_score,vg_user_score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
1485,Pro Evolution Soccer 2015,XOne,79.0,6.7,2014,Sports,Konami Digital Entertainment  ,PES Productions  ,,,0.2,0.31622776601683794,0.0,0.1,0.3872983346207417
1486,The Lord of the Rings: The Two Towers,XB,79.0,8.2,2002,Action,Electronic Arts  ,Stormfront Studios  ,,,0.6708203932499369,0.4898979485566356,0.0,0.17320508075688773,0.8426149773176358
1487,Tiger Woods PGA Tour 11,X360,79.0,7.8,2010,Sports,EA Sports  ,EA Tiburon  ,8.1,,0.5291502622129182,0.43588989435406733,0.0,0.22360679774997896,0.7211102550927979
1488,Geometry Wars: Galaxies,DS,79.0,7.9,2007,Shooter,Sierra Entertainment  ,Kuju Entertainment  ,,,0.36055512754639896,0.0,0.0,0.1,0.37416573867739417
1489,Captain Toad: Treasure Tracker,3DS,79.0,6.8,2018,Puzzle,Nintendo  ,Nintendo EPD  ,8.5,,0.2449489742783178,0.2,0.282842712474619,0.1,0.43588989435406733
1490,de Blob 2,Wii,79.0,8.0,2011,Platform,THQ  ,Blue Tongue  ,8.1,,0.33166247903553997,0.2449489742783178,0.0,0.1414213562373095,0.4242640687119285
1491,Wolfenstein II: The New Colossus,NS,79.0,7.5,2018,Shooter,Bethesda Softworks  ,MachineGames  ,8.3,,0.22360679774997896,0.22360679774997896,0.0,0.1,0.33166247903553997
1492,Overlord II,PC,79.0,8.1,2009,Action,Codemasters  ,Triumph Studios  ,,,0.0,0.17320508075688773,0.0,0.0,0.17320508075688773
1493,World End Syndrome,NS,79.0,8.3,2019,Visual Novel,Arc System Works  ,Arc System Works  ,,,0.0,0.0,0.1,0.0,0.1
1494,NHL 06,XB,79.0,7.9,2005,Sports,EA Sports  ,EA Canada  ,,,0.43588989435406733,0.22360679774997896,0.0,0.1,0.5
1495,Band Hero,Wii,79.0,6.4,2009,Misc,Activision  ,Vicarious Visions  ,7.4,,0.7681145747868608,0.5385164807134504,0.0,0.3,0.9848857801796105
1496,The Darkness II,PS3,79.0,7.8,2012,Shooter,2K Games  ,Digital Extremes  ,,,0.37416573867739417,0.37416573867739417,0.0,0.2,0.565685424949238
1497,F.E.A.R. 2: Project Origin,PC,79.0,7.7,2009,Shooter,Warner Bros. Interactive  ,Monolith Productions  ,8.2,8.5,0.2,0.22360679774997896,0.0,0.1,0.3
1498,MLB Power Pros 2008,Wii,79.0,8.8,2008,Sports,2K Sports  ,PawaPuro Production  ,,,0.33166247903553997,0.0,0.1,0.1,0.36055512754639896
1499,Major League Baseball 2K7,X360,79.0,7.1,2007,Sports,2K Sports  ,Kush Games  ,,,0.8185352771872451,0.0,0.0,0.2449489742783178,0.848528137423857
1500,Space Channel 5 Special Edition,PS2,79.0,8.5,2003,Misc,Agetec  ,United Game Artists  ,,,0.2,0.17320508075688773,0.0,0.1,0.282842712474619
1501,Downhill Domination,PS2,79.0,8.5,2003,Racing,Sony Computer Entertainment  ,Incognito Inc.  ,,,0.47958315233127197,0.4242640687119285,0.0,0.2449489742783178,0.6855654600401044
1502,Lunar Legend,GBA,79.0,7.8,2002,Role-Playing,Ubisoft  ,Magic Rings  ,7.7,,0.37416573867739417,0.22360679774997896,0.0,0.0,0.43588989435406733
1503,2002 FIFA World Cup,XB,79.0,7.5,2002,Sports,EA Sports  ,EA Canada  ,,,0.37416573867739417,0.2,0.0,0.1,0.43588989435406733
1504,Breath of Fire,GBA,79.0,7.3,2001,Role-Playing,Capcom  ,Capcom  ,7.8,,0.33166247903553997,0.2,0.2449489742783178,0.0,0.469041575982343
1505,Sky Odyssey,PS2,79.0,8.7,2000,Simulation,Activision  ,CAProduction  ,,,0.4,0.34641016151377546,0.0,0.2,0.565685424949238
1506,N+,PSP,79.0,7.8,2008,Platform,Atari  ,SilverBirch Studios  ,,,0.17320508075688773,0.0,0.0,0.0,0.17320508075688773
1507,Spider-Man 3,DS,79.0,6.6,2007,Platform,Activision  ,Vicarious Visions  ,8.0,,0.6403124237432849,0.1414213562373095,0.0,0.2,0.6855654600401044
1508,Silent Hill: Shattered Memories,Wii,79.0,7.9,2009,Adventure,Konami  ,Climax Group  ,7.3,6.8,0.469041575982343,0.43588989435406733,0.1,0.22360679774997896,0.6855654600401044
1509,Pro Evolution Soccer 2011,X360,79.0,6.0,2010,Sports,Konami  ,Konami  ,6.0,,0.3,0.6633249580710799,0.0,0.2645751311064591,0.7810249675906654
1510,The Settlers 7: Paths to a Kingdom,PC,79.0,5.2,2010,Strategy,Ubisoft  ,Blue Byte  ,7.8,,0.0,0.5196152422706632,0.0,0.2,0.5567764362830022
1511,BlazBlue: Cross Tag Battle,NS,79.0,7.5,2018,Fighting,Arc System Works  ,Arc System Works  ,8.0,,0.2,0.1,0.1,0.1,0.2645751311064591
1512,Rock Band 3,DS,79.0,6.1,2010,Misc,MTV Games  ,Harmonix Music Systems  ,8.5,,0.2645751311064591,0.1,0.0,0.1,0.3
1513,F1 2013,X360,79.0,6.8,2013,Racing,Codemasters  ,Codemasters Birmingham  ,,,0.1,0.5291502622129182,0.0,0.1414213562373095,0.5477225575051661
1514,LEGO Harry Potter: Years 1-4,PC,79.0,7.6,2010,Adventure,Warner Bros. Interactive  ,Telltale Games  ,8.2,,0.2,0.1,0.0,0.1,0.22360679774997896
1515,World of Warcraft: Battle for Azeroth,PC,79.0,2.8,2018,MMO,Blizzard Entertainment  ,Blizzard Entertainment  ,,,0.0,0.2449489742783178,0.0,0.0,0.2645751311064591
1516,Mirror's Edge,PS3,79.0,7.7,2008,Platform,Electronic Arts  ,EA Digital Illusions CE  ,7.7,8.2,0.5567764362830022,0.7681145747868608,0.1414213562373095,0.458257569495584,1.0630145812734648
1517,Blue Dragon,X360,79.0,7.9,2007,Role-Playing,Microsoft Game Studios  ,Mistwalker Corporation / Artoon  ,7.7,,0.5477225575051661,0.5744562646538028,0.458257569495584,0.282842712474619,0.9591663046625439
1518,Monster Hunter Stories,3DS,79.0,8.3,2017,Role-Playing,Capcom  ,Marvelous  ,8.1,,0.37416573867739417,0.3872983346207417,0.6244997998398398,0.17320508075688773,0.8366600265340756
1519,Tom Clancy's Ghost Recon: Future Soldier,PS3,79.0,6.9,2012,Shooter,Ubisoft  ,Ubisoft Paris  ,,,0.6403124237432849,0.5744562646538028,0.3,0.36055512754639896,0.9797958971132712
1520,Tony Hawk's Proving Ground,DS,79.0,6.6,2007,Sports,Activision  ,Unknown  ,,,0.4472135954999579,0.1,0.0,0.1414213562373095,0.47958315233127197
1521,Mega Man Maverick Hunter X,PSP,79.0,8.8,2006,Platform,Capcom  ,Capcom  ,7.9,,0.5196152422706632,0.1,0.0,0.17320508075688773,0.5567764362830022
1522,Madden NFL 2005,GBA,79.0,7.8,2004,Sports,EA Sports  ,Exient Entertainment  ,,,0.5291502622129182,0.31622776601683794,0.0,0.1,0.6244997998398398
1523,Tenchu: Wrath of Heaven,PS2,79.0,8.6,2003,Action,Activision  ,K2 LLC  ,,,0.6633249580710799,0.5830951894845301,0.5,0.33166247903553997,1.0677078252031311
1524,Burnout,PS2,79.0,7.6,2001,Racing,Acclaim Entertainment  ,Criterion Games  ,,,0.6,0.5291502622129182,0.0,0.31622776601683794,0.8602325267042626
1525,Mega Man Battle Network,GBA,79.0,8.7,2001,Role-Playing,Capcom  ,Capcom  ,,,0.37416573867739417,0.22360679774997896,0.469041575982343,0.1,0.648074069840786
1526,Dance Dance Revolution Ultramix 2,XB,78.0,7.1,2004,Simulation,Konami  ,Konami Computer Entertainment Hawaii  ,,,0.565685424949238,0.3,0.0,0.1414213562373095,0.648074069840786
1527,WWE SmackDown vs. Raw 2010,Wii,78.0,7.8,2009,Fighting,THQ  ,JAKKS Pacific  ,7.8,,0.7,0.41231056256176607,0.0,0.2449489742783178,0.8544003745317531
1528,Muramasa Rebirth,PSV,78.0,8.3,2013,Role-Playing,Aksys Games  ,Vanillaware  ,,,0.33166247903553997,0.0,0.31622776601683794,0.2,0.4898979485566356
1529,Tiger Woods PGA Tour 11,PS3,78.0,6.6,2010,Sports,EA Sports  ,EA Tiburon  ,7.9,,0.6082762530298219,0.5830951894845301,0.0,0.36055512754639896,0.9110433579144299
1530,Call of Juarez: Bound in Blood,PS3,78.0,7.6,2009,Shooter,Ubisoft  ,Techland  ,7.7,,0.5916079783099616,0.6164414002968976,0.1,0.3872983346207417,0.938083151964686
1531,Zuma's Revenge!,PC,78.0,7.6,2009,Puzzle,PopCap Games  ,PopCap Games  ,8.3,,0.1,0.0,0.0,0.0,0.1
1532,Tiger Woods PGA Tour,PSP,78.0,7.4,2005,Sports,EA Sports  ,EA Canada  ,8.0,,0.43588989435406733,0.0,0.0,0.1414213562373095,0.458257569495584
1533,Disgaea 3: Absence of Justice,PS3,78.0,8.2,2008,Role-Playing,NIS America  ,Nippon Ichi Software  ,7.8,,0.6,0.17320508075688773,0.33166247903553997,0.22360679774997896,0.7416198487095663
1534,LEGO Indiana Jones: The Original Adventures,PC,78.0,7.8,2008,Adventure,LucasArts  ,Traveller's Tales  ,,,0.1414213562373095,0.1414213562373095,0.0,0.0,0.2
1535,Yakuza 4,PS3,78.0,8.3,2011,Adventure,Sega  ,Sega  ,7.7,,0.3872983346207417,0.36055512754639896,0.7937253933193772,0.22360679774997896,0.9746794344808963
1536,Wade Hixton's Counter Punch,GBA,78.0,8.2,2004,Sports,"Destination Software, Inc  ",Inferno Games  ,,,0.1,0.0,0.0,0.0,0.1
1537,Baldur's Gate: Dark Alliance II,PS2,78.0,8.3,2004,Role-Playing,Interplay  ,Black Isle Studios  ,7.8,,0.5830951894845301,0.5099019513592785,0.0,0.3,0.8246211251235321
1538,Contra: Shattered Soldier,PS2,78.0,7.4,2002,Shooter,Konami  ,Konami Computer Entertainment Tokyo  ,7.3,,0.5291502622129182,0.469041575982343,0.0,0.2645751311064591,0.7615773105863908
1539,Shadow of Destiny,PS2,78.0,8.3,2001,Adventure,Konami  ,Konami  ,,,0.3,0.2645751311064591,0.17320508075688773,0.1414213562373095,0.458257569495584
1540,Harvest Moon 64,N64,78.0,8.8,1999,Simulation,Natsume  ,Toy Box Studios  ,7.8,,0.5,0.2449489742783178,0.33166247903553997,0.2449489742783178,0.6928203230275509
1541,Sphinx and the Cursed Mummy,PS2,78.0,8.3,2003,Adventure,THQ  ,Eurocom Entertainment Software  ,,,0.469041575982343,0.41231056256176607,0.0,0.2449489742783178,0.6708203932499369
1542,Skylanders: Spyro's Adventure,X360,78.0,5.4,2011,Action,Activision  ,Toys for Bob  ,,,0.7280109889280518,0.5830951894845301,0.0,0.31622776601683794,0.9848857801796105
1543,NHL 17,PS4,78.0,5.7,2016,Sports,EA Sports  ,EA Canada  ,,,0.565685424949238,0.33166247903553997,0.0,0.3,0.7211102550927979
1544,A Way Out,PS4,78.0,7.9,2018,Action,Electronic Arts  ,Hazelight  ,7.5,,0.47958315233127197,0.4,0.0,0.282842712474619,0.6928203230275509
1545,The Sims 4: City Living,PC,78.0,5.8,2016,Simulation,Electronic Arts  ,Maxis  ,,,0.17320508075688773,0.5477225575051661,0.0,0.1414213562373095,0.5916079783099616
1546,Lost Odyssey,X360,78.0,8.4,2008,Role-Playing,Microsoft Game Studios  ,Mistwalker Corporation / Feelplus Inc.  ,7.5,9.3,0.6708203932499369,0.5099019513592785,0.33166247903553997,0.282842712474619,0.9486832980505138
1547,Rez,PS2,78.0,8.3,2002,Shooter,Sega  ,United Game Artists  ,9.0,,0.17320508075688773,0.1414213562373095,0.0,0.1,0.22360679774997896
1548,Klonoa 2: Dream Champ Tournament,GBA,78.0,8.6,2005,Platform,Namco  ,Namco  ,8.1,,0.1414213562373095,0.1,0.0,0.0,0.17320508075688773
1549,Far Cry Instincts Evolution,XB,78.0,6.7,2006,Shooter,Ubisoft  ,Ubisoft Montreal  ,,,0.2449489742783178,0.1414213562373095,0.0,0.0,0.282842712474619
1550,Fallout 4 VR,PC,78.0,5.1,2017,Role-Playing,Bethesda Softworks  ,Bethesda Game Studios  ,,,0.0,0.1,0.0,0.0,0.1
1551,Transformers: Fall of Cybertron,PC,78.0,8.0,2012,Action,Activision  ,High Moon Studios  ,,,0.1,0.0,0.0,0.0,0.1
1552,Gurumin: A Monstrous Adventure,PSP,78.0,7.6,2007,Role-Playing,Mastiff  ,Nihon Falcom Corporation  ,7.4,,0.1,0.0,0.0,0.0,0.1
1553,Madden NFL 07,PSP,78.0,6.6,2006,Sports,EA Sports  ,EA Tiburon  ,8.3,,0.8774964387392122,0.17320508075688773,0.0,0.2,0.9110433579144299
1554,Stellaris,PC,78.0,8.0,2016,Strategy,Paradox Interactive   ,Paradox Interactive  ,,,0.0,0.22360679774997896,0.0,0.0,0.22360679774997896
1555,The House of the Dead: Overkill,Wii,78.0,8.6,2009,Shooter,Sega  ,Headstrong Games  ,7.9,,0.6633249580710799,0.5477225575051661,0.1414213562373095,0.3,0.9219544457292888
1556,Bomberman Land Touch!,DS,78.0,7.6,2006,Puzzle,Atlus  ,Hudson Soft  ,,,0.2,0.0,0.2,0.0,0.3
1557,Big Bang Mini,DS,78.0,8.2,2009,Shooter,SouthPeak Interactive  ,Arkedo Studio  ,8.0,,0.22360679774997896,0.0,0.0,0.0,0.2449489742783178
1558,Hotel Dusk: Room 215,DS,78.0,8.5,2007,Adventure,Nintendo  ,Cing  ,8.0,6.9,0.5099019513592785,0.2,0.469041575982343,0.17320508075688773,0.7348469228349535
1559,Project: Snowblind,PS2,78.0,8.0,2005,Action,Eidos Interactive  ,Unknown  ,,,0.31622776601683794,0.282842712474619,0.0,0.17320508075688773,0.458257569495584
1560,The Thing,PS2,78.0,7.5,2002,Adventure,VU Games  ,Computer Artworks  ,,,0.469041575982343,0.41231056256176607,0.0,0.2449489742783178,0.6633249580710799
1561,Hatsune Miku: Project Diva X,PS4,78.0,7.4,2016,Music,Sega  ,Sega  ,,,0.282842712474619,0.0,0.2,0.1414213562373095,0.36055512754639896
1562,Alien: Isolation,XOne,78.0,8.0,2014,Adventure,Sega  ,Creative Assembly  ,,,0.47958315233127197,0.5,0.0,0.2,0.7211102550927979
1563,MLB 2005,PS2,78.0,7.6,2004,Sports,Sony Computer Entertainment  ,989 Sports  ,,,0.6633249580710799,0.5916079783099616,0.0,0.34641016151377546,0.9486832980505138
1564,Konami Collector's Series: Arcade Advanced,GBA,78.0,8.6,2002,Misc,Konami  ,KCEA  ,8.0,,0.6782329983125268,0.41231056256176607,0.0,0.1,0.8
1565,Gradius Galaxies,GBA,78.0,8.3,2001,Shooter,Konami  ,Mobile 21  ,7.8,,0.2449489742783178,0.1414213562373095,0.0,0.0,0.282842712474619
1566,Tales of Destiny II,PS,78.0,8.5,2001,Role-Playing,Namco  ,Telenet Japan / Wolfteam  ,7.5,,0.2449489742783178,0.2,0.812403840463596,0.22360679774997896,0.9
1567,Metal Gear Solid: Snake Eater 3D,3DS,78.0,7.9,2012,Action-Adventure,Konami Digital Entertainment  ,Konami Computer Entertainment Japan  ,7.9,,0.3872983346207417,0.34641016151377546,0.31622776601683794,0.1414213562373095,0.6244997998398398
1568,Metal Gear Solid: Snake Eater 3D,3DS,78.0,7.9,2012,Action,Konami  ,Konami  ,7.9,,0.17320508075688773,0.0,0.0,0.0,0.17320508075688773
1569,Marvel: Ultimate Alliance,PS3,78.0,7.7,2006,Role-Playing,Activision  ,Raven Software  ,7.7,,0.5744562646538028,0.1414213562373095,0.0,0.17320508075688773,0.6164414002968976
1570,Grand Kingdom,PS4,78.0,7.3,2016,Role-Playing,NIS America  ,Monochrome Corporation  ,,,0.282842712474619,0.0,0.2,0.1414213562373095,0.37416573867739417
1571,Bridge Constructor Portal,PS4,78.0,4.1,2018,Simulation,Nighthawk Interactive  ,ClockStoneSoftware  ,,,0.1414213562373095,0.0,0.0,0.1,0.17320508075688773
1572,Robocalypse,DS,78.0,8.2,2008,Strategy,Tecmo  ,Vogster Entertainment  ,,,0.2645751311064591,0.0,0.0,0.1,0.2645751311064591
1573,Dead Rising 2,PC,78.0,6.5,2010,Action,Capcom  ,Blue Castle Games  ,7.7,,0.31622776601683794,0.1414213562373095,0.0,0.1,0.37416573867739417
1574,Call of Duty: Advanced Warfare,PC,78.0,4.7,2014,Shooter,Activision  ,Sledgehammer Games  ,8.6,,0.41231056256176607,0.469041575982343,0.0,0.17320508075688773,0.648074069840786
1575,MotorStorm RC,PSV,78.0,6.8,2012,Racing,Sony Computer Entertainment  ,Evolution Studios  ,,,0.0,0.22360679774997896,0.0,0.1,0.2645751311064591
1576,Age of Empires: Mythologies,DS,78.0,7.1,2008,Strategy,THQ  ,Griptonite  ,8.2,,0.4,0.17320508075688773,0.0,0.1414213562373095,0.458257569495584
1577,Rabbids Go Home,Wii,78.0,8.2,2009,Adventure,Ubisoft  ,Ubisoft Montpellier  ,8.0,,0.5,0.8602325267042626,0.0,0.37416573867739417,1.0630145812734648
1578,Shox,PS2,78.0,6.6,2002,Racing,Electronic Arts  ,Electronic Arts  ,,,0.22360679774997896,0.2,0.0,0.1,0.3
1579,Super Ghouls 'n Ghosts,GBA,78.0,7.3,2002,Platform,Capcom  ,Capcom  ,,,0.22360679774997896,0.1414213562373095,0.0,0.0,0.2645751311064591
1580,The Thing,XB,78.0,6.3,2002,Adventure,VU Games  ,Computer Artworks  ,,,0.3872983346207417,0.2,0.0,0.1,0.4472135954999579
1581,Cool Boarders 2001,PS2,78.0,5.6,2001,Sports,Sony Computer Entertainment  ,Idol Minds Digital Entertainment  ,,,0.4,0.36055512754639896,0.0,0.2,0.5744562646538028
1582,Apollo Justice: Ace Attorney,DS,78.0,8.0,2008,Adventure,Capcom  ,Capcom  ,8.0,,0.5291502622129182,0.22360679774997896,0.8,0.17320508075688773,0.99498743710662
1583,Rune Factory: A Fantasy Harvest Moon,DS,78.0,8.2,2007,Role-Playing,Natsume  ,Neverland Company  ,8.1,,0.5916079783099616,0.1,0.37416573867739417,0.17320508075688773,0.7280109889280518
1584,The Tomb Raider Trilogy,PS3,78.0,8.3,2011,Action,Square Enix  ,Crystal Dynamics  ,8.5,,0.5196152422706632,0.6928203230275509,0.0,0.37416573867739417,0.9433981132056604
1585,Disney Guilty Party,Wii,78.0,8.0,2010,Misc,Disney Interactive Studios  ,Wideload Games  ,,,0.648074069840786,0.0,0.0,0.17320508075688773,0.6708203932499369
1586,Skylanders Imaginators,XOne,78.0,5.2,2016,Platform,Activision  ,Toys for Bob  ,,,0.43588989435406733,0.22360679774997896,0.0,0.17320508075688773,0.5196152422706632
1587,Hatsune Miku: Project Diva F 2nd,PS3,78.0,8.7,2014,Music,Sega  ,Sega  ,,,0.31622776601683794,0.17320508075688773,0.31622776601683794,0.17320508075688773,0.5196152422706632
1588,The Adventures of Cookie & Cream,PS2,78.0,7.4,2001,Puzzle,Agetec  ,From Software  ,,,0.3,0.2645751311064591,0.0,0.1414213562373095,0.4242640687119285
1589,Pro Evolution Soccer 2011,Wii,78.0,5.9,2010,Sports,Konami  ,Konami  ,,,0.2645751311064591,0.31622776601683794,0.17320508075688773,0.1414213562373095,0.469041575982343
1590,Tom Clancy's Rainbow Six: Vegas 2,PC,78.0,7.4,2008,Shooter,Ubisoft  ,Ubisoft Montreal  ,,,0.0,0.1414213562373095,0.0,0.0,0.1414213562373095
1591,"Blast Works: Build, Trade, Destroy",Wii,78.0,7.7,2008,Shooter,Majesco  ,BudCat Creations  ,8.2,,0.3,0.0,0.0,0.1,0.31622776601683794
1592,Musynx,NS,78.0,8.0,2018,Music,PM Studios  ,PM Studios  ,7.5,,0.1,0.0,0.0,0.0,0.1
1593,Super Street Fighter IV: Arcade Edition,X360,78.0,7.0,2011,Fighting,Capcom  ,Capcom / Dimps Corporation  ,8.6,,0.34641016151377546,0.17320508075688773,0.17320508075688773,0.1,0.43588989435406733
1594,Resident Evil: Revelations Collection,NS,78.0,8.4,2017,Action,Capcom  ,Capcom  ,,,0.4242640687119285,0.0,0.2645751311064591,0.1414213562373095,0.5196152422706632
1595,Hitman: Contracts,XB,78.0,8.6,2004,Shooter,Eidos Interactive  ,IO Interactive  ,,,0.5099019513592785,0.2645751311064591,0.0,0.1,0.5830951894845301
1596,Crimson Sea,XB,78.0,8.2,2002,Action,KOEI  ,Koei  ,,,0.2,0.1,0.2,0.0,0.3
1597,Knockout Kings 2002,XB,78.0,7.0,2002,Sports,EA Sports  ,Black Ops Entertainment  ,,,0.4472135954999579,0.2449489742783178,0.0,0.1,0.5196152422706632
1598,Devil May Cry 4,PC,78.0,8.5,2008,Action,Capcom  ,Capcom  ,7.5,,0.1,0.1414213562373095,0.0,0.0,0.2
1599,Breath of Fire: Dragon Quarter,PS2,78.0,6.6,2003,Role-Playing,Capcom  ,Capcom  ,7.6,,0.3,0.2645751311064591,0.0,0.1414213562373095,0.43588989435406733
1600,Soul Bubbles,DS,78.0,8.0,2008,Puzzle,Eidos Interactive  ,Mekensleep  ,7.0,,0.22360679774997896,0.1414213562373095,0.0,0.1,0.282842712474619
1601,Praetorians,PC,78.0,7.7,2003,Strategy,Eidos Interactive  ,Pyro Studios  ,,,0.0,0.2,0.0,0.0,0.2
1602,Naruto: Rise of a Ninja,X360,78.0,8.5,2007,Action,Ubisoft  ,Ubisoft Montreal  ,7.8,,0.5385164807134504,0.1,0.0,0.17320508075688773,0.5744562646538028
1603,Sonic Rush Adventure,DS,78.0,8.2,2007,Platform,Sega  ,Dimps Corporation  ,,,0.7280109889280518,0.7,0.1,0.34641016151377546,1.0770329614269007
1604,MLB 09: The Show,PSP,78.0,6.9,2009,Sports,Sony Computer Entertainment  ,SCE San Diego Studio  ,8.8,,0.4898979485566356,0.0,0.0,0.1414213562373095,0.5196152422706632
1605,Bejeweled 3,X360,78.0,8.3,2011,Puzzle,PopCap Games  ,PopCap Games  ,,,0.36055512754639896,0.0,0.0,0.1,0.37416573867739417
1606,Shin Megami Tensei: Persona,PSP,78.0,4.3,2009,Role-Playing,Atlus  ,Atlus Co.  ,7.6,,0.282842712474619,0.0,0.36055512754639896,0.1,0.469041575982343
1607,Silent Hill: Origins,PSP,78.0,7.6,2007,Action,Konami  ,Climax Group  ,7.8,,0.469041575982343,0.4,0.2,0.31622776601683794,0.7211102550927979
1608,Capcom Beat 'Em Up Bundle,NS,78.0,7.8,2018,Fighting,Capcom  ,Capcom  ,,,0.0,0.0,0.1,0.0,0.1
1609,EA Sports Active 2,PS3,78.0,4.7,2010,Sports,Electronic Arts  ,EA Vancouver  ,8.0,,0.7348469228349535,0.5196152422706632,0.0,0.34641016151377546,0.9695359714832658
1610,Mothergunship,PS4,78.0,5.0,2018,Shooter,Sold Out  ,Grip Games  ,,,0.1,0.0,0.0,0.0,0.1
1611,Dead Space 3,PC,78.0,6.1,2013,Shooter,Electronic Arts  ,Visceral Games  ,,,0.1414213562373095,0.4,0.0,0.1,0.43588989435406733
1612,Anno 1701: Dawn of Discovery,DS,78.0,7.6,2008,Simulation,Ubisoft  ,Sunflower Studios  ,8.0,,0.2645751311064591,0.22360679774997896,0.0,0.1,0.36055512754639896
1613,Tomb Raider: Anniversary,PSP,78.0,8.4,2007,Action,Eidos Interactive  ,Crystal Dynamics  ,7.7,,0.458257569495584,0.47958315233127197,0.0,0.36055512754639896,0.7549834435270749
1614,Metal Gear Solid: Digital Graphic Novel,PSP,78.0,7.6,2006,Misc,Konami  ,Kojima Productions  ,7.6,,0.1414213562373095,0.0,0.1414213562373095,0.0,0.2
1615,Blitz: The League,XB,78.0,7.6,2005,Sports,Midway Games  ,Midway Games  ,7.9,,0.6324555320336759,0.33166247903553997,0.0,0.1414213562373095,0.7280109889280518
1616,Capcom Classics Collection,PS2,78.0,8.3,2005,Misc,Capcom  ,Digital Eclipse  ,,,0.469041575982343,0.41231056256176607,0.22360679774997896,0.2449489742783178,0.714142842854285
1617,Shin Megami Tensei: Digital Devil Saga,PS2,78.0,4.3,2005,Role-Playing,Atlus  ,Atlus Co.  ,7.6,,0.2449489742783178,0.22360679774997896,0.0,0.1414213562373095,0.36055512754639896
1618,Culdcept,PS2,78.0,8.2,2003,Strategy,NEC Interchannel   ,OmiyaSoft  ,,,0.1,0.1,0.0,0.0,0.17320508075688773
1619,Need for Speed: Porsche Unleashed,PS,78.0,8.2,2000,Racing,Electronic Arts  ,Eden Studios  ,,,0.6557438524302001,0.5385164807134504,0.0,0.22360679774997896,0.8774964387392122
1620,The Wonderful 101,WiiU,78.0,8.6,2013,Action,Nintendo  ,PlatinumGames  ,8.0,,0.3872983346207417,0.33166247903553997,0.282842712474619,0.1414213562373095,0.6
1621,Kingdom Under Fire: Heroes,XB,78.0,7.5,2005,Strategy,Microsoft  ,Phantagram  ,,,0.33166247903553997,0.17320508075688773,0.0,0.1,0.3872983346207417
1622,Fatal Frame III: The Tormented,PS2,78.0,8.8,2005,Action,Tecmo  ,Tecmo  ,7.7,,0.2,0.17320508075688773,0.0,0.1,0.282842712474619
1623,WWE SmackDown vs. Raw 2009,PS3,78.0,7.0,2008,Fighting,THQ  ,Yuke's Media Creations  ,,,0.714142842854285,0.5477225575051661,0.1,0.34641016151377546,0.9695359714832658
1624,Mario Golf: World Tour,3DS,78.0,8.1,2014,Sports,Nintendo  ,Camelot Software Planning  ,8.1,,0.37416573867739417,0.3872983346207417,0.4242640687119285,0.17320508075688773,0.7
1625,Street Fighter Anniversary Collection,PS2,78.0,8.4,2004,Fighting,Capcom  ,Capcom  ,,,0.565685424949238,0.5,0.0,0.282842712474619,0.812403840463596
1626,New Play Control! Donkey Kong Jungle Beat,Wii,78.0,8.6,2009,Platform,Nintendo  ,Nintendo EAD Tokyo  ,,,0.47958315233127197,0.41231056256176607,0.37416573867739417,0.22360679774997896,0.7745966692414834
1627,NHL 16,PS4,78.0,5.5,2015,Sports,EA Sports  ,EA Canada  ,,,0.6164414002968976,0.4,0.0,0.34641016151377546,0.812403840463596
1628,Rock Band 4,PS4,78.0,6.4,2015,Music,Harmonix Music Systems  ,Harmonix Music Systems  ,,,0.6403124237432849,0.2449489742783178,0.0,0.31622776601683794,0.7549834435270749
1629,Dragon's Dogma: Dark Arisen,PS4,78.0,8.2,2017,Role-Playing,Capcom  ,Capcom  ,,,0.2645751311064591,0.2645751311064591,0.17320508075688773,0.17320508075688773,0.458257569495584
1630,Killzone: Mercenary,PSV,78.0,8.8,2013,Misc,Sony Computer Entertainment America  ,Guerrilla Games  ,,,0.4472135954999579,0.6855654600401044,0.2,0.4472135954999579,0.9591663046625439
1631,WarioWare Gold,3DS,78.0,8.0,2018,Misc,Nintendo  ,Intelligent Systems  ,8.1,,0.33166247903553997,0.17320508075688773,0.36055512754639896,0.1,0.5291502622129182
1632,Tropico 4: Modern Times,PC,78.0,7.6,2012,Strategy,Kalypso Media  ,Haemimont Games  ,,,0.0,0.1414213562373095,0.0,0.0,0.1414213562373095
1633,Super Monkey Ball Deluxe,PS2,78.0,7.7,2005,Misc,Sega  ,Sega  ,,,0.34641016151377546,0.3,0.0,0.17320508075688773,0.4898979485566356
1634,Mega Man ZX Advent,DS,78.0,8.8,2007,Platform,Capcom  ,Inti Creates  ,7.6,,0.469041575982343,0.0,0.3,0.1414213562373095,0.5744562646538028
1635,Taiko no Tatsujin: Drum 'n' Fun!,NS,78.0,8.5,2018,Music,Bandai Namco Games  ,Bandai Namco Games  ,7.5,,0.0,0.282842712474619,0.5196152422706632,0.1,0.6
1636,NCAA March Madness 06,PS2,78.0,8.5,2005,Sports,EA Sports  ,EA Canada  ,,,0.6708203932499369,0.1414213562373095,0.0,0.2645751311064591,0.7280109889280518
1637,Ultimate Spider-Man,DS,78.0,8.0,2005,Action,Activision  ,Vicarious Visions  ,,,0.37416573867739417,0.0,0.0,0.1,0.3872983346207417
